Ref_tRNA	CCA_count	CC_count	Other_count
plastid-Ath-SerGGA-171866	2045	933	3385
plastid-Ath-SerTGA-171867	19275	2179	3695
plastid-Ath-ThrGGT-171869	13238	2499	1956
plastid-Ath-ThrTGT-171870	7494	1229	1193
plastid-Ath-TrpCCA-171871	8679	1940	2717
plastid-Ath-TyrGTA-171872	16789	2845	6353
plastid-Ath-ValGAC-171873	953	133	389
plastid-Ath-ValTAC-171874	2699	544	1178
plastid-Ath-eMetCAT-171862	7303	1126	1520
plastid-Ath-iMetCAT-171863	2258	718	7313
Total	1516945	482631	1440873
