Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-GluCTC-171821	3178	382	861
nuclear-Ath-GluCTC-171824	7938	1091	2107
nuclear-Ath-GluCTC-171825	1138	138	300
nuclear-Ath-GluCTC-183765	2	0	9
nuclear-Ath-GluTTC-171820	27001	3336	6480
nuclear-Ath-GluTTC-171822	4053	474	945
nuclear-Ath-GluTTC-171826	936	106	241
nuclear-Ath-GluTTC-183764	924	136	317
nuclear-Ath-GlyCCC-171713	20740	6322	12634
nuclear-Ath-GlyGCC-171688	2004	349	820
nuclear-Ath-GlyGCC-171690	2151	372	1001
nuclear-Ath-GlyGCC-171691	66231	12835	34506
nuclear-Ath-GlyGCC-171692	70	11	68
nuclear-Ath-GlyGCC-183730	53	13	28
nuclear-Ath-GlyTCC-171720	26258	7753	11187
nuclear-Ath-HisGTG-171768	4866	1439	6140
nuclear-Ath-HisGTG-171770	766	219	936
nuclear-Ath-HisGTG-183747	1235	412	1156
nuclear-Ath-HisGTG-183748	458	245	455
nuclear-Ath-IleAAT-171735	10264	3065	19253
nuclear-Ath-IleAAT-171736	10764	4059	25953
nuclear-Ath-IleTAT-171721	956	452	786
nuclear-Ath-IleTAT-171764	954	358	1358
nuclear-Ath-LeuAAG-171816	846	279	1249
nuclear-Ath-LeuAAG-171817	1651	517	2299
nuclear-Ath-LeuCAA-171786	6693	1991	3888
nuclear-Ath-LeuCAA-171787	5690	1398	3639
nuclear-Ath-LeuCAA-171789	8062	1653	4505
nuclear-Ath-LeuCAA-171790	6451	1201	3107
nuclear-Ath-LeuCAA-183751	685	244	517
nuclear-Ath-LeuCAG-171781	9130	2693	7452
nuclear-Ath-LeuTAA-171698	1391	553	1034
nuclear-Ath-LeuTAA-171699	1943	692	1497
nuclear-Ath-LeuTAA-171791	2509	852	1243
nuclear-Ath-LeuTAG-171673	17259	5996	19927
nuclear-Ath-LeuTAG-171675	8648	3411	6635
nuclear-Ath-LeuTAG-171685	1990	847	2666
nuclear-Ath-LysCTT-171703	3160	852	1172
nuclear-Ath-LysCTT-171704	70264	15307	15056
nuclear-Ath-LysCTT-183733	20	30	10
nuclear-Ath-LysTTT-171707	71	18	45
nuclear-Ath-LysTTT-171712	565	80	150
nuclear-Ath-LysTTT-183734	62	9	13
nuclear-Ath-LysTTT-183735	3	1	12
nuclear-Ath-PheGAA-171718	15896	9752	16684
nuclear-Ath-ProAGG-171737	11753	1376	3289
nuclear-Ath-ProAGG-171738	3073	302	767
nuclear-Ath-ProAGG-171743	9382	1082	2116
nuclear-Ath-ProCGG-171739	66	11	30
nuclear-Ath-ProCGG-171760	5010	694	2541
nuclear-Ath-ProCGG-171761	8074	1043	4020
nuclear-Ath-ProTGG-171741	7194	757	2437
nuclear-Ath-ProTGG-171744	18832	2436	5670
nuclear-Ath-ProTGG-183741	2	0	3
nuclear-Ath-SerAGA-171812	748	382	4877
nuclear-Ath-SerAGA-171813	3934	1988	22316
nuclear-Ath-SerAGA-171814	13	5	10
nuclear-Ath-SerAGA-171815	73	16	210
nuclear-Ath-SerAGA-183750	718	215	391
nuclear-Ath-SerAGA-183759	0	0	0
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	9	3	6
nuclear-Ath-SerCGA-171782	633	440	981
nuclear-Ath-SerCGA-171785	2909	1719	3765
nuclear-Ath-SerCGA-171794	2157	1257	2294
nuclear-Ath-SerGCT-171796	1744	614	1075
nuclear-Ath-SerGCT-171797	4738	1642	2193
nuclear-Ath-SerGCT-171798	7193	2684	4517
nuclear-Ath-SerGCT-171800	1941	681	1250
nuclear-Ath-SerGCT-183728	2181	694	1374
nuclear-Ath-SerGCT-183752	1190	435	749
nuclear-Ath-SerGCT-183753	0	0	3
nuclear-Ath-SerTGA-171783	934	721	1092
nuclear-Ath-SerTGA-171784	729	522	1096
nuclear-Ath-SerTGA-171792	1922	1443	3103
nuclear-Ath-SerTGA-171793	1112	692	1376
nuclear-Ath-ThrAGT-171722	3314	1338	2526
nuclear-Ath-ThrAGT-171723	4096	1327	1963
nuclear-Ath-ThrAGT-171731	4456	1233	1911
nuclear-Ath-ThrCGT-171709	11120	3296	2266
nuclear-Ath-ThrCGT-171710	3263	771	713
nuclear-Ath-ThrCGT-171711	1053	292	303
nuclear-Ath-ThrTGT-171700	16831	6789	13566
nuclear-Ath-ThrTGT-171705	2175	809	2344
nuclear-Ath-ThrTGT-183732	1	0	4
nuclear-Ath-TrpCCA-171732	15836	5096	22259
nuclear-Ath-TrpCCA-171734	699	204	818
nuclear-Ath-TrpCCA-183740	7	6	7
nuclear-Ath-TyrGTA-171663	29990	3386	7600
nuclear-Ath-TyrGTA-171666	18	3	4
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	1446	152	296
nuclear-Ath-TyrGTA-183720	0	0	2
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	0	0	0
nuclear-Ath-ValAAC-171778	0	0	6
nuclear-Ath-ValAAC-171779	8013	4546	30085
nuclear-Ath-ValCAC-171807	758	341	1049
nuclear-Ath-ValCAC-183758	174	95	283
nuclear-Ath-ValTAC-171767	5561	2124	21415
nuclear-Ath-ValTAC-183729	385	183	1087
nuclear-Ath-ValTAC-183746	172	61	655
nuclear-Ath-eMetCAT-171754	21390	6957	23602
nuclear-Ath-iMetCAT-171655	82	16	135
nuclear-Ath-iMetCAT-171658	69	8	39
nuclear-Ath-iMetCAT-171659	564	146	637
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Ath-AlaTGC-171845	53922	24107	100483
plastid-Ath-ArgACG-171847	24504	7297	16939
plastid-Ath-ArgTCT-171846	7436	1239	1494
plastid-Ath-AsnGTT-171848	64446	6311	13103
plastid-Ath-AspGTC-171849	24251	7800	18549
plastid-Ath-CysGCA-171850	13286	1534	1880
plastid-Ath-GlnTTG-171851	21604	4044	9397
plastid-Ath-GluTTC-171852	155338	18653	40806
plastid-Ath-GlyGCC-171853	24258	1812	3313
plastid-Ath-GlyTCC-171854	15176	1060	1505
plastid-Ath-HisGTG-171855	35183	3230	4692
plastid-Ath-IleCAT-171856	3794	954	9968
plastid-Ath-IleGAT-171857	17514	5741	30584
plastid-Ath-LeuCAA-171859	14192	3442	6916
plastid-Ath-LeuTAA-171860	4698	1329	12032
plastid-Ath-LeuTAG-171858	19947	5509	7038
plastid-Ath-LysTTT-171861	4669	1136	2797
plastid-Ath-PheGAA-171864	12736	4686	11100
plastid-Ath-ProTGG-171865	6657	1001	1297
plastid-Ath-SerGCT-171868	2186	355	1170
plastid-Ath-SerGGA-171866	4002	1267	4306
plastid-Ath-SerTGA-171867	24729	2338	3643
plastid-Ath-ThrGGT-171869	16957	2625	2353
plastid-Ath-ThrTGT-171870	10314	1335	1450
plastid-Ath-TrpCCA-171871	2832	414	504
plastid-Ath-TyrGTA-171872	20384	3205	6492
plastid-Ath-ValGAC-171873	1345	173	523
plastid-Ath-ValTAC-171874	3884	647	1384
plastid-Ath-eMetCAT-171862	8624	1136	1563
plastid-Ath-iMetCAT-171863	2896	637	7145
Total	1656082	423826	1248568
