Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-SerTGA-171792	876	970	1705
nuclear-Ath-SerTGA-171793	513	451	822
nuclear-Ath-ThrAGT-171722	1744	790	1368
nuclear-Ath-ThrAGT-171723	1966	684	1021
nuclear-Ath-ThrAGT-171731	2290	823	1037
nuclear-Ath-ThrCGT-171709	6215	2233	1130
nuclear-Ath-ThrCGT-171710	1501	381	363
nuclear-Ath-ThrCGT-171711	729	232	179
nuclear-Ath-ThrTGT-171700	8465	3738	7056
nuclear-Ath-ThrTGT-171705	1077	451	1163
nuclear-Ath-ThrTGT-183732	147	58	124
nuclear-Ath-TrpCCA-171732	41759	13050	42428
nuclear-Ath-TrpCCA-171734	32506	10658	30957
nuclear-Ath-TrpCCA-183740	9	1	13
nuclear-Ath-TyrGTA-171663	14947	2395	5550
nuclear-Ath-TyrGTA-171666	4	0	3
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	1964	345	599
nuclear-Ath-TyrGTA-183720	0	0	8
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	0	0	0
nuclear-Ath-ValAAC-171778	1	1	478
nuclear-Ath-ValAAC-171779	4118	3117	18118
nuclear-Ath-ValCAC-171807	792	426	1175
nuclear-Ath-ValCAC-183758	457	271	857
nuclear-Ath-ValTAC-171767	2183	1045	9429
nuclear-Ath-ValTAC-183729	154	116	562
nuclear-Ath-ValTAC-183746	77	42	401
nuclear-Ath-eMetCAT-171754	9791	4284	14323
nuclear-Ath-iMetCAT-171655	25	18	77
nuclear-Ath-iMetCAT-171658	36	12	42
nuclear-Ath-iMetCAT-171659	233	119	482
nuclear-Ath-iMetCAT-183717	0	0	4
plastid-Ath-AlaTGC-171845	36056	17101	73321
plastid-Ath-ArgACG-171847	16444	4778	10690
plastid-Ath-ArgTCT-171846	3974	695	948
plastid-Ath-AsnGTT-171848	29749	3744	8184
plastid-Ath-AspGTC-171849	25487	9792	23599
plastid-Ath-CysGCA-171850	6473	932	1017
plastid-Ath-GlnTTG-171851	13314	3155	6897
plastid-Ath-GluTTC-171852	98805	14930	33777
plastid-Ath-GlyGCC-171853	18394	1381	2278
plastid-Ath-GlyTCC-171854	7781	638	665
plastid-Ath-HisGTG-171855	16601	1645	2307
plastid-Ath-IleCAT-171856	1681	483	3948
plastid-Ath-IleGAT-171857	12051	4261	21093
plastid-Ath-LeuCAA-171859	6695	1935	4078
plastid-Ath-LeuTAA-171860	3119	1057	7871
plastid-Ath-LeuTAG-171858	9298	3560	4143
plastid-Ath-LysTTT-171861	2497	663	2050
plastid-Ath-PheGAA-171864	5150	2712	6281
plastid-Ath-ProTGG-171865	3650	681	759
plastid-Ath-SerGCT-171868	1305	242	791
plastid-Ath-SerGGA-171866	1645	704	2882
plastid-Ath-SerTGA-171867	13068	1565	2242
plastid-Ath-ThrGGT-171869	9205	1722	1147
plastid-Ath-ThrTGT-171870	5079	813	668
plastid-Ath-TrpCCA-171871	4997	1090	1546
plastid-Ath-TyrGTA-171872	8946	1626	3406
plastid-Ath-ValGAC-171873	579	80	238
plastid-Ath-ValTAC-171874	2032	344	758
plastid-Ath-eMetCAT-171862	4011	620	810
plastid-Ath-iMetCAT-171863	1555	468	5525
Total	1020644	322691	917590
