Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-ValTAC-183729	204	216	1039
nuclear-Ath-ValTAC-183746	95	75	1005
nuclear-Ath-eMetCAT-171754	6045	6142	45584
nuclear-Ath-iMetCAT-171655	113	110	372
nuclear-Ath-iMetCAT-171658	31	24	103
nuclear-Ath-iMetCAT-171659	428	445	1887
nuclear-Ath-iMetCAT-183717	0	0	3
plastid-Ath-AlaTGC-171845	17200	18694	93468
plastid-Ath-ArgACG-171847	11673	10452	37563
plastid-Ath-ArgTCT-171846	3593	1815	4311
plastid-Ath-AsnGTT-171848	20526	5127	11849
plastid-Ath-AspGTC-171849	10487	9776	32451
plastid-Ath-CysGCA-171850	6015	2318	5142
plastid-Ath-GlnTTG-171851	9182	4011	14367
plastid-Ath-GluTTC-171852	36718	14830	46790
plastid-Ath-GlyGCC-171853	5027	1764	8325
plastid-Ath-GlyTCC-171854	6542	2485	5951
plastid-Ath-HisGTG-171855	28498	17006	26848
plastid-Ath-IleCAT-171856	3019	2157	32098
plastid-Ath-IleGAT-171857	12906	12250	44696
plastid-Ath-LeuCAA-171859	6024	3851	11400
plastid-Ath-LeuTAA-171860	3829	2533	18527
plastid-Ath-LeuTAG-171858	10670	4764	8535
plastid-Ath-LysTTT-171861	1666	1303	4362
plastid-Ath-PheGAA-171864	3810	2414	11475
plastid-Ath-ProTGG-171865	3778	1884	1927
plastid-Ath-SerGCT-171868	4170	1331	3358
plastid-Ath-SerGGA-171866	2629	1015	4453
plastid-Ath-SerTGA-171867	6581	2008	3975
plastid-Ath-ThrGGT-171869	9488	4381	4062
plastid-Ath-ThrTGT-171870	5992	2349	2536
plastid-Ath-TrpCCA-171871	1198	819	1110
plastid-Ath-TyrGTA-171872	21619	10451	30197
plastid-Ath-ValGAC-171873	1141	476	633
plastid-Ath-ValTAC-171874	3312	1916	2547
plastid-Ath-eMetCAT-171862	2815	1574	2265
plastid-Ath-iMetCAT-171863	2054	769	4027
Total	662811	477561	1754159
