Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-AspGTC-183756	2	6	30
nuclear-Ath-AspGTC-183757	6	12	28
nuclear-Ath-CysGCA-171684	469	560	669
nuclear-Ath-CysGCA-171742	89	113	187
nuclear-Ath-CysGCA-171756	120	159	380
nuclear-Ath-CysGCA-171757	80	80	156
nuclear-Ath-CysGCA-171758	866	947	1752
nuclear-Ath-CysGCA-171759	173	197	284
nuclear-Ath-CysGCA-171762	9	16	31
nuclear-Ath-CysGCA-183716	0	0	11
nuclear-Ath-CysGCA-183742	229	331	369
nuclear-Ath-CysGCA-183745	0	0	18
nuclear-Ath-GlnCTG-171763	1293	1206	2306
nuclear-Ath-GlnCTG-171765	494	663	1169
nuclear-Ath-GlnCTG-171773	1004	1469	2477
nuclear-Ath-GlnCTG-171774	788	1128	1808
nuclear-Ath-GlnCTG-171775	11956	15816	22324
nuclear-Ath-GlnTTG-171777	5506	13054	32312
nuclear-Ath-GlnTTG-183749	1860	3888	7644
nuclear-Ath-GluCTC-171821	3317	1752	4493
nuclear-Ath-GluCTC-171824	8679	4592	11044
nuclear-Ath-GluCTC-171825	1274	666	1509
nuclear-Ath-GluCTC-183765	8	2	21
nuclear-Ath-GluTTC-171820	9736	7136	18071
nuclear-Ath-GluTTC-171822	2215	1228	3078
nuclear-Ath-GluTTC-171826	604	387	1003
nuclear-Ath-GluTTC-183764	443	309	1266
nuclear-Ath-GlyCCC-171713	7906	8099	27190
nuclear-Ath-GlyGCC-171688	704	652	2418
nuclear-Ath-GlyGCC-171690	886	697	2973
nuclear-Ath-GlyGCC-171691	19690	17328	76421
nuclear-Ath-GlyGCC-171692	42	36	172
nuclear-Ath-GlyGCC-183730	6	16	61
nuclear-Ath-GlyTCC-171720	7453	12722	58507
nuclear-Ath-HisGTG-171768	1946	3139	7820
nuclear-Ath-HisGTG-171770	258	539	1176
nuclear-Ath-HisGTG-183747	814	1361	2850
nuclear-Ath-HisGTG-183748	497	1074	2438
nuclear-Ath-IleAAT-171735	6962	8553	50463
nuclear-Ath-IleAAT-171736	6912	10133	62140
nuclear-Ath-IleTAT-171721	493	661	2058
nuclear-Ath-IleTAT-171764	671	877	3263
nuclear-Ath-LeuAAG-171816	361	398	1592
nuclear-Ath-LeuAAG-171817	515	499	1744
nuclear-Ath-LeuCAA-171786	1973	2615	8955
nuclear-Ath-LeuCAA-171787	1557	1700	7262
nuclear-Ath-LeuCAA-171789	2533	2388	10473
nuclear-Ath-LeuCAA-171790	2335	2109	8316
nuclear-Ath-LeuCAA-183751	254	259	875
nuclear-Ath-LeuCAG-171781	2838	3044	11528
nuclear-Ath-LeuTAA-171698	530	606	1202
nuclear-Ath-LeuTAA-171699	660	731	1914
nuclear-Ath-LeuTAA-171791	1067	1420	3034
nuclear-Ath-LeuTAG-171673	5551	7605	43799
nuclear-Ath-LeuTAG-171675	1694	2316	6788
nuclear-Ath-LeuTAG-171685	235	336	1519
nuclear-Ath-LysCTT-171703	1180	1288	2681
nuclear-Ath-LysCTT-171704	30290	31005	47593
nuclear-Ath-LysCTT-183733	154	137	204
nuclear-Ath-LysTTT-171707	4	24	23
nuclear-Ath-LysTTT-171712	149	100	203
nuclear-Ath-LysTTT-183734	6	7	9
nuclear-Ath-LysTTT-183735	0	0	1
nuclear-Ath-PheGAA-171718	4927	6087	19755
nuclear-Ath-ProAGG-171737	6407	2811	8914
nuclear-Ath-ProAGG-171738	1746	748	1944
nuclear-Ath-ProAGG-171743	7691	3828	8489
nuclear-Ath-ProCGG-171739	18	27	85
nuclear-Ath-ProCGG-171760	1930	1460	9044
nuclear-Ath-ProCGG-171761	2912	2002	13650
nuclear-Ath-ProTGG-171741	2965	1768	8462
nuclear-Ath-ProTGG-171744	10486	6600	25154
nuclear-Ath-ProTGG-183741	0	0	6
nuclear-Ath-SerAGA-171812	339	643	7263
nuclear-Ath-SerAGA-171813	1016	1715	13996
nuclear-Ath-SerAGA-171814	6	6	19
nuclear-Ath-SerAGA-171815	24	43	249
nuclear-Ath-SerAGA-183750	469	569	1364
nuclear-Ath-SerAGA-183759	0	1	6
nuclear-Ath-SerAGA-183760	0	0	1
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	26	32	145
nuclear-Ath-SerCGA-171782	223	396	1512
nuclear-Ath-SerCGA-171785	932	1428	4738
nuclear-Ath-SerCGA-171794	713	1289	3761
nuclear-Ath-SerGCT-171796	1001	974	2307
nuclear-Ath-SerGCT-171797	3680	3887	9049
nuclear-Ath-SerGCT-171798	5485	4850	9905
nuclear-Ath-SerGCT-171800	1403	1193	2686
nuclear-Ath-SerGCT-183728	977	761	2199
nuclear-Ath-SerGCT-183752	659	719	1709
nuclear-Ath-SerGCT-183753	0	0	0
nuclear-Ath-SerTGA-171783	319	694	1702
nuclear-Ath-SerTGA-171784	243	394	1251
nuclear-Ath-SerTGA-171792	941	2167	6605
nuclear-Ath-SerTGA-171793	399	838	2236
nuclear-Ath-ThrAGT-171722	1510	1342	3833
nuclear-Ath-ThrAGT-171723	2546	2222	6281
nuclear-Ath-ThrAGT-171731	2833	2632	8886
nuclear-Ath-ThrCGT-171709	10193	15633	10095
nuclear-Ath-ThrCGT-171710	2581	3033	2949
nuclear-Ath-ThrCGT-171711	946	1697	1279
nuclear-Ath-ThrTGT-171700	8426	8702	19103
nuclear-Ath-ThrTGT-171705	1055	1040	2875
nuclear-Ath-ThrTGT-183732	13	13	31
nuclear-Ath-TrpCCA-171732	2442	3006	23429
nuclear-Ath-TrpCCA-171734	126	123	859
nuclear-Ath-TrpCCA-183740	69	97	332
nuclear-Ath-TyrGTA-171663	16535	10010	28174
nuclear-Ath-TyrGTA-171666	5	7	20
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	799	494	1405
nuclear-Ath-TyrGTA-183720	0	1	2
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	0	0	0
nuclear-Ath-ValAAC-171778	141	157	717
nuclear-Ath-ValAAC-171779	2730	5267	37518
nuclear-Ath-ValCAC-171807	319	564	2178
nuclear-Ath-ValCAC-183758	71	160	699
nuclear-Ath-ValTAC-171767	3143	3988	35926
nuclear-Ath-ValTAC-183729	220	295	1573
nuclear-Ath-ValTAC-183746	80	146	1357
nuclear-Ath-eMetCAT-171754	6036	8630	70113
nuclear-Ath-iMetCAT-171655	73	134	397
nuclear-Ath-iMetCAT-171658	19	27	133
nuclear-Ath-iMetCAT-171659	325	455	2175
nuclear-Ath-iMetCAT-183717	0	0	1
plastid-Ath-AlaTGC-171845	21799	26100	138388
plastid-Ath-ArgACG-171847	14917	15771	59056
plastid-Ath-ArgTCT-171846	3734	2270	6011
plastid-Ath-AsnGTT-171848	17246	5391	13087
plastid-Ath-AspGTC-171849	16603	16414	54801
plastid-Ath-CysGCA-171850	5704	3367	6525
plastid-Ath-GlnTTG-171851	10154	5409	19324
plastid-Ath-GluTTC-171852	53221	25582	84670
plastid-Ath-GlyGCC-171853	9268	3331	15961
plastid-Ath-GlyTCC-171854	6828	3532	8108
plastid-Ath-HisGTG-171855	35224	19634	35424
plastid-Ath-IleCAT-171856	3537	3163	35238
plastid-Ath-IleGAT-171857	21218	24306	94024
plastid-Ath-LeuCAA-171859	7819	5946	18480
plastid-Ath-LeuTAA-171860	8104	6507	38325
plastid-Ath-LeuTAG-171858	11220	6074	10294
plastid-Ath-LysTTT-171861	2003	1879	8642
plastid-Ath-PheGAA-171864	3779	2948	16531
plastid-Ath-ProTGG-171865	4619	2811	3148
plastid-Ath-SerGCT-171868	4884	1800	4308
plastid-Ath-SerGGA-171866	2403	1377	5940
plastid-Ath-SerTGA-171867	10420	3753	6811
plastid-Ath-ThrGGT-171869	13759	7932	4901
plastid-Ath-ThrTGT-171870	6048	3445	2699
plastid-Ath-TrpCCA-171871	1146	1075	1564
plastid-Ath-TyrGTA-171872	20770	12938	42582
plastid-Ath-ValGAC-171873	917	440	636
plastid-Ath-ValTAC-171874	2918	1818	2571
plastid-Ath-eMetCAT-171862	3519	2149	2967
plastid-Ath-iMetCAT-171863	1928	858	5813
Total	731516	692644	2450061
