File	Type	IsoDecoder	SprinzlPos	TPM
MSR_At1c.start_pos.txt	Control	HisGTG	16	58.6480165973887
MSR_At1c.start_pos.txt	Control	HisGTG	18	51.3170145227151
MSR_At1c.start_pos.txt	Control	HisGTG	19	14.6620041493472
MSR_At1c.start_pos.txt	Control	HisGTG	20	40.3205114107047
MSR_At1c.start_pos.txt	Control	HisGTG	22	10.9965031120104
MSR_At1c.start_pos.txt	Control	HisGTG	23	3.66550103733679
MSR_At1c.start_pos.txt	Control	HisGTG	24	36.6550103733679
MSR_At1c.start_pos.txt	Control	HisGTG	33	3.66550103733679
MSR_At1c.start_pos.txt	Control	HisGTG	34	10.9965031120104
MSR_At1c.start_pos.txt	Control	HisGTG	35	3.66550103733679
MSR_At1c.start_pos.txt	Control	HisGTG	37	10.9965031120104
MSR_At1c.start_pos.txt	Control	HisGTG	38	14.6620041493472
MSR_At1c.start_pos.txt	Control	IleCAT	1	65.9790186720623
MSR_At1c.start_pos.txt	Control	IleCAT	4	3.66550103733679
MSR_At1c.start_pos.txt	Control	IleCAT	12	10.9965031120104
MSR_At1c.start_pos.txt	Control	IleCAT	18	3.66550103733679
MSR_At1c.start_pos.txt	Control	IleCAT	20	318.898590248301
MSR_At1c.start_pos.txt	Control	IleCAT	21	267.581575725586
MSR_At1c.start_pos.txt	Control	IleCAT	24	21.9930062240208
MSR_At1c.start_pos.txt	Control	IleCAT	26	18.327505186684
MSR_At1c.start_pos.txt	Control	IleCAT	27	428.863621368405
MSR_At1c.start_pos.txt	Control	IleCAT	31	7.33100207467359
MSR_At1c.start_pos.txt	Control	IleCAT	32	40.3205114107047
MSR_At1c.start_pos.txt	Control	IleCAT	33	18.327505186684
MSR_At1c.start_pos.txt	Control	IleCAT	34	40.3205114107047
MSR_At1c.start_pos.txt	Control	IleCAT	35	3738.81105808353
MSR_At1c.start_pos.txt	Control	IleCAT	36	21.9930062240208
MSR_At1c.start_pos.txt	Control	IleCAT	37	32.9895093360311
MSR_At1c.start_pos.txt	Control	IleCAT	38	10.9965031120104
MSR_At1c.start_pos.txt	Control	IleCAT	39	7.33100207467359
MSR_At1c.start_pos.txt	Control	LysTTT	1	9904.18380288402
MSR_At1c.start_pos.txt	Control	LysTTT	2	18.327505186684
MSR_At1c.start_pos.txt	Control	LysTTT	3	25.6585072613576
MSR_At1c.start_pos.txt	Control	LysTTT	5	3.66550103733679
MSR_At1c.start_pos.txt	Control	LysTTT	9	32.9895093360311
MSR_At1c.start_pos.txt	Control	LysTTT	11	7.33100207467359
MSR_At1c.start_pos.txt	Control	LysTTT	12	3.66550103733679
MSR_At1c.start_pos.txt	Control	LysTTT	14	25.6585072613576
MSR_At1c.start_pos.txt	Control	LysTTT	15	14.6620041493472
MSR_At1c.start_pos.txt	Control	LysTTT	17	25.6585072613576
MSR_At1c.start_pos.txt	Control	LysTTT	18	36.6550103733679
MSR_At1c.start_pos.txt	Control	LysTTT	19	80.6410228214095
MSR_At1c.start_pos.txt	Control	LysTTT	20	7.33100207467359
MSR_At1c.start_pos.txt	Control	LysTTT	22	18.327505186684
MSR_At1c.start_pos.txt	Control	LysTTT	23	7.33100207467359
MSR_At1c.start_pos.txt	Control	LysTTT	24	18.327505186684
MSR_At1c.start_pos.txt	Control	LysTTT	29	14.6620041493472
MSR_At1c.start_pos.txt	Control	LysTTT	30	21.9930062240208
MSR_At1c.start_pos.txt	Control	LysTTT	33	62.3135176347255
MSR_At1c.start_pos.txt	Control	LysTTT	34	571.81816182454
MSR_At1c.start_pos.txt	Control	LysTTT	35	10.9965031120104
MSR_At1c.start_pos.txt	Control	LysTTT	36	80.6410228214095
MSR_At1c.start_pos.txt	Control	LysTTT	37	29.3240082986943
MSR_At1c.start_pos.txt	Control	LysTTT	38	51.3170145227151
MSR_At1c.start_pos.txt	Control	LysTTT	39	7.33100207467359
MSR_At1c.start_pos.txt	Control	Met(e)CAT	1	1389.22489315064
MSR_At1c.start_pos.txt	Control	Met(e)CAT	3	10.9965031120104
MSR_At1c.start_pos.txt	Control	Met(e)CAT	4	10.9965031120104
MSR_At1c.start_pos.txt	Control	Met(e)CAT	6	7.33100207467359
MSR_At1c.start_pos.txt	Control	Met(e)CAT	10	14.6620041493472
MSR_At1c.start_pos.txt	Control	Met(e)CAT	13	7.33100207467359
MSR_At1c.start_pos.txt	Control	Met(e)CAT	18	36.6550103733679
MSR_At1c.start_pos.txt	Control	Met(e)CAT	19	29.3240082986943
MSR_At1c.start_pos.txt	Control	Met(e)CAT	20	106.299530082767
MSR_At1c.start_pos.txt	Control	Met(e)CAT	21	395.874112032374
MSR_At1c.start_pos.txt	Control	Met(e)CAT	23	10.9965031120104
MSR_At1c.start_pos.txt	Control	Met(e)CAT	24	3.66550103733679
MSR_At1c.start_pos.txt	Control	Met(e)CAT	25	10.9965031120104
MSR_At1c.start_pos.txt	Control	Met(e)CAT	26	7.33100207467359
MSR_At1c.start_pos.txt	Control	Met(e)CAT	31	7.33100207467359
MSR_At1c.start_pos.txt	Control	Met(e)CAT	34	10.9965031120104
MSR_At1c.start_pos.txt	Control	Met(e)CAT	35	7.33100207467359
MSR_At1c.start_pos.txt	Control	Met(e)CAT	37	3.66550103733679
MSR_At1c.start_pos.txt	Control	Met(i)CAT	1	912.709758296862
MSR_At1c.start_pos.txt	Control	Met(i)CAT	2	29.3240082986943
MSR_At1c.start_pos.txt	Control	Met(i)CAT	4	10.9965031120104
MSR_At1c.start_pos.txt	Control	Met(i)CAT	6	3.66550103733679
MSR_At1c.start_pos.txt	Control	Met(i)CAT	9	18.327505186684
MSR_At1c.start_pos.txt	Control	Met(i)CAT	13	14.6620041493472
MSR_At1c.start_pos.txt	Control	Met(i)CAT	14	3.66550103733679
MSR_At1c.start_pos.txt	Control	Met(i)CAT	16	10.9965031120104
MSR_At1c.start_pos.txt	Control	Met(i)CAT	17	21.9930062240208
MSR_At1c.start_pos.txt	Control	Met(i)CAT	18	10.9965031120104
MSR_At1c.start_pos.txt	Control	Met(i)CAT	19	14.6620041493472
MSR_At1c.start_pos.txt	Control	Met(i)CAT	20	14.6620041493472
MSR_At1c.start_pos.txt	Control	Met(i)CAT	21	18.327505186684
MSR_At1c.start_pos.txt	Control	Met(i)CAT	26	3.66550103733679
MSR_At1c.start_pos.txt	Control	Met(i)CAT	29	3.66550103733679
MSR_At1c.start_pos.txt	Control	Met(i)CAT	31	3.66550103733679
MSR_At1c.start_pos.txt	Control	Met(i)CAT	34	7.33100207467359
MSR_At1c.start_pos.txt	Control	Met(i)CAT	35	10.9965031120104
MSR_At1c.start_pos.txt	Control	Met(i)CAT	37	7.33100207467359
MSR_At1c.start_pos.txt	Control	Met(i)CAT	38	751.427712654043
MSR_At1c.start_pos.txt	Control	Met(i)CAT	39	3.66550103733679
MSR_At1c.start_pos.txt	Control	Met(i)CAT	40	10.9965031120104
MSR_At1c.start_pos.txt	Control	ProTGG	1	9739.23625620386
MSR_At1c.start_pos.txt	Control	ProTGG	2	54.9825155600519
MSR_At1c.start_pos.txt	Control	ProTGG	3	40.3205114107047
MSR_At1c.start_pos.txt	Control	ProTGG	6	3.66550103733679
MSR_At1c.start_pos.txt	Control	ProTGG	7	25.6585072613576
MSR_At1c.start_pos.txt	Control	ProTGG	8	3.66550103733679
MSR_At1c.start_pos.txt	Control	ProTGG	11	7.33100207467359
MSR_At1c.start_pos.txt	Control	ProTGG	14	25.6585072613576
MSR_At1c.start_pos.txt	Control	ProTGG	15	10.9965031120104
MSR_At1c.start_pos.txt	Control	ProTGG	16	7.33100207467359
MSR_At1c.start_pos.txt	Control	ProTGG	18	21.9930062240208
MSR_At1c.start_pos.txt	Control	ProTGG	19	3.66550103733679
MSR_At1c.start_pos.txt	Control	ProTGG	20	7.33100207467359
MSR_At1c.start_pos.txt	Control	ProTGG	21	3.66550103733679
MSR_At1c.start_pos.txt	Control	ProTGG	23	7.33100207467359
MSR_At1c.start_pos.txt	Control	ProTGG	25	18.327505186684
MSR_At1c.start_pos.txt	Control	ProTGG	27	3.66550103733679
MSR_At1c.start_pos.txt	Control	ProTGG	28	40.3205114107047
MSR_At1c.start_pos.txt	Control	ProTGG	29	36.6550103733679
MSR_At1c.start_pos.txt	Control	ProTGG	30	128.292536306788
MSR_At1c.start_pos.txt	Control	ProTGG	31	40.3205114107047
MSR_At1c.start_pos.txt	Control	ProTGG	32	7.33100207467359
MSR_At1c.start_pos.txt	Control	ProTGG	33	18.327505186684
MSR_At1c.start_pos.txt	Control	ProTGG	34	18.327505186684
MSR_At1c.start_pos.txt	Control	ProTGG	35	47.6515134853783
MSR_At1c.start_pos.txt	Control	ProTGG	36	14.6620041493472
MSR_At1c.start_pos.txt	Control	ProTGG	37	102.63402904543
MSR_At1c.start_pos.txt	Control	ProTGG	38	7.33100207467359
MSR_At1c.start_pos.txt	Control	ProTGG	40	3.66550103733679
MSR_At1c.start_pos.txt	Control	SerGCT	1	10666.6080186501
MSR_At1c.start_pos.txt	Control	SerGCT	2	51.3170145227151
MSR_At1c.start_pos.txt	Control	SerGCT	3	36.6550103733679
MSR_At1c.start_pos.txt	Control	SerGCT	5	87.972024896083
MSR_At1c.start_pos.txt	Control	SerGCT	6	10.9965031120104
MSR_At1c.start_pos.txt	Control	SerGCT	9	7.33100207467359
MSR_At1c.start_pos.txt	Control	SerGCT	10	32.9895093360311
MSR_At1c.start_pos.txt	Control	SerGCT	15	7.33100207467359
MSR_At1c.start_pos.txt	Control	SerGCT	16	21.9930062240208
MSR_At1c.start_pos.txt	Control	SerGCT	18	3.66550103733679
MSR_At1c.start_pos.txt	Control	SerGCT	19	62.3135176347255
MSR_At1c.start_pos.txt	Control	SerGCT	20	18.327505186684
MSR_At1c.start_pos.txt	Control	SerGCT	22	3.66550103733679
MSR_At1c.start_pos.txt	Control	SerGCT	23	10.9965031120104
MSR_At1c.start_pos.txt	Control	SerGCT	24	76.9755217840727
MSR_At1c.start_pos.txt	Control	SerGCT	25	10.9965031120104
MSR_At1c.start_pos.txt	Control	SerGCT	26	3.66550103733679
MSR_At1c.start_pos.txt	Control	SerGCT	27	14.6620041493472
MSR_At1c.start_pos.txt	Control	SerGCT	28	18.327505186684
MSR_At1c.start_pos.txt	Control	SerGCT	29	29.3240082986943
MSR_At1c.start_pos.txt	Control	SerGCT	30	47.6515134853783
MSR_At1c.start_pos.txt	Control	SerGCT	31	10.9965031120104
MSR_At1c.start_pos.txt	Control	SerGCT	32	106.299530082767
MSR_At1c.start_pos.txt	Control	SerGCT	33	40.3205114107047
MSR_At1c.start_pos.txt	Control	SerGCT	34	25.6585072613576
MSR_At1c.start_pos.txt	Control	SerGCT	35	32.9895093360311
MSR_At1c.start_pos.txt	Control	SerGCT	36	40.3205114107047
MSR_At1c.start_pos.txt	Control	SerGCT	37	7.33100207467359
MSR_At1c.start_pos.txt	Control	SerGCT	38	10.9965031120104
MSR_At1c.start_pos.txt	Control	SerGCT	39	3.66550103733679
MSR_At1c.start_pos.txt	Control	SerGCT	40	14.6620041493472
MSR_At1c.start_pos.txt	Control	SerGCT	41	7.33100207467359
MSR_At1c.start_pos.txt	Control	SerGCT	42	18.327505186684
MSR_At1c.start_pos.txt	Control	SerGCT	43	3.66550103733679
MSR_At1c.start_pos.txt	Control	SerGCT	44	3.66550103733679
MSR_At1c.start_pos.txt	Control	SerGCT	45	157.616544605482
MSR_At1c.start_pos.txt	Control	SerTGA	1	164.947546680156
MSR_At1c.start_pos.txt	Control	SerTGA	10	3.66550103733679
MSR_At1c.start_pos.txt	Control	SerTGA	24	7.33100207467359
MSR_At1c.start_pos.txt	Control	SerTGA	26	14.6620041493472
MSR_At1c.start_pos.txt	Control	SerTGA	27	296.90558402428
MSR_At1c.start_pos.txt	Control	SerTGA	28	7.33100207467359
MSR_At1c.start_pos.txt	Control	SerTGA	29	10.9965031120104
MSR_At1c.start_pos.txt	Control	SerTGA	30	3.66550103733679
MSR_At1c.start_pos.txt	Control	SerTGA	33	21.9930062240208
MSR_At1c.start_pos.txt	Control	SerTGA	34	10.9965031120104
MSR_At1c.start_pos.txt	Control	SerTGA	35	18.327505186684
MSR_At1c.start_pos.txt	Control	SerTGA	36	3.66550103733679
MSR_At1c.start_pos.txt	Control	SerTGA	37	62.3135176347255
MSR_At1c.start_pos.txt	Control	SerTGA	38	7965.13375413285
MSR_At1c.start_pos.txt	Control	SerTGA	39	131.958037344125
MSR_At1c.start_pos.txt	Control	SerTGA	40	73.3100207467359
MSR_At1c.start_pos.txt	Control	SerTGA	41	40.3205114107047
MSR_At1c.start_pos.txt	Control	SerTGA	45	43.9860124480415
MSR_At1c.start_pos.txt	Control	TyrGTA	1	1887.73303422845
MSR_At1c.start_pos.txt	Control	TyrGTA	2	51.3170145227151
MSR_At1c.start_pos.txt	Control	TyrGTA	3	18.327505186684
MSR_At1c.start_pos.txt	Control	TyrGTA	4	18.327505186684
MSR_At1c.start_pos.txt	Control	TyrGTA	5	25.6585072613576
MSR_At1c.start_pos.txt	Control	TyrGTA	6	10.9965031120104
MSR_At1c.start_pos.txt	Control	TyrGTA	7	18.327505186684
MSR_At1c.start_pos.txt	Control	TyrGTA	8	62.3135176347255
MSR_At1c.start_pos.txt	Control	TyrGTA	9	7.33100207467359
MSR_At1c.start_pos.txt	Control	TyrGTA	10	18.327505186684
MSR_At1c.start_pos.txt	Control	TyrGTA	15	3.66550103733679
MSR_At1c.start_pos.txt	Control	TyrGTA	16	7.33100207467359
MSR_At1c.start_pos.txt	Control	TyrGTA	18	10.9965031120104
MSR_At1c.start_pos.txt	Control	TyrGTA	19	3.66550103733679
MSR_At1c.start_pos.txt	Control	TyrGTA	20	21.9930062240208
MSR_At1c.start_pos.txt	Control	TyrGTA	22	7.33100207467359
MSR_At1c.start_pos.txt	Control	TyrGTA	24	3.66550103733679
MSR_At1c.start_pos.txt	Control	TyrGTA	26	29.3240082986943
MSR_At1c.start_pos.txt	Control	TyrGTA	27	344.557097509659
MSR_At1c.start_pos.txt	Control	TyrGTA	28	80.6410228214095
MSR_At1c.start_pos.txt	Control	TyrGTA	29	18.327505186684
MSR_At1c.start_pos.txt	Control	TyrGTA	30	14.6620041493472
MSR_At1c.start_pos.txt	Control	TyrGTA	31	18.327505186684
MSR_At1c.start_pos.txt	Control	TyrGTA	32	32.9895093360311
MSR_At1c.start_pos.txt	Control	TyrGTA	33	51.3170145227151
MSR_At1c.start_pos.txt	Control	TyrGTA	34	128.292536306788
MSR_At1c.start_pos.txt	Control	TyrGTA	35	113.630532157441
MSR_At1c.start_pos.txt	Control	TyrGTA	36	150.285542530809
MSR_At1c.start_pos.txt	Control	TyrGTA	37	982.354278006261
MSR_At1c.start_pos.txt	Control	TyrGTA	38	27491.257780026
MSR_At1c.start_pos.txt	Control	TyrGTA	39	579.149163899213
MSR_At1c.start_pos.txt	Control	TyrGTA	40	256.585072613576
MSR_At1c.start_pos.txt	Control	TyrGTA	41	62.3135176347255
MSR_At1c.start_pos.txt	Control	TyrGTA	42	40.3205114107047
MSR_At1c.start_pos.txt	Control	TyrGTA	43	43.9860124480415
MSR_At1c.start_pos.txt	Control	TyrGTA	44	14.6620041493472
MSR_At1c.start_pos.txt	Control	TyrGTA	45	249.254070538902
MSR_At2c.start_pos.txt	Control	AsnGTT	1	8899.73089657713
MSR_At2c.start_pos.txt	Control	AsnGTT	2	58.403080088593
MSR_At2c.start_pos.txt	Control	AsnGTT	3	22.4627231109973
MSR_At2c.start_pos.txt	Control	AsnGTT	6	4.49254462219946
MSR_At2c.start_pos.txt	Control	AsnGTT	8	8.98508924439892
MSR_At2c.start_pos.txt	Control	AsnGTT	10	22.4627231109973
MSR_At2c.start_pos.txt	Control	AsnGTT	12	35.9403569775957
MSR_At2c.start_pos.txt	Control	AsnGTT	13	17.9701784887978
MSR_At2c.start_pos.txt	Control	AsnGTT	14	4.49254462219946
MSR_At2c.start_pos.txt	Control	AsnGTT	15	17.9701784887978
MSR_At2c.start_pos.txt	Control	AsnGTT	16	22.4627231109973
MSR_At2c.start_pos.txt	Control	AsnGTT	18	17.9701784887978
