Gene	Position	SprinzlPosition	StartPosCount
mitochondrial-Ath-AspGTC-171828	19	19	1928
mitochondrial-Ath-AspGTC-171828	20	20	2257
mitochondrial-Ath-AspGTC-171828	21	20x	102
mitochondrial-Ath-AspGTC-171828	22	21	130
mitochondrial-Ath-AspGTC-171828	23	22	224
mitochondrial-Ath-AspGTC-171828	24	23	6487
mitochondrial-Ath-AspGTC-171828	25	24	253
mitochondrial-Ath-AspGTC-171828	26	25	374
mitochondrial-Ath-AspGTC-171828	27	26	208
mitochondrial-Ath-AspGTC-171828	28	27	69
mitochondrial-Ath-AspGTC-171828	29	28	35
mitochondrial-Ath-AspGTC-171828	30	29	82
mitochondrial-Ath-AspGTC-171828	31	30	34
mitochondrial-Ath-AspGTC-171828	32	31	43
mitochondrial-Ath-AspGTC-171828	33	32	9
mitochondrial-Ath-AspGTC-171828	34	33	75
mitochondrial-Ath-AspGTC-171828	35	34	328
mitochondrial-Ath-AspGTC-171828	36	35	1354
mitochondrial-Ath-AspGTC-171828	37	36	23
mitochondrial-Ath-AspGTC-171828	38	37	22
mitochondrial-Ath-AspGTC-171828	39	38	16
mitochondrial-Ath-AspGTC-171828	40	39	3
mitochondrial-Ath-AspGTC-171828	41	40	1
mitochondrial-Ath-AspGTC-171828	42	41	1
mitochondrial-Ath-CysGCA-171829	1	1	29753
mitochondrial-Ath-CysGCA-171829	2	2	402
mitochondrial-Ath-CysGCA-171829	3	3	209
mitochondrial-Ath-CysGCA-171829	4	4	721
mitochondrial-Ath-CysGCA-171829	5	5	160
mitochondrial-Ath-CysGCA-171829	6	6	47
mitochondrial-Ath-CysGCA-171829	7	7	105
mitochondrial-Ath-CysGCA-171829	8	8	108
mitochondrial-Ath-CysGCA-171829	9	9	47
mitochondrial-Ath-CysGCA-171829	10	10	144
mitochondrial-Ath-CysGCA-171829	11	11	38
mitochondrial-Ath-CysGCA-171829	12	12	101
mitochondrial-Ath-CysGCA-171829	13	13	67
mitochondrial-Ath-CysGCA-171829	14	14	87
mitochondrial-Ath-CysGCA-171829	15	15	31
mitochondrial-Ath-CysGCA-171829	16	16	48
mitochondrial-Ath-CysGCA-171829	17	18	142
mitochondrial-Ath-CysGCA-171829	18	19	321
mitochondrial-Ath-CysGCA-171829	19	20	66
mitochondrial-Ath-CysGCA-171829	20	21	45
mitochondrial-Ath-CysGCA-171829	21	22	36
mitochondrial-Ath-CysGCA-171829	22	23	25
mitochondrial-Ath-CysGCA-171829	23	24	92
mitochondrial-Ath-CysGCA-171829	24	25	401
mitochondrial-Ath-CysGCA-171829	25	26	17
mitochondrial-Ath-CysGCA-171829	26	27	9
mitochondrial-Ath-CysGCA-171829	27	28	8
mitochondrial-Ath-CysGCA-171829	28	29	26
mitochondrial-Ath-CysGCA-171829	29	30	45
mitochondrial-Ath-CysGCA-171829	30	31	130
mitochondrial-Ath-CysGCA-171829	31	32	22
mitochondrial-Ath-CysGCA-171829	32	33	46
mitochondrial-Ath-CysGCA-171829	33	34	106
mitochondrial-Ath-CysGCA-171829	34	35	29
mitochondrial-Ath-CysGCA-171829	35	36	8
mitochondrial-Ath-CysGCA-171829	36	37	32
mitochondrial-Ath-CysGCA-171829	37	38	310
mitochondrial-Ath-CysGCA-171829	38	39	3
mitochondrial-Ath-GlnTTG-171830	1	1	745
mitochondrial-Ath-GlnTTG-171830	2	2	11
mitochondrial-Ath-GlnTTG-171830	3	3	9
mitochondrial-Ath-GlnTTG-171830	4	4	8
mitochondrial-Ath-GlnTTG-171830	5	5	3
mitochondrial-Ath-GlnTTG-171830	6	6	3
mitochondrial-Ath-GlnTTG-171830	9	9	5
mitochondrial-Ath-GlnTTG-171830	10	10	16
mitochondrial-Ath-GlnTTG-171830	11	11	9
mitochondrial-Ath-GlnTTG-171830	13	13	1
mitochondrial-Ath-GlnTTG-171830	14	14	4
mitochondrial-Ath-GlnTTG-171830	15	15	4
mitochondrial-Ath-GlnTTG-171830	16	16	58
mitochondrial-Ath-GlnTTG-171830	17	18	162
mitochondrial-Ath-GlnTTG-171830	18	19	66
mitochondrial-Ath-GlnTTG-171830	19	20	26
mitochondrial-Ath-GlnTTG-171830	20	21	1
mitochondrial-Ath-GlnTTG-171830	21	22	4
mitochondrial-Ath-GlnTTG-171830	22	23	6
mitochondrial-Ath-GlnTTG-171830	23	24	53
mitochondrial-Ath-GlnTTG-171830	24	25	12
mitochondrial-Ath-GlnTTG-171830	25	26	3
mitochondrial-Ath-GlnTTG-171830	26	27	6
mitochondrial-Ath-GlnTTG-171830	27	28	6
mitochondrial-Ath-GlnTTG-171830	28	29	15
mitochondrial-Ath-GlnTTG-171830	29	30	8
mitochondrial-Ath-GlnTTG-171830	30	31	25
mitochondrial-Ath-GlnTTG-171830	32	33	2
mitochondrial-Ath-GlnTTG-171830	33	34	60
mitochondrial-Ath-GlnTTG-171830	34	35	495
mitochondrial-Ath-GlnTTG-171830	35	36	21
mitochondrial-Ath-GlnTTG-171830	36	37	282
mitochondrial-Ath-GlnTTG-171830	37	38	35
mitochondrial-Ath-GlnTTG-171830	38	39	4
mitochondrial-Ath-GluTTC-171831	1	1	16908
mitochondrial-Ath-GluTTC-171831	2	2	308
mitochondrial-Ath-GluTTC-171831	3	3	59
mitochondrial-Ath-GluTTC-171831	4	4	56
mitochondrial-Ath-GluTTC-171831	5	5	25
mitochondrial-Ath-GluTTC-171831	6	6	7
mitochondrial-Ath-GluTTC-171831	7	7	45
mitochondrial-Ath-GluTTC-171831	8	8	10
mitochondrial-Ath-GluTTC-171831	9	9	38
mitochondrial-Ath-GluTTC-171831	10	10	24
mitochondrial-Ath-GluTTC-171831	11	11	30
mitochondrial-Ath-GluTTC-171831	12	12	31
mitochondrial-Ath-GluTTC-171831	13	13	8
mitochondrial-Ath-GluTTC-171831	14	14	18
mitochondrial-Ath-GluTTC-171831	15	15	57
mitochondrial-Ath-GluTTC-171831	16	16	277
mitochondrial-Ath-GluTTC-171831	17	18	452
mitochondrial-Ath-GluTTC-171831	18	19	1992
mitochondrial-Ath-GluTTC-171831	19	20	1501
mitochondrial-Ath-GluTTC-171831	20	20x	38
mitochondrial-Ath-GluTTC-171831	21	21	54
mitochondrial-Ath-GluTTC-171831	22	22	63
mitochondrial-Ath-GluTTC-171831	23	23	50
mitochondrial-Ath-GluTTC-171831	24	24	85
mitochondrial-Ath-GluTTC-171831	25	25	14
mitochondrial-Ath-GluTTC-171831	26	26	6
mitochondrial-Ath-GluTTC-171831	27	27	11
mitochondrial-Ath-GluTTC-171831	28	28	16
mitochondrial-Ath-GluTTC-171831	29	29	97
mitochondrial-Ath-GluTTC-171831	30	30	105
mitochondrial-Ath-GluTTC-171831	31	31	61
mitochondrial-Ath-GluTTC-171831	32	32	29
mitochondrial-Ath-GluTTC-171831	33	33	87
mitochondrial-Ath-GluTTC-171831	34	34	566
mitochondrial-Ath-GluTTC-171831	35	35	458
mitochondrial-Ath-GluTTC-171831	36	36	58
mitochondrial-Ath-GluTTC-171831	37	37	45
mitochondrial-Ath-GluTTC-171831	38	38	15
mitochondrial-Ath-GluTTC-171831	39	39	5
mitochondrial-Ath-GluTTC-171831	41	41	1
mitochondrial-Ath-GluTTC-171831	43	43	1
mitochondrial-Ath-GlyGCC-171832	1	1	4773
mitochondrial-Ath-GlyGCC-171832	2	2	46
mitochondrial-Ath-GlyGCC-171832	3	3	7
mitochondrial-Ath-GlyGCC-171832	4	4	21
mitochondrial-Ath-GlyGCC-171832	5	5	15
mitochondrial-Ath-GlyGCC-171832	6	6	9
mitochondrial-Ath-GlyGCC-171832	7	7	1
mitochondrial-Ath-GlyGCC-171832	8	8	10
mitochondrial-Ath-GlyGCC-171832	9	9	4
mitochondrial-Ath-GlyGCC-171832	10	10	34
mitochondrial-Ath-GlyGCC-171832	11	11	46
mitochondrial-Ath-GlyGCC-171832	12	12	22
mitochondrial-Ath-GlyGCC-171832	13	13	22
mitochondrial-Ath-GlyGCC-171832	14	14	2
mitochondrial-Ath-GlyGCC-171832	15	15	22
mitochondrial-Ath-GlyGCC-171832	16	16	27
mitochondrial-Ath-GlyGCC-171832	17	18	964
mitochondrial-Ath-GlyGCC-171832	18	19	412
mitochondrial-Ath-GlyGCC-171832	19	20	84
mitochondrial-Ath-GlyGCC-171832	20	21	17
mitochondrial-Ath-GlyGCC-171832	21	22	31
mitochondrial-Ath-GlyGCC-171832	22	23	431
mitochondrial-Ath-GlyGCC-171832	23	24	12
mitochondrial-Ath-GlyGCC-171832	24	25	74
mitochondrial-Ath-GlyGCC-171832	25	26	2
mitochondrial-Ath-GlyGCC-171832	26	27	3
mitochondrial-Ath-GlyGCC-171832	27	28	10
mitochondrial-Ath-GlyGCC-171832	28	29	26
mitochondrial-Ath-GlyGCC-171832	29	30	10
mitochondrial-Ath-GlyGCC-171832	30	31	8
mitochondrial-Ath-GlyGCC-171832	31	32	14
mitochondrial-Ath-GlyGCC-171832	32	33	25
mitochondrial-Ath-GlyGCC-171832	33	34	133
mitochondrial-Ath-GlyGCC-171832	34	35	816
mitochondrial-Ath-GlyGCC-171832	35	36	11
mitochondrial-Ath-GlyGCC-171832	37	38	2
mitochondrial-Ath-HisGTG-171833	1	0	14582
mitochondrial-Ath-HisGTG-171833	2	1	192
mitochondrial-Ath-HisGTG-171833	3	2	80
mitochondrial-Ath-HisGTG-171833	4	3	37
mitochondrial-Ath-HisGTG-171833	5	4	66
mitochondrial-Ath-HisGTG-171833	6	5	440
mitochondrial-Ath-HisGTG-171833	7	6	13
mitochondrial-Ath-HisGTG-171833	8	7	9
mitochondrial-Ath-HisGTG-171833	9	8	216
mitochondrial-Ath-HisGTG-171833	10	9	43
mitochondrial-Ath-HisGTG-171833	11	10	43
mitochondrial-Ath-HisGTG-171833	12	11	16
mitochondrial-Ath-HisGTG-171833	13	12	7
mitochondrial-Ath-HisGTG-171833	14	13	15
mitochondrial-Ath-HisGTG-171833	15	14	12
mitochondrial-Ath-HisGTG-171833	16	15	42
mitochondrial-Ath-HisGTG-171833	17	16	152
mitochondrial-Ath-HisGTG-171833	18	18	75
mitochondrial-Ath-HisGTG-171833	19	19	146
mitochondrial-Ath-HisGTG-171833	20	20	312
mitochondrial-Ath-HisGTG-171833	21	20x	21
mitochondrial-Ath-HisGTG-171833	22	20x	21
mitochondrial-Ath-HisGTG-171833	23	21	13
mitochondrial-Ath-HisGTG-171833	24	22	15
mitochondrial-Ath-HisGTG-171833	25	23	2
mitochondrial-Ath-HisGTG-171833	26	24	85
mitochondrial-Ath-HisGTG-171833	27	25	28
mitochondrial-Ath-HisGTG-171833	28	26	14
mitochondrial-Ath-HisGTG-171833	29	27	4
mitochondrial-Ath-HisGTG-171833	31	29	17
mitochondrial-Ath-HisGTG-171833	32	30	16
mitochondrial-Ath-HisGTG-171833	33	31	16
mitochondrial-Ath-HisGTG-171833	34	32	19
mitochondrial-Ath-HisGTG-171833	35	33	37
mitochondrial-Ath-HisGTG-171833	36	34	38
mitochondrial-Ath-HisGTG-171833	37	35	37
mitochondrial-Ath-HisGTG-171833	38	36	7
mitochondrial-Ath-HisGTG-171833	39	37	310
mitochondrial-Ath-HisGTG-171833	40	38	7
mitochondrial-Ath-IleCAT-171837	1	1	47
mitochondrial-Ath-IleCAT-171837	2	2	1
mitochondrial-Ath-IleCAT-171837	3	3	4
mitochondrial-Ath-IleCAT-171837	4	4	4
mitochondrial-Ath-IleCAT-171837	10	10	3
mitochondrial-Ath-IleCAT-171837	11	11	7
mitochondrial-Ath-IleCAT-171837	12	12	3
mitochondrial-Ath-IleCAT-171837	14	14	1
mitochondrial-Ath-IleCAT-171837	15	15	2
mitochondrial-Ath-IleCAT-171837	18	18	1
mitochondrial-Ath-IleCAT-171837	19	19	24
mitochondrial-Ath-IleCAT-171837	20	20	24
mitochondrial-Ath-IleCAT-171837	21	20x	179
mitochondrial-Ath-IleCAT-171837	22	21	164
mitochondrial-Ath-IleCAT-171837	23	22	14
mitochondrial-Ath-IleCAT-171837	24	23	4
mitochondrial-Ath-IleCAT-171837	26	25	2
mitochondrial-Ath-IleCAT-171837	27	26	17
mitochondrial-Ath-IleCAT-171837	28	27	202
mitochondrial-Ath-IleCAT-171837	29	28	6
mitochondrial-Ath-IleCAT-171837	30	29	16
mitochondrial-Ath-IleCAT-171837	31	30	1
mitochondrial-Ath-IleCAT-171837	32	31	3
mitochondrial-Ath-IleCAT-171837	33	32	2
mitochondrial-Ath-IleCAT-171837	34	33	3
mitochondrial-Ath-IleCAT-171837	35	34	24
mitochondrial-Ath-IleCAT-171837	36	35	1530
mitochondrial-Ath-IleCAT-171837	37	36	45
mitochondrial-Ath-IleCAT-171837	38	37	7
mitochondrial-Ath-IleCAT-171837	39	38	3
mitochondrial-Ath-LysTTT-171834	1	1	3189
mitochondrial-Ath-LysTTT-171834	2	2	129
mitochondrial-Ath-LysTTT-171834	3	3	26
mitochondrial-Ath-LysTTT-171834	4	4	41
mitochondrial-Ath-LysTTT-171834	5	5	13
mitochondrial-Ath-LysTTT-171834	6	6	36
mitochondrial-Ath-LysTTT-171834	7	7	2
mitochondrial-Ath-LysTTT-171834	8	8	13
mitochondrial-Ath-LysTTT-171834	9	9	3
mitochondrial-Ath-LysTTT-171834	10	10	9
mitochondrial-Ath-LysTTT-171834	11	11	14
mitochondrial-Ath-LysTTT-171834	12	12	2
mitochondrial-Ath-LysTTT-171834	13	13	4
mitochondrial-Ath-LysTTT-171834	14	14	32
mitochondrial-Ath-LysTTT-171834	15	15	40
mitochondrial-Ath-LysTTT-171834	16	16	101
mitochondrial-Ath-LysTTT-171834	17	17	34
mitochondrial-Ath-LysTTT-171834	18	18	216
mitochondrial-Ath-LysTTT-171834	19	19	168
mitochondrial-Ath-LysTTT-171834	20	20	36
mitochondrial-Ath-LysTTT-171834	21	21	13
mitochondrial-Ath-LysTTT-171834	22	22	16
mitochondrial-Ath-LysTTT-171834	23	23	92
mitochondrial-Ath-LysTTT-171834	24	24	4
mitochondrial-Ath-LysTTT-171834	25	25	17
mitochondrial-Ath-LysTTT-171834	26	26	7
mitochondrial-Ath-LysTTT-171834	29	29	10
mitochondrial-Ath-LysTTT-171834	30	30	56
mitochondrial-Ath-LysTTT-171834	31	31	113
mitochondrial-Ath-LysTTT-171834	32	32	235
mitochondrial-Ath-LysTTT-171834	33	33	132
mitochondrial-Ath-LysTTT-171834	34	34	606
mitochondrial-Ath-LysTTT-171834	35	35	12
mitochondrial-Ath-LysTTT-171834	36	36	59
mitochondrial-Ath-LysTTT-171834	37	37	5
mitochondrial-Ath-LysTTT-171834	38	38	18
mitochondrial-Ath-LysTTT-171834	39	39	3
mitochondrial-Ath-ProTGG-171838	1	1	8115
mitochondrial-Ath-ProTGG-171838	2	2	178
mitochondrial-Ath-ProTGG-171838	3	3	73
mitochondrial-Ath-ProTGG-171838	4	4	48
mitochondrial-Ath-ProTGG-171838	5	5	111
mitochondrial-Ath-ProTGG-171838	6	6	28
mitochondrial-Ath-ProTGG-171838	7	7	14
mitochondrial-Ath-ProTGG-171838	8	8	34
mitochondrial-Ath-ProTGG-171838	9	9	6
mitochondrial-Ath-ProTGG-171838	10	10	5
mitochondrial-Ath-ProTGG-171838	11	11	14
mitochondrial-Ath-ProTGG-171838	12	12	7
mitochondrial-Ath-ProTGG-171838	13	13	8
mitochondrial-Ath-ProTGG-171838	14	14	28
mitochondrial-Ath-ProTGG-171838	15	15	23
mitochondrial-Ath-ProTGG-171838	16	16	58
mitochondrial-Ath-ProTGG-171838	17	17	11
mitochondrial-Ath-ProTGG-171838	18	17x	21
mitochondrial-Ath-ProTGG-171838	19	18	46
mitochondrial-Ath-ProTGG-171838	20	19	32
mitochondrial-Ath-ProTGG-171838	21	20	27
mitochondrial-Ath-ProTGG-171838	22	20x	5
mitochondrial-Ath-ProTGG-171838	23	21	9
mitochondrial-Ath-ProTGG-171838	24	22	4
mitochondrial-Ath-ProTGG-171838	25	23	1
mitochondrial-Ath-ProTGG-171838	27	25	3
mitochondrial-Ath-ProTGG-171838	28	26	11
mitochondrial-Ath-ProTGG-171838	29	27	2
mitochondrial-Ath-ProTGG-171838	30	28	8
mitochondrial-Ath-ProTGG-171838	31	29	12
mitochondrial-Ath-ProTGG-171838	32	30	39
mitochondrial-Ath-ProTGG-171838	33	31	25
mitochondrial-Ath-ProTGG-171838	34	32	9
mitochondrial-Ath-ProTGG-171838	35	33	9
mitochondrial-Ath-ProTGG-171838	36	34	12
mitochondrial-Ath-ProTGG-171838	37	35	14
mitochondrial-Ath-ProTGG-171838	38	36	28
mitochondrial-Ath-ProTGG-171838	39	37	74
mitochondrial-Ath-ProTGG-171838	40	38	15
mitochondrial-Ath-ProTGG-171838	41	39	2
mitochondrial-Ath-SerGCT-171840	1	1	1872
mitochondrial-Ath-SerGCT-171840	2	2	45
mitochondrial-Ath-SerGCT-171840	3	3	16
mitochondrial-Ath-SerGCT-171840	4	4	36
mitochondrial-Ath-SerGCT-171840	5	5	12
mitochondrial-Ath-SerGCT-171840	6	6	10
mitochondrial-Ath-SerGCT-171840	7	7	9
mitochondrial-Ath-SerGCT-171840	8	8	29
mitochondrial-Ath-SerGCT-171840	9	9	52
mitochondrial-Ath-SerGCT-171840	10	10	151
mitochondrial-Ath-SerGCT-171840	11	11	22
mitochondrial-Ath-SerGCT-171840	12	12	14
mitochondrial-Ath-SerGCT-171840	13	13	1
mitochondrial-Ath-SerGCT-171840	14	14	65
mitochondrial-Ath-SerGCT-171840	15	15	3
mitochondrial-Ath-SerGCT-171840	16	16	60
mitochondrial-Ath-SerGCT-171840	17	18	12
mitochondrial-Ath-SerGCT-171840	18	19	121
mitochondrial-Ath-SerGCT-171840	19	20	287
mitochondrial-Ath-SerGCT-171840	20	20x	6
mitochondrial-Ath-SerGCT-171840	21	20x	7
mitochondrial-Ath-SerGCT-171840	22	21	1
mitochondrial-Ath-SerGCT-171840	23	22	7
mitochondrial-Ath-SerGCT-171840	24	23	38
mitochondrial-Ath-SerGCT-171840	25	24	105
mitochondrial-Ath-SerGCT-171840	26	25	48
mitochondrial-Ath-SerGCT-171840	27	26	7
mitochondrial-Ath-SerGCT-171840	28	27	4
mitochondrial-Ath-SerGCT-171840	29	28	5
mitochondrial-Ath-SerGCT-171840	30	29	39
mitochondrial-Ath-SerGCT-171840	31	30	26
mitochondrial-Ath-SerGCT-171840	33	32	12
mitochondrial-Ath-SerGCT-171840	34	33	10
mitochondrial-Ath-SerGCT-171840	35	34	14
mitochondrial-Ath-SerGCT-171840	36	35	426
mitochondrial-Ath-SerGCT-171840	37	36	19
mitochondrial-Ath-SerGCT-171840	38	37	23
mitochondrial-Ath-SerGCT-171840	39	38	10
mitochondrial-Ath-SerGCT-171840	40	39	2
mitochondrial-Ath-SerGCT-171840	41	40	18
mitochondrial-Ath-SerGCT-171840	42	41	5
mitochondrial-Ath-SerGCT-171840	43	42	18
mitochondrial-Ath-SerGCT-171840	44	43	418
mitochondrial-Ath-SerGCT-171840	45	44	10
mitochondrial-Ath-SerGCT-171840	46	45	1
mitochondrial-Ath-SerGCT-171840	47	45x	2
mitochondrial-Ath-SerGCT-171840	48	45x	9
mitochondrial-Ath-SerGCT-171840	50	45x	5
mitochondrial-Ath-SerGCT-171840	51	45x	3
mitochondrial-Ath-SerGCT-171840	52	45x	14
mitochondrial-Ath-SerGCT-171840	53	45x	25
mitochondrial-Ath-SerGGA-171839	1	1	238
mitochondrial-Ath-SerGGA-171839	2	2	14
mitochondrial-Ath-SerGGA-171839	3	3	2
mitochondrial-Ath-SerGGA-171839	4	4	5
mitochondrial-Ath-SerGGA-171839	5	5	24
mitochondrial-Ath-SerGGA-171839	7	7	5
mitochondrial-Ath-SerGGA-171839	8	8	1
mitochondrial-Ath-SerGGA-171839	9	9	3
mitochondrial-Ath-SerGGA-171839	10	10	45
mitochondrial-Ath-SerGGA-171839	11	11	1
mitochondrial-Ath-SerGGA-171839	12	12	3
mitochondrial-Ath-SerGGA-171839	13	13	3
mitochondrial-Ath-SerGGA-171839	14	14	24
mitochondrial-Ath-SerGGA-171839	15	15	1
mitochondrial-Ath-SerGGA-171839	16	16	7
mitochondrial-Ath-SerGGA-171839	17	18	9
mitochondrial-Ath-SerGGA-171839	18	19	29
mitochondrial-Ath-SerGGA-171839	19	20	37
mitochondrial-Ath-SerGGA-171839	21	20x	4
mitochondrial-Ath-SerGGA-171839	24	23	3
mitochondrial-Ath-SerGGA-171839	25	24	19
mitochondrial-Ath-SerGGA-171839	26	25	17
mitochondrial-Ath-SerGGA-171839	27	26	1
mitochondrial-Ath-SerGGA-171839	28	27	124
mitochondrial-Ath-SerGGA-171839	30	29	2
mitochondrial-Ath-SerGGA-171839	31	30	1
mitochondrial-Ath-SerGGA-171839	33	32	5
mitochondrial-Ath-SerGGA-171839	35	34	10
mitochondrial-Ath-SerGGA-171839	36	35	91
mitochondrial-Ath-SerGGA-171839	37	36	18
mitochondrial-Ath-SerGGA-171839	38	37	8
mitochondrial-Ath-SerGGA-171839	39	38	9
mitochondrial-Ath-SerGGA-171839	40	39	8
mitochondrial-Ath-SerGGA-171839	41	40	2
mitochondrial-Ath-SerGGA-171839	42	41	1
mitochondrial-Ath-SerGGA-171839	44	43	2
mitochondrial-Ath-SerGGA-171839	46	45	8
mitochondrial-Ath-SerGGA-171839	48	45x	1
mitochondrial-Ath-SerGGA-171839	49	45x	7
mitochondrial-Ath-SerGGA-171839	50	45x	27
mitochondrial-Ath-SerGGA-171839	51	45x	46
mitochondrial-Ath-SerGGA-171839	52	45x	46
mitochondrial-Ath-SerGGA-171839	53	45x	8
mitochondrial-Ath-SerGGA-171839	54	45x	2
mitochondrial-Ath-SerGGA-171839	55	45x	1
mitochondrial-Ath-SerTGA-171841	1	1	81
mitochondrial-Ath-SerTGA-171841	3	3	1
mitochondrial-Ath-SerTGA-171841	5	5	1
mitochondrial-Ath-SerTGA-171841	10	10	3
mitochondrial-Ath-SerTGA-171841	16	16	4
mitochondrial-Ath-SerTGA-171841	18	19	3
mitochondrial-Ath-SerTGA-171841	20	20x	2
mitochondrial-Ath-SerTGA-171841	22	21	2
mitochondrial-Ath-SerTGA-171841	25	24	1
mitochondrial-Ath-SerTGA-171841	26	25	6
mitochondrial-Ath-SerTGA-171841	27	26	18
mitochondrial-Ath-SerTGA-171841	28	27	180
mitochondrial-Ath-SerTGA-171841	29	28	1
mitochondrial-Ath-SerTGA-171841	31	30	1
mitochondrial-Ath-SerTGA-171841	34	33	3
mitochondrial-Ath-SerTGA-171841	35	34	13
mitochondrial-Ath-SerTGA-171841	36	35	27
mitochondrial-Ath-SerTGA-171841	37	36	3
mitochondrial-Ath-SerTGA-171841	38	37	61
mitochondrial-Ath-SerTGA-171841	39	38	2870
mitochondrial-Ath-SerTGA-171841	40	39	53
mitochondrial-Ath-SerTGA-171841	41	40	18
mitochondrial-Ath-SerTGA-171841	42	41	6
mitochondrial-Ath-SerTGA-171841	43	42	4
mitochondrial-Ath-SerTGA-171841	44	43	1
mitochondrial-Ath-SerTGA-171841	45	44	8
mitochondrial-Ath-SerTGA-171841	46	45	19
mitochondrial-Ath-SerTGA-171841	47	45x	15
mitochondrial-Ath-SerTGA-171841	48	45x	12
mitochondrial-Ath-SerTGA-171841	49	45x	9
mitochondrial-Ath-SerTGA-171841	50	45x	12
mitochondrial-Ath-SerTGA-171841	51	45x	1
mitochondrial-Ath-SerTGA-171841	55	45x	2
mitochondrial-Ath-TrpCCA-171842	1	1	425
mitochondrial-Ath-TrpCCA-171842	2	2	65
mitochondrial-Ath-TrpCCA-171842	3	3	44
mitochondrial-Ath-TrpCCA-171842	4	4	96
mitochondrial-Ath-TrpCCA-171842	5	5	60
mitochondrial-Ath-TrpCCA-171842	6	6	33
mitochondrial-Ath-TrpCCA-171842	7	7	22
mitochondrial-Ath-TrpCCA-171842	8	8	18
mitochondrial-Ath-TrpCCA-171842	9	9	148
mitochondrial-Ath-TrpCCA-171842	10	10	768
mitochondrial-Ath-TrpCCA-171842	11	11	134
mitochondrial-Ath-TrpCCA-171842	12	12	108
mitochondrial-Ath-TrpCCA-171842	13	13	98
mitochondrial-Ath-TrpCCA-171842	14	14	239
mitochondrial-Ath-TrpCCA-171842	15	15	799
mitochondrial-Ath-TrpCCA-171842	16	16	1250
mitochondrial-Ath-TrpCCA-171842	17	17	251
mitochondrial-Ath-TrpCCA-171842	18	17x	341
mitochondrial-Ath-TrpCCA-171842	19	18	120
mitochondrial-Ath-TrpCCA-171842	20	19	1231
mitochondrial-Ath-TrpCCA-171842	21	20	12804
mitochondrial-Ath-TrpCCA-171842	22	21	116536
mitochondrial-Ath-TrpCCA-171842	23	22	1676
