Gene	Position	SprinzlPosition	EndPosCount
mitochondrial-Ath-AspGTC-171828	54	53	7
mitochondrial-Ath-AspGTC-171828	55	54	13
mitochondrial-Ath-AspGTC-171828	56	55	1
mitochondrial-Ath-AspGTC-171828	57	56	3
mitochondrial-Ath-AspGTC-171828	58	57	2
mitochondrial-Ath-AspGTC-171828	59	58	24
mitochondrial-Ath-AspGTC-171828	60	59	23
mitochondrial-Ath-AspGTC-171828	61	60	22
mitochondrial-Ath-AspGTC-171828	62	61	21
mitochondrial-Ath-AspGTC-171828	63	62	28
mitochondrial-Ath-AspGTC-171828	64	63	21
mitochondrial-Ath-AspGTC-171828	65	64	6
mitochondrial-Ath-AspGTC-171828	66	65	15
mitochondrial-Ath-AspGTC-171828	67	66	15
mitochondrial-Ath-AspGTC-171828	70	69	10
mitochondrial-Ath-AspGTC-171828	72	71	62
mitochondrial-Ath-AspGTC-171828	73	72	1416
mitochondrial-Ath-AspGTC-171828	74	73	2636
mitochondrial-Ath-AspGTC-171828	75	74	23488
mitochondrial-Ath-AspGTC-171828	76	75	10501
mitochondrial-Ath-AspGTC-171828	77	76	13051
mitochondrial-Ath-CysGCA-171829	34	35	11
mitochondrial-Ath-CysGCA-171829	35	36	3
mitochondrial-Ath-CysGCA-171829	36	37	3
mitochondrial-Ath-CysGCA-171829	37	38	2
mitochondrial-Ath-CysGCA-171829	38	39	7
mitochondrial-Ath-CysGCA-171829	39	40	47
mitochondrial-Ath-CysGCA-171829	40	41	32
mitochondrial-Ath-CysGCA-171829	41	42	18
mitochondrial-Ath-CysGCA-171829	42	43	5
mitochondrial-Ath-CysGCA-171829	43	44	2
mitochondrial-Ath-CysGCA-171829	44	45	2
mitochondrial-Ath-CysGCA-171829	45	46	11
mitochondrial-Ath-CysGCA-171829	46	48	24
mitochondrial-Ath-CysGCA-171829	48	50	5
mitochondrial-Ath-CysGCA-171829	49	51	1
mitochondrial-Ath-CysGCA-171829	51	53	1
mitochondrial-Ath-CysGCA-171829	52	54	6
mitochondrial-Ath-CysGCA-171829	54	56	2
mitochondrial-Ath-CysGCA-171829	55	57	3
mitochondrial-Ath-CysGCA-171829	56	58	28
mitochondrial-Ath-CysGCA-171829	57	59	10
mitochondrial-Ath-CysGCA-171829	60	62	3
mitochondrial-Ath-CysGCA-171829	61	63	4
mitochondrial-Ath-CysGCA-171829	62	64	1
mitochondrial-Ath-CysGCA-171829	63	65	6
mitochondrial-Ath-CysGCA-171829	64	66	13
mitochondrial-Ath-CysGCA-171829	65	67	14
mitochondrial-Ath-CysGCA-171829	66	68	10
mitochondrial-Ath-CysGCA-171829	67	69	3
mitochondrial-Ath-CysGCA-171829	68	70	1
mitochondrial-Ath-CysGCA-171829	69	71	133
mitochondrial-Ath-CysGCA-171829	70	72	1896
mitochondrial-Ath-CysGCA-171829	71	73	7214
mitochondrial-Ath-CysGCA-171829	72	74	11031
mitochondrial-Ath-CysGCA-171829	73	75	12158
mitochondrial-Ath-CysGCA-171829	74	76	13141
mitochondrial-Ath-GlnTTG-171830	37	38	14
mitochondrial-Ath-GlnTTG-171830	61	62	2
mitochondrial-Ath-GlnTTG-171830	62	63	2
mitochondrial-Ath-GlnTTG-171830	65	66	1
mitochondrial-Ath-GlnTTG-171830	70	71	28
mitochondrial-Ath-GlnTTG-171830	71	72	27
mitochondrial-Ath-GlnTTG-171830	72	73	243
mitochondrial-Ath-GlnTTG-171830	73	74	925
mitochondrial-Ath-GlnTTG-171830	74	75	584
mitochondrial-Ath-GlnTTG-171830	75	76	1067
mitochondrial-Ath-GluTTC-171831	32	32	1
mitochondrial-Ath-GluTTC-171831	34	34	1
mitochondrial-Ath-GluTTC-171831	35	35	2
mitochondrial-Ath-GluTTC-171831	36	36	41
mitochondrial-Ath-GluTTC-171831	37	37	11
mitochondrial-Ath-GluTTC-171831	38	38	154
mitochondrial-Ath-GluTTC-171831	39	39	25
mitochondrial-Ath-GluTTC-171831	40	40	2
mitochondrial-Ath-GluTTC-171831	41	41	4
mitochondrial-Ath-GluTTC-171831	44	44	3
mitochondrial-Ath-GluTTC-171831	45	45	17
mitochondrial-Ath-GluTTC-171831	46	46	3
mitochondrial-Ath-GluTTC-171831	47	48	256
mitochondrial-Ath-GluTTC-171831	48	49	6
mitochondrial-Ath-GluTTC-171831	49	50	19
mitochondrial-Ath-GluTTC-171831	50	51	9
mitochondrial-Ath-GluTTC-171831	51	52	18
mitochondrial-Ath-GluTTC-171831	52	53	76
mitochondrial-Ath-GluTTC-171831	53	54	50
mitochondrial-Ath-GluTTC-171831	54	55	13
mitochondrial-Ath-GluTTC-171831	55	56	2
mitochondrial-Ath-GluTTC-171831	64	65	2
mitochondrial-Ath-GluTTC-171831	68	69	2
mitochondrial-Ath-GluTTC-171831	69	70	51
mitochondrial-Ath-GluTTC-171831	70	71	208
mitochondrial-Ath-GluTTC-171831	71	72	656
mitochondrial-Ath-GluTTC-171831	72	73	600
mitochondrial-Ath-GluTTC-171831	73	74	17738
mitochondrial-Ath-GluTTC-171831	74	75	5907
mitochondrial-Ath-GluTTC-171831	75	76	3601
mitochondrial-Ath-GlyGCC-171832	32	33	6
mitochondrial-Ath-GlyGCC-171832	33	34	22
mitochondrial-Ath-GlyGCC-171832	34	35	157
mitochondrial-Ath-GlyGCC-171832	35	36	51
mitochondrial-Ath-GlyGCC-171832	36	37	4
mitochondrial-Ath-GlyGCC-171832	37	38	2
mitochondrial-Ath-GlyGCC-171832	38	39	3
mitochondrial-Ath-GlyGCC-171832	49	50	2
mitochondrial-Ath-GlyGCC-171832	51	52	3
mitochondrial-Ath-GlyGCC-171832	52	53	7
mitochondrial-Ath-GlyGCC-171832	53	54	5
mitochondrial-Ath-GlyGCC-171832	54	55	5
mitochondrial-Ath-GlyGCC-171832	55	56	7
mitochondrial-Ath-GlyGCC-171832	58	59	19
mitochondrial-Ath-GlyGCC-171832	59	60	30
mitochondrial-Ath-GlyGCC-171832	61	62	6
mitochondrial-Ath-GlyGCC-171832	69	70	5
mitochondrial-Ath-GlyGCC-171832	70	71	23
mitochondrial-Ath-GlyGCC-171832	71	72	1807
mitochondrial-Ath-GlyGCC-171832	72	73	2147
mitochondrial-Ath-GlyGCC-171832	73	74	1334
mitochondrial-Ath-GlyGCC-171832	74	75	3247
mitochondrial-Ath-GlyGCC-171832	75	76	3957
mitochondrial-Ath-HisGTG-171833	34	32	4
mitochondrial-Ath-HisGTG-171833	35	33	5
mitochondrial-Ath-HisGTG-171833	36	34	13
mitochondrial-Ath-HisGTG-171833	37	35	8
mitochondrial-Ath-HisGTG-171833	38	36	6
mitochondrial-Ath-HisGTG-171833	40	38	3
mitochondrial-Ath-HisGTG-171833	42	40	1
mitochondrial-Ath-HisGTG-171833	43	41	2
mitochondrial-Ath-HisGTG-171833	45	43	3
mitochondrial-Ath-HisGTG-171833	46	44	4
mitochondrial-Ath-HisGTG-171833	49	47	7
mitochondrial-Ath-HisGTG-171833	50	48	3
mitochondrial-Ath-HisGTG-171833	51	49	1
mitochondrial-Ath-HisGTG-171833	55	53	6
mitochondrial-Ath-HisGTG-171833	56	54	4
mitochondrial-Ath-HisGTG-171833	57	55	1
mitochondrial-Ath-HisGTG-171833	59	57	5
mitochondrial-Ath-HisGTG-171833	60	58	4
mitochondrial-Ath-HisGTG-171833	61	59	2
mitochondrial-Ath-HisGTG-171833	62	60	8
mitochondrial-Ath-HisGTG-171833	66	64	3
mitochondrial-Ath-HisGTG-171833	67	65	6
mitochondrial-Ath-HisGTG-171833	68	66	4
mitochondrial-Ath-HisGTG-171833	70	68	2
mitochondrial-Ath-HisGTG-171833	71	69	9
mitochondrial-Ath-HisGTG-171833	72	70	3
mitochondrial-Ath-HisGTG-171833	73	71	8
mitochondrial-Ath-HisGTG-171833	74	72	169
mitochondrial-Ath-HisGTG-171833	75	73	4031
mitochondrial-Ath-HisGTG-171833	76	74	7571
mitochondrial-Ath-HisGTG-171833	77	75	6541
mitochondrial-Ath-HisGTG-171833	78	76	8536
mitochondrial-Ath-IleCAT-171837	63	62	6
mitochondrial-Ath-IleCAT-171837	72	71	7
mitochondrial-Ath-IleCAT-171837	73	72	34
mitochondrial-Ath-IleCAT-171837	74	73	52
mitochondrial-Ath-IleCAT-171837	75	74	2012
mitochondrial-Ath-IleCAT-171837	76	75	395
mitochondrial-Ath-IleCAT-171837	77	76	503
mitochondrial-Ath-LysTTT-171834	32	32	2
mitochondrial-Ath-LysTTT-171834	33	33	3
mitochondrial-Ath-LysTTT-171834	35	35	2
mitochondrial-Ath-LysTTT-171834	38	38	3
mitochondrial-Ath-LysTTT-171834	39	39	28
mitochondrial-Ath-LysTTT-171834	50	50	7
mitochondrial-Ath-LysTTT-171834	53	53	4
mitochondrial-Ath-LysTTT-171834	57	57	1
mitochondrial-Ath-LysTTT-171834	65	65	13
mitochondrial-Ath-LysTTT-171834	66	66	5
mitochondrial-Ath-LysTTT-171834	68	68	6
mitochondrial-Ath-LysTTT-171834	70	70	6
mitochondrial-Ath-LysTTT-171834	71	71	28
mitochondrial-Ath-LysTTT-171834	72	72	438
mitochondrial-Ath-LysTTT-171834	73	73	520
mitochondrial-Ath-LysTTT-171834	74	74	7576
mitochondrial-Ath-LysTTT-171834	75	75	1169
mitochondrial-Ath-LysTTT-171834	76	76	1134
mitochondrial-Ath-ProTGG-171838	36	34	3
mitochondrial-Ath-ProTGG-171838	38	36	6
mitochondrial-Ath-ProTGG-171838	39	37	2
mitochondrial-Ath-ProTGG-171838	40	38	8
mitochondrial-Ath-ProTGG-171838	41	39	1
mitochondrial-Ath-ProTGG-171838	45	43	1
mitochondrial-Ath-ProTGG-171838	49	47	8
mitochondrial-Ath-ProTGG-171838	50	48	27
mitochondrial-Ath-ProTGG-171838	51	49	13
mitochondrial-Ath-ProTGG-171838	52	50	2
mitochondrial-Ath-ProTGG-171838	53	51	5
mitochondrial-Ath-ProTGG-171838	55	53	3
mitochondrial-Ath-ProTGG-171838	56	54	5
mitochondrial-Ath-ProTGG-171838	57	55	2
mitochondrial-Ath-ProTGG-171838	58	56	4
mitochondrial-Ath-ProTGG-171838	59	57	4
mitochondrial-Ath-ProTGG-171838	60	58	7
mitochondrial-Ath-ProTGG-171838	61	59	5
mitochondrial-Ath-ProTGG-171838	62	60	5
mitochondrial-Ath-ProTGG-171838	63	61	12
mitochondrial-Ath-ProTGG-171838	64	62	8
mitochondrial-Ath-ProTGG-171838	65	63	5
mitochondrial-Ath-ProTGG-171838	66	64	3
mitochondrial-Ath-ProTGG-171838	67	65	5
mitochondrial-Ath-ProTGG-171838	70	68	7
mitochondrial-Ath-ProTGG-171838	71	69	7
mitochondrial-Ath-ProTGG-171838	73	71	32
mitochondrial-Ath-ProTGG-171838	74	72	36
mitochondrial-Ath-ProTGG-171838	75	73	53
mitochondrial-Ath-ProTGG-171838	76	74	1296
mitochondrial-Ath-ProTGG-171838	77	75	450
mitochondrial-Ath-ProTGG-171838	78	76	1248
mitochondrial-Ath-SerGCT-171840	34	33	2
mitochondrial-Ath-SerGCT-171840	35	34	10
mitochondrial-Ath-SerGCT-171840	36	35	34
mitochondrial-Ath-SerGCT-171840	37	36	25
mitochondrial-Ath-SerGCT-171840	38	37	15
mitochondrial-Ath-SerGCT-171840	39	38	7
mitochondrial-Ath-SerGCT-171840	40	39	1
mitochondrial-Ath-SerGCT-171840	42	41	14
mitochondrial-Ath-SerGCT-171840	45	44	22
mitochondrial-Ath-SerGCT-171840	46	45	5
mitochondrial-Ath-SerGCT-171840	47	45x	299
mitochondrial-Ath-SerGCT-171840	49	45x	6
mitochondrial-Ath-SerGCT-171840	52	45x	12
mitochondrial-Ath-SerGCT-171840	53	45x	4
mitochondrial-Ath-SerGCT-171840	54	45x	3
mitochondrial-Ath-SerGCT-171840	55	45x	13
mitochondrial-Ath-SerGCT-171840	57	45x	1
mitochondrial-Ath-SerGCT-171840	58	45x	2
mitochondrial-Ath-SerGCT-171840	62	47	2
mitochondrial-Ath-SerGCT-171840	63	48	5
mitochondrial-Ath-SerGCT-171840	64	49	1
mitochondrial-Ath-SerGCT-171840	67	52	14
mitochondrial-Ath-SerGCT-171840	68	53	46
mitochondrial-Ath-SerGCT-171840	69	54	44
mitochondrial-Ath-SerGCT-171840	70	55	4
mitochondrial-Ath-SerGCT-171840	71	56	12
mitochondrial-Ath-SerGCT-171840	73	58	1
mitochondrial-Ath-SerGCT-171840	75	60	1
mitochondrial-Ath-SerGCT-171840	76	61	1
mitochondrial-Ath-SerGCT-171840	77	62	4
mitochondrial-Ath-SerGCT-171840	78	63	3
mitochondrial-Ath-SerGCT-171840	79	64	2
mitochondrial-Ath-SerGCT-171840	80	65	14
mitochondrial-Ath-SerGCT-171840	81	66	2
mitochondrial-Ath-SerGCT-171840	83	68	3
mitochondrial-Ath-SerGCT-171840	84	69	1
mitochondrial-Ath-SerGCT-171840	85	70	1
mitochondrial-Ath-SerGCT-171840	86	71	13
mitochondrial-Ath-SerGCT-171840	87	72	121
mitochondrial-Ath-SerGCT-171840	88	73	171
mitochondrial-Ath-SerGCT-171840	89	74	1216
mitochondrial-Ath-SerGCT-171840	90	75	847
mitochondrial-Ath-SerGCT-171840	91	76	2334
mitochondrial-Ath-SerGGA-171839	39	38	7
mitochondrial-Ath-SerGGA-171839	51	45x	5
mitochondrial-Ath-SerGGA-171839	54	45x	5
mitochondrial-Ath-SerGGA-171839	55	45x	8
mitochondrial-Ath-SerGGA-171839	57	45x	3
mitochondrial-Ath-SerGGA-171839	67	53	4
mitochondrial-Ath-SerGGA-171839	79	65	2
mitochondrial-Ath-SerGGA-171839	80	66	2
mitochondrial-Ath-SerGGA-171839	85	71	6
mitochondrial-Ath-SerGGA-171839	86	72	70
mitochondrial-Ath-SerGGA-171839	87	73	112
mitochondrial-Ath-SerGGA-171839	88	74	712
mitochondrial-Ath-SerGGA-171839	89	75	330
mitochondrial-Ath-SerGGA-171839	90	76	598
mitochondrial-Ath-SerTGA-171841	36	35	4
mitochondrial-Ath-SerTGA-171841	37	36	4
mitochondrial-Ath-SerTGA-171841	39	38	13
mitochondrial-Ath-SerTGA-171841	52	45x	1
mitochondrial-Ath-SerTGA-171841	53	45x	2
mitochondrial-Ath-SerTGA-171841	68	54	5
mitochondrial-Ath-SerTGA-171841	85	71	7
mitochondrial-Ath-SerTGA-171841	86	72	127
mitochondrial-Ath-SerTGA-171841	87	73	203
mitochondrial-Ath-SerTGA-171841	88	74	2073
mitochondrial-Ath-SerTGA-171841	89	75	1312
mitochondrial-Ath-SerTGA-171841	90	76	3042
mitochondrial-Ath-TrpCCA-171842	36	35	6
mitochondrial-Ath-TrpCCA-171842	38	37	4
mitochondrial-Ath-TrpCCA-171842	49	48	1
mitochondrial-Ath-TrpCCA-171842	55	54	1
mitochondrial-Ath-TrpCCA-171842	56	55	1
mitochondrial-Ath-TrpCCA-171842	57	56	2
mitochondrial-Ath-TrpCCA-171842	58	57	4
mitochondrial-Ath-TrpCCA-171842	59	58	8
mitochondrial-Ath-TrpCCA-171842	60	59	2
mitochondrial-Ath-TrpCCA-171842	61	60	7
mitochondrial-Ath-TrpCCA-171842	62	61	3
mitochondrial-Ath-TrpCCA-171842	64	63	7
mitochondrial-Ath-TrpCCA-171842	65	64	4
mitochondrial-Ath-TrpCCA-171842	66	65	22
mitochondrial-Ath-TrpCCA-171842	67	66	16
mitochondrial-Ath-TrpCCA-171842	68	67	12
mitochondrial-Ath-TrpCCA-171842	69	68	14
mitochondrial-Ath-TrpCCA-171842	70	69	31
mitochondrial-Ath-TrpCCA-171842	71	70	78
mitochondrial-Ath-TrpCCA-171842	72	71	447
mitochondrial-Ath-TrpCCA-171842	73	72	4359
mitochondrial-Ath-TrpCCA-171842	74	73	20497
mitochondrial-Ath-TrpCCA-171842	75	74	47928
mitochondrial-Ath-TrpCCA-171842	76	75	30641
mitochondrial-Ath-TrpCCA-171842	77	76	34483
mitochondrial-Ath-TyrGTA-171843	69	67	5
mitochondrial-Ath-TyrGTA-171843	72	70	3
mitochondrial-Ath-TyrGTA-171843	73	71	11
mitochondrial-Ath-TyrGTA-171843	74	72	15
mitochondrial-Ath-TyrGTA-171843	75	73	40
mitochondrial-Ath-TyrGTA-171843	76	74	92
mitochondrial-Ath-TyrGTA-171843	77	75	59
mitochondrial-Ath-TyrGTA-171843	78	76	5
mitochondrial-Ath-TyrGTA-171844	32	31	1
mitochondrial-Ath-TyrGTA-171844	33	32	17
mitochondrial-Ath-TyrGTA-171844	34	33	2
mitochondrial-Ath-TyrGTA-171844	36	35	22
mitochondrial-Ath-TyrGTA-171844	37	36	1
mitochondrial-Ath-TyrGTA-171844	38	37	5
mitochondrial-Ath-TyrGTA-171844	39	38	28
mitochondrial-Ath-TyrGTA-171844	40	39	4
mitochondrial-Ath-TyrGTA-171844	41	40	6
mitochondrial-Ath-TyrGTA-171844	42	41	1
mitochondrial-Ath-TyrGTA-171844	46	45	3
mitochondrial-Ath-TyrGTA-171844	47	45x	1
mitochondrial-Ath-TyrGTA-171844	48	45x	2
mitochondrial-Ath-TyrGTA-171844	49	45x	19
mitochondrial-Ath-TyrGTA-171844	50	45x	8
mitochondrial-Ath-TyrGTA-171844	51	45x	14
mitochondrial-Ath-TyrGTA-171844	54	45x	13
mitochondrial-Ath-TyrGTA-171844	55	45x	10
mitochondrial-Ath-TyrGTA-171844	56	46	6
mitochondrial-Ath-TyrGTA-171844	58	48	1
mitochondrial-Ath-TyrGTA-171844	60	50	1
mitochondrial-Ath-TyrGTA-171844	62	52	15
mitochondrial-Ath-TyrGTA-171844	63	53	2
mitochondrial-Ath-TyrGTA-171844	64	54	8
mitochondrial-Ath-TyrGTA-171844	66	56	2
mitochondrial-Ath-TyrGTA-171844	69	59	6
mitochondrial-Ath-TyrGTA-171844	71	61	2
mitochondrial-Ath-TyrGTA-171844	72	62	1
mitochondrial-Ath-TyrGTA-171844	73	63	1
mitochondrial-Ath-TyrGTA-171844	74	64	4
mitochondrial-Ath-TyrGTA-171844	75	65	10
mitochondrial-Ath-TyrGTA-171844	76	66	7
mitochondrial-Ath-TyrGTA-171844	78	68	3
mitochondrial-Ath-TyrGTA-171844	79	69	2
mitochondrial-Ath-TyrGTA-171844	80	70	7
mitochondrial-Ath-TyrGTA-171844	81	71	13
mitochondrial-Ath-TyrGTA-171844	82	72	705
mitochondrial-Ath-TyrGTA-171844	83	73	939
mitochondrial-Ath-TyrGTA-171844	84	74	15069
mitochondrial-Ath-TyrGTA-171844	85	75	2494
mitochondrial-Ath-TyrGTA-171844	86	76	3379
mitochondrial-Ath-eMetCAT-171836	34	34	6
mitochondrial-Ath-eMetCAT-171836	38	38	4
mitochondrial-Ath-eMetCAT-171836	39	39	2
mitochondrial-Ath-eMetCAT-171836	54	54	3
mitochondrial-Ath-eMetCAT-171836	56	56	3
mitochondrial-Ath-eMetCAT-171836	61	61	2
mitochondrial-Ath-eMetCAT-171836	62	62	1
mitochondrial-Ath-eMetCAT-171836	64	64	4
mitochondrial-Ath-eMetCAT-171836	65	65	6
mitochondrial-Ath-eMetCAT-171836	68	68	5
mitochondrial-Ath-eMetCAT-171836	71	71	37
mitochondrial-Ath-eMetCAT-171836	72	72	232
mitochondrial-Ath-eMetCAT-171836	73	73	117
mitochondrial-Ath-eMetCAT-171836	74	74	708
mitochondrial-Ath-eMetCAT-171836	75	75	767
mitochondrial-Ath-eMetCAT-171836	76	76	1307
mitochondrial-Ath-iMetCAT-171835	37	36	1
mitochondrial-Ath-iMetCAT-171835	38	37	5
mitochondrial-Ath-iMetCAT-171835	40	39	2
mitochondrial-Ath-iMetCAT-171835	41	40	1
mitochondrial-Ath-iMetCAT-171835	44	43	2
mitochondrial-Ath-iMetCAT-171835	49	48	7
mitochondrial-Ath-iMetCAT-171835	50	49	2
mitochondrial-Ath-iMetCAT-171835	55	54	2
mitochondrial-Ath-iMetCAT-171835	66	65	7
mitochondrial-Ath-iMetCAT-171835	67	66	5
mitochondrial-Ath-iMetCAT-171835	69	68	4
mitochondrial-Ath-iMetCAT-171835	70	69	11
mitochondrial-Ath-iMetCAT-171835	72	71	71
mitochondrial-Ath-iMetCAT-171835	73	72	25
mitochondrial-Ath-iMetCAT-171835	74	73	59
mitochondrial-Ath-iMetCAT-171835	75	74	205
mitochondrial-Ath-iMetCAT-171835	76	75	190
mitochondrial-Ath-iMetCAT-171835	77	76	626
mitochondrial-Ath-stemloop-166441	55		1
mitochondrial-Ath-stemloop-309033	32		1
mitochondrial-Ath-stemloop-309033	37		5
mitochondrial-Ath-stemloop-309033	45		1
mitochondrial-Ath-stemloop-309033	62		25
mitochondrial-Ath-stemloop-309033	63		1
mitochondrial-Ath-stemloop-309033	71		4
mitochondrial-Ath-stemloop-309033	72		2
mitochondrial-Ath-stemloop-309033	73		65
mitochondrial-Ath-stemloop-309033	74		35
mitochondrial-Ath-stemloop-49221	64		2
mitochondrial-Ath-stemloop-c116660	42		1
mitochondrial-Ath-stemloop-c116660	63		10
mitochondrial-Ath-stemloop-c116660	64		4
mitochondrial-Ath-stemloop-c116660	67		1
mitochondrial-Ath-stemloop-c116660	72		17
mitochondrial-Ath-stemloop-c116660	73		41
mitochondrial-Ath-stemloop-c116660	74		56
mitochondrial-Ath-stemloop-c116660	75		48
mitochondrial-Ath-stemloop-c116660	76		59
mitochondrial-Ath-stemloop-c116660	77		1
mitochondrial-Ath-stemloop-c83962	48		12
nuclear-Ath-AlaAGC-171748	32	32	4
nuclear-Ath-AlaAGC-171748	33	33	34
nuclear-Ath-AlaAGC-171748	34	34	40
nuclear-Ath-AlaAGC-171748	35	35	18
nuclear-Ath-AlaAGC-171748	36	36	19
nuclear-Ath-AlaAGC-171748	37	37	5
nuclear-Ath-AlaAGC-171748	38	38	1
nuclear-Ath-AlaAGC-171748	39	39	1
nuclear-Ath-AlaAGC-171748	40	40	4
nuclear-Ath-AlaAGC-171748	43	43	2
nuclear-Ath-AlaAGC-171748	45	45	26
nuclear-Ath-AlaAGC-171748	46	46	5
nuclear-Ath-AlaAGC-171748	47	47	593
nuclear-Ath-AlaAGC-171748	49	49	8
nuclear-Ath-AlaAGC-171748	50	50	55
nuclear-Ath-AlaAGC-171748	51	51	7
nuclear-Ath-AlaAGC-171748	52	52	47
nuclear-Ath-AlaAGC-171748	53	53	262
nuclear-Ath-AlaAGC-171748	54	54	219
nuclear-Ath-AlaAGC-171748	55	55	11
nuclear-Ath-AlaAGC-171748	56	56	49
nuclear-Ath-AlaAGC-171748	57	57	17
nuclear-Ath-AlaAGC-171748	58	58	2
nuclear-Ath-AlaAGC-171748	60	60	33
nuclear-Ath-AlaAGC-171748	61	61	13
nuclear-Ath-AlaAGC-171748	62	62	3
nuclear-Ath-AlaAGC-171748	63	63	8
nuclear-Ath-AlaAGC-171748	64	64	2
nuclear-Ath-AlaAGC-171748	65	65	3
nuclear-Ath-AlaAGC-171748	66	66	2
nuclear-Ath-AlaAGC-171748	69	69	3
nuclear-Ath-AlaAGC-171748	70	70	14
nuclear-Ath-AlaAGC-171748	71	71	45
nuclear-Ath-AlaAGC-171748	72	72	22045
nuclear-Ath-AlaAGC-171748	73	73	12558
nuclear-Ath-AlaAGC-171748	74	74	259963
nuclear-Ath-AlaAGC-171748	75	75	42157
nuclear-Ath-AlaAGC-171748	76	76	24905
nuclear-Ath-AlaAGC-171749	32	32	3
nuclear-Ath-AlaAGC-171749	33	33	61
nuclear-Ath-AlaAGC-171749	34	34	42
nuclear-Ath-AlaAGC-171749	35	35	31
nuclear-Ath-AlaAGC-171749	36	36	18
nuclear-Ath-AlaAGC-171749	37	37	4
nuclear-Ath-AlaAGC-171749	39	39	1
nuclear-Ath-AlaAGC-171749	40	40	4
nuclear-Ath-AlaAGC-171749	43	43	5
nuclear-Ath-AlaAGC-171749	44	44	1
nuclear-Ath-AlaAGC-171749	45	45	25
nuclear-Ath-AlaAGC-171749	46	46	2
nuclear-Ath-AlaAGC-171749	47	47	472
nuclear-Ath-AlaAGC-171749	48	48	8
nuclear-Ath-AlaAGC-171749	49	49	6
nuclear-Ath-AlaAGC-171749	50	50	75
nuclear-Ath-AlaAGC-171749	51	51	29
nuclear-Ath-AlaAGC-171749	52	52	126
nuclear-Ath-AlaAGC-171749	53	53	699
nuclear-Ath-AlaAGC-171749	54	54	503
nuclear-Ath-AlaAGC-171749	55	55	88
nuclear-Ath-AlaAGC-171749	56	56	82
nuclear-Ath-AlaAGC-171749	57	57	49
nuclear-Ath-AlaAGC-171749	59	59	8
nuclear-Ath-AlaAGC-171749	60	60	61
nuclear-Ath-AlaAGC-171749	61	61	4
nuclear-Ath-AlaAGC-171749	62	62	21
nuclear-Ath-AlaAGC-171749	63	63	15
nuclear-Ath-AlaAGC-171749	64	64	2
nuclear-Ath-AlaAGC-171749	65	65	6
nuclear-Ath-AlaAGC-171749	66	66	9
nuclear-Ath-AlaAGC-171749	67	67	2
nuclear-Ath-AlaAGC-171749	68	68	2
nuclear-Ath-AlaAGC-171749	69	69	5
nuclear-Ath-AlaAGC-171749	70	70	7
nuclear-Ath-AlaAGC-171749	71	71	202
nuclear-Ath-AlaAGC-171749	72	72	58896
nuclear-Ath-AlaAGC-171749	73	73	35366
nuclear-Ath-AlaAGC-171749	74	74	730365
nuclear-Ath-AlaAGC-171749	75	75	105216
