Gene	Position	SprinzlPosition	EndPosCount
mitochondrial-Ath-AspGTC-171828	59	58	5
mitochondrial-Ath-AspGTC-171828	60	59	14
mitochondrial-Ath-AspGTC-171828	61	60	15
mitochondrial-Ath-AspGTC-171828	62	61	7
mitochondrial-Ath-AspGTC-171828	63	62	26
mitochondrial-Ath-AspGTC-171828	64	63	7
mitochondrial-Ath-AspGTC-171828	65	64	6
mitochondrial-Ath-AspGTC-171828	67	66	3
mitochondrial-Ath-AspGTC-171828	69	68	1
mitochondrial-Ath-AspGTC-171828	70	69	3
mitochondrial-Ath-AspGTC-171828	71	70	11
mitochondrial-Ath-AspGTC-171828	72	71	220
mitochondrial-Ath-AspGTC-171828	73	72	964
mitochondrial-Ath-AspGTC-171828	74	73	1926
mitochondrial-Ath-AspGTC-171828	75	74	12620
mitochondrial-Ath-AspGTC-171828	76	75	6342
mitochondrial-Ath-AspGTC-171828	77	76	1303
mitochondrial-Ath-CysGCA-171829	34	35	11
mitochondrial-Ath-CysGCA-171829	35	36	1
mitochondrial-Ath-CysGCA-171829	37	38	2
mitochondrial-Ath-CysGCA-171829	38	39	10
mitochondrial-Ath-CysGCA-171829	39	40	38
mitochondrial-Ath-CysGCA-171829	40	41	11
mitochondrial-Ath-CysGCA-171829	41	42	19
mitochondrial-Ath-CysGCA-171829	42	43	6
mitochondrial-Ath-CysGCA-171829	43	44	5
mitochondrial-Ath-CysGCA-171829	44	45	1
mitochondrial-Ath-CysGCA-171829	46	48	1
mitochondrial-Ath-CysGCA-171829	47	49	2
mitochondrial-Ath-CysGCA-171829	48	50	9
mitochondrial-Ath-CysGCA-171829	49	51	1
mitochondrial-Ath-CysGCA-171829	50	52	2
mitochondrial-Ath-CysGCA-171829	55	57	2
mitochondrial-Ath-CysGCA-171829	56	58	19
mitochondrial-Ath-CysGCA-171829	57	59	3
mitochondrial-Ath-CysGCA-171829	61	63	3
mitochondrial-Ath-CysGCA-171829	62	64	6
mitochondrial-Ath-CysGCA-171829	63	65	37
mitochondrial-Ath-CysGCA-171829	64	66	8
mitochondrial-Ath-CysGCA-171829	65	67	2
mitochondrial-Ath-CysGCA-171829	66	68	2
mitochondrial-Ath-CysGCA-171829	67	69	1
mitochondrial-Ath-CysGCA-171829	68	70	3
mitochondrial-Ath-CysGCA-171829	69	71	257
mitochondrial-Ath-CysGCA-171829	70	72	2072
mitochondrial-Ath-CysGCA-171829	71	73	6217
mitochondrial-Ath-CysGCA-171829	72	74	8252
mitochondrial-Ath-CysGCA-171829	73	75	14462
mitochondrial-Ath-CysGCA-171829	74	76	2522
mitochondrial-Ath-GlnTTG-171830	35	36	2
mitochondrial-Ath-GlnTTG-171830	37	38	16
mitochondrial-Ath-GlnTTG-171830	38	39	5
mitochondrial-Ath-GlnTTG-171830	53	54	1
mitochondrial-Ath-GlnTTG-171830	55	56	1
mitochondrial-Ath-GlnTTG-171830	56	57	4
mitochondrial-Ath-GlnTTG-171830	57	58	3
mitochondrial-Ath-GlnTTG-171830	61	62	1
mitochondrial-Ath-GlnTTG-171830	66	67	1
mitochondrial-Ath-GlnTTG-171830	67	68	9
mitochondrial-Ath-GlnTTG-171830	69	70	2
mitochondrial-Ath-GlnTTG-171830	70	71	32
mitochondrial-Ath-GlnTTG-171830	71	72	30
mitochondrial-Ath-GlnTTG-171830	72	73	206
mitochondrial-Ath-GlnTTG-171830	73	74	1200
mitochondrial-Ath-GlnTTG-171830	74	75	547
mitochondrial-Ath-GlnTTG-171830	75	76	108
mitochondrial-Ath-GluTTC-171831	33	33	2
mitochondrial-Ath-GluTTC-171831	34	34	1
mitochondrial-Ath-GluTTC-171831	35	35	6
mitochondrial-Ath-GluTTC-171831	36	36	31
mitochondrial-Ath-GluTTC-171831	37	37	10
mitochondrial-Ath-GluTTC-171831	38	38	163
mitochondrial-Ath-GluTTC-171831	39	39	22
mitochondrial-Ath-GluTTC-171831	40	40	1
mitochondrial-Ath-GluTTC-171831	41	41	5
mitochondrial-Ath-GluTTC-171831	42	42	12
mitochondrial-Ath-GluTTC-171831	43	43	1
mitochondrial-Ath-GluTTC-171831	44	44	6
mitochondrial-Ath-GluTTC-171831	45	45	11
mitochondrial-Ath-GluTTC-171831	46	46	1
mitochondrial-Ath-GluTTC-171831	47	48	650
mitochondrial-Ath-GluTTC-171831	48	49	3
mitochondrial-Ath-GluTTC-171831	49	50	30
mitochondrial-Ath-GluTTC-171831	50	51	2
mitochondrial-Ath-GluTTC-171831	51	52	33
mitochondrial-Ath-GluTTC-171831	52	53	137
mitochondrial-Ath-GluTTC-171831	53	54	31
mitochondrial-Ath-GluTTC-171831	54	55	16
mitochondrial-Ath-GluTTC-171831	55	56	10
mitochondrial-Ath-GluTTC-171831	56	57	2
mitochondrial-Ath-GluTTC-171831	57	58	2
mitochondrial-Ath-GluTTC-171831	58	59	1
mitochondrial-Ath-GluTTC-171831	59	60	4
mitochondrial-Ath-GluTTC-171831	61	62	2
mitochondrial-Ath-GluTTC-171831	62	63	5
mitochondrial-Ath-GluTTC-171831	63	64	4
mitochondrial-Ath-GluTTC-171831	64	65	11
mitochondrial-Ath-GluTTC-171831	67	68	2
mitochondrial-Ath-GluTTC-171831	68	69	5
mitochondrial-Ath-GluTTC-171831	69	70	131
mitochondrial-Ath-GluTTC-171831	70	71	490
mitochondrial-Ath-GluTTC-171831	71	72	912
mitochondrial-Ath-GluTTC-171831	72	73	689
mitochondrial-Ath-GluTTC-171831	73	74	14517
mitochondrial-Ath-GluTTC-171831	74	75	5360
mitochondrial-Ath-GluTTC-171831	75	76	390
mitochondrial-Ath-GlyGCC-171832	32	33	7
mitochondrial-Ath-GlyGCC-171832	33	34	10
mitochondrial-Ath-GlyGCC-171832	34	35	90
mitochondrial-Ath-GlyGCC-171832	35	36	37
mitochondrial-Ath-GlyGCC-171832	36	37	1
mitochondrial-Ath-GlyGCC-171832	37	38	1
mitochondrial-Ath-GlyGCC-171832	38	39	1
mitochondrial-Ath-GlyGCC-171832	40	41	3
mitochondrial-Ath-GlyGCC-171832	42	43	1
mitochondrial-Ath-GlyGCC-171832	43	44	6
mitochondrial-Ath-GlyGCC-171832	50	51	10
mitochondrial-Ath-GlyGCC-171832	51	52	10
mitochondrial-Ath-GlyGCC-171832	52	53	9
mitochondrial-Ath-GlyGCC-171832	53	54	2
mitochondrial-Ath-GlyGCC-171832	54	55	2
mitochondrial-Ath-GlyGCC-171832	56	57	3
mitochondrial-Ath-GlyGCC-171832	57	58	1
mitochondrial-Ath-GlyGCC-171832	58	59	8
mitochondrial-Ath-GlyGCC-171832	59	60	12
mitochondrial-Ath-GlyGCC-171832	64	65	1
mitochondrial-Ath-GlyGCC-171832	70	71	47
mitochondrial-Ath-GlyGCC-171832	71	72	1902
mitochondrial-Ath-GlyGCC-171832	72	73	1924
mitochondrial-Ath-GlyGCC-171832	73	74	1402
mitochondrial-Ath-GlyGCC-171832	74	75	2302
mitochondrial-Ath-GlyGCC-171832	75	76	354
mitochondrial-Ath-HisGTG-171833	35	33	1
mitochondrial-Ath-HisGTG-171833	36	34	13
mitochondrial-Ath-HisGTG-171833	37	35	6
mitochondrial-Ath-HisGTG-171833	38	36	1
mitochondrial-Ath-HisGTG-171833	39	37	4
mitochondrial-Ath-HisGTG-171833	40	38	1
mitochondrial-Ath-HisGTG-171833	42	40	2
mitochondrial-Ath-HisGTG-171833	43	41	5
mitochondrial-Ath-HisGTG-171833	45	43	13
mitochondrial-Ath-HisGTG-171833	46	44	10
mitochondrial-Ath-HisGTG-171833	48	46	3
mitochondrial-Ath-HisGTG-171833	50	48	4
mitochondrial-Ath-HisGTG-171833	51	49	1
mitochondrial-Ath-HisGTG-171833	53	51	3
mitochondrial-Ath-HisGTG-171833	56	54	2
mitochondrial-Ath-HisGTG-171833	60	58	3
mitochondrial-Ath-HisGTG-171833	62	60	3
mitochondrial-Ath-HisGTG-171833	63	61	5
mitochondrial-Ath-HisGTG-171833	67	65	3
mitochondrial-Ath-HisGTG-171833	69	67	2
mitochondrial-Ath-HisGTG-171833	71	69	1
mitochondrial-Ath-HisGTG-171833	73	71	22
mitochondrial-Ath-HisGTG-171833	74	72	220
mitochondrial-Ath-HisGTG-171833	75	73	4604
mitochondrial-Ath-HisGTG-171833	76	74	5911
mitochondrial-Ath-HisGTG-171833	77	75	4401
mitochondrial-Ath-HisGTG-171833	78	76	1961
mitochondrial-Ath-IleCAT-171837	66	65	1
mitochondrial-Ath-IleCAT-171837	71	70	1
mitochondrial-Ath-IleCAT-171837	72	71	18
mitochondrial-Ath-IleCAT-171837	73	72	34
mitochondrial-Ath-IleCAT-171837	74	73	76
mitochondrial-Ath-IleCAT-171837	75	74	1436
mitochondrial-Ath-IleCAT-171837	76	75	368
mitochondrial-Ath-IleCAT-171837	77	76	409
mitochondrial-Ath-LysTTT-171834	32	32	3
mitochondrial-Ath-LysTTT-171834	38	38	12
mitochondrial-Ath-LysTTT-171834	39	39	14
mitochondrial-Ath-LysTTT-171834	40	40	1
mitochondrial-Ath-LysTTT-171834	41	41	3
mitochondrial-Ath-LysTTT-171834	48	48	9
mitochondrial-Ath-LysTTT-171834	51	51	1
mitochondrial-Ath-LysTTT-171834	54	54	9
mitochondrial-Ath-LysTTT-171834	55	55	4
mitochondrial-Ath-LysTTT-171834	59	59	2
mitochondrial-Ath-LysTTT-171834	63	63	1
mitochondrial-Ath-LysTTT-171834	65	65	16
mitochondrial-Ath-LysTTT-171834	66	66	2
mitochondrial-Ath-LysTTT-171834	70	70	11
mitochondrial-Ath-LysTTT-171834	71	71	98
mitochondrial-Ath-LysTTT-171834	72	72	251
mitochondrial-Ath-LysTTT-171834	73	73	293
mitochondrial-Ath-LysTTT-171834	74	74	3839
mitochondrial-Ath-LysTTT-171834	75	75	828
mitochondrial-Ath-LysTTT-171834	76	76	109
mitochondrial-Ath-ProTGG-171838	34	32	2
mitochondrial-Ath-ProTGG-171838	36	34	5
mitochondrial-Ath-ProTGG-171838	38	36	12
mitochondrial-Ath-ProTGG-171838	39	37	7
mitochondrial-Ath-ProTGG-171838	40	38	17
mitochondrial-Ath-ProTGG-171838	41	39	9
mitochondrial-Ath-ProTGG-171838	42	40	1
mitochondrial-Ath-ProTGG-171838	48	46	3
mitochondrial-Ath-ProTGG-171838	49	47	21
mitochondrial-Ath-ProTGG-171838	50	48	124
mitochondrial-Ath-ProTGG-171838	51	49	73
mitochondrial-Ath-ProTGG-171838	52	50	12
mitochondrial-Ath-ProTGG-171838	53	51	10
mitochondrial-Ath-ProTGG-171838	56	54	20
mitochondrial-Ath-ProTGG-171838	57	55	6
mitochondrial-Ath-ProTGG-171838	58	56	1
mitochondrial-Ath-ProTGG-171838	59	57	9
mitochondrial-Ath-ProTGG-171838	60	58	3
mitochondrial-Ath-ProTGG-171838	61	59	2
mitochondrial-Ath-ProTGG-171838	62	60	2
mitochondrial-Ath-ProTGG-171838	63	61	6
mitochondrial-Ath-ProTGG-171838	65	63	2
mitochondrial-Ath-ProTGG-171838	66	64	12
mitochondrial-Ath-ProTGG-171838	67	65	9
mitochondrial-Ath-ProTGG-171838	68	66	6
mitochondrial-Ath-ProTGG-171838	70	68	33
mitochondrial-Ath-ProTGG-171838	71	69	30
mitochondrial-Ath-ProTGG-171838	72	70	9
mitochondrial-Ath-ProTGG-171838	73	71	97
mitochondrial-Ath-ProTGG-171838	74	72	349
mitochondrial-Ath-ProTGG-171838	75	73	682
mitochondrial-Ath-ProTGG-171838	76	74	5376
mitochondrial-Ath-ProTGG-171838	77	75	2168
mitochondrial-Ath-ProTGG-171838	78	76	51
mitochondrial-Ath-SerGCT-171840	32	31	1
mitochondrial-Ath-SerGCT-171840	33	32	2
mitochondrial-Ath-SerGCT-171840	34	33	1
mitochondrial-Ath-SerGCT-171840	35	34	7
mitochondrial-Ath-SerGCT-171840	36	35	17
mitochondrial-Ath-SerGCT-171840	37	36	12
mitochondrial-Ath-SerGCT-171840	38	37	6
mitochondrial-Ath-SerGCT-171840	39	38	2
mitochondrial-Ath-SerGCT-171840	40	39	2
mitochondrial-Ath-SerGCT-171840	42	41	7
mitochondrial-Ath-SerGCT-171840	43	42	3
mitochondrial-Ath-SerGCT-171840	44	43	8
mitochondrial-Ath-SerGCT-171840	45	44	26
mitochondrial-Ath-SerGCT-171840	47	45x	268
mitochondrial-Ath-SerGCT-171840	49	45x	13
mitochondrial-Ath-SerGCT-171840	50	45x	3
mitochondrial-Ath-SerGCT-171840	51	45x	6
mitochondrial-Ath-SerGCT-171840	52	45x	10
mitochondrial-Ath-SerGCT-171840	53	45x	1
mitochondrial-Ath-SerGCT-171840	54	45x	2
mitochondrial-Ath-SerGCT-171840	55	45x	9
mitochondrial-Ath-SerGCT-171840	56	45x	4
mitochondrial-Ath-SerGCT-171840	61	46	3
mitochondrial-Ath-SerGCT-171840	62	47	4
mitochondrial-Ath-SerGCT-171840	63	48	5
mitochondrial-Ath-SerGCT-171840	67	52	1
mitochondrial-Ath-SerGCT-171840	68	53	26
mitochondrial-Ath-SerGCT-171840	69	54	35
mitochondrial-Ath-SerGCT-171840	71	56	4
mitochondrial-Ath-SerGCT-171840	73	58	8
mitochondrial-Ath-SerGCT-171840	75	60	4
mitochondrial-Ath-SerGCT-171840	76	61	5
mitochondrial-Ath-SerGCT-171840	77	62	12
mitochondrial-Ath-SerGCT-171840	79	64	2
mitochondrial-Ath-SerGCT-171840	80	65	11
mitochondrial-Ath-SerGCT-171840	83	68	4
mitochondrial-Ath-SerGCT-171840	84	69	7
mitochondrial-Ath-SerGCT-171840	85	70	3
mitochondrial-Ath-SerGCT-171840	86	71	45
mitochondrial-Ath-SerGCT-171840	87	72	191
mitochondrial-Ath-SerGCT-171840	88	73	194
mitochondrial-Ath-SerGCT-171840	89	74	1290
mitochondrial-Ath-SerGCT-171840	90	75	1212
mitochondrial-Ath-SerGCT-171840	91	76	678
mitochondrial-Ath-SerGGA-171839	35	34	2
mitochondrial-Ath-SerGGA-171839	38	37	1
mitochondrial-Ath-SerGGA-171839	39	38	4
mitochondrial-Ath-SerGGA-171839	50	45x	2
mitochondrial-Ath-SerGGA-171839	52	45x	1
mitochondrial-Ath-SerGGA-171839	53	45x	2
mitochondrial-Ath-SerGGA-171839	54	45x	2
mitochondrial-Ath-SerGGA-171839	56	45x	4
mitochondrial-Ath-SerGGA-171839	57	45x	2
mitochondrial-Ath-SerGGA-171839	60	46	2
mitochondrial-Ath-SerGGA-171839	67	53	1
mitochondrial-Ath-SerGGA-171839	68	54	1
mitochondrial-Ath-SerGGA-171839	79	65	6
mitochondrial-Ath-SerGGA-171839	81	67	3
mitochondrial-Ath-SerGGA-171839	82	68	3
mitochondrial-Ath-SerGGA-171839	83	69	1
mitochondrial-Ath-SerGGA-171839	85	71	14
mitochondrial-Ath-SerGGA-171839	86	72	64
mitochondrial-Ath-SerGGA-171839	87	73	55
mitochondrial-Ath-SerGGA-171839	88	74	412
mitochondrial-Ath-SerGGA-171839	89	75	229
mitochondrial-Ath-SerGGA-171839	90	76	111
mitochondrial-Ath-SerTGA-171841	36	35	1
mitochondrial-Ath-SerTGA-171841	38	37	3
mitochondrial-Ath-SerTGA-171841	39	38	2
mitochondrial-Ath-SerTGA-171841	52	45x	3
mitochondrial-Ath-SerTGA-171841	67	53	4
mitochondrial-Ath-SerTGA-171841	80	66	1
mitochondrial-Ath-SerTGA-171841	84	70	1
mitochondrial-Ath-SerTGA-171841	85	71	22
mitochondrial-Ath-SerTGA-171841	86	72	99
mitochondrial-Ath-SerTGA-171841	87	73	212
mitochondrial-Ath-SerTGA-171841	88	74	1432
mitochondrial-Ath-SerTGA-171841	89	75	1047
mitochondrial-Ath-SerTGA-171841	90	76	614
mitochondrial-Ath-TrpCCA-171842	36	35	3
mitochondrial-Ath-TrpCCA-171842	39	38	1
mitochondrial-Ath-TrpCCA-171842	49	48	2
mitochondrial-Ath-TrpCCA-171842	51	50	1
mitochondrial-Ath-TrpCCA-171842	54	53	3
mitochondrial-Ath-TrpCCA-171842	56	55	1
mitochondrial-Ath-TrpCCA-171842	57	56	5
mitochondrial-Ath-TrpCCA-171842	58	57	5
mitochondrial-Ath-TrpCCA-171842	59	58	4
mitochondrial-Ath-TrpCCA-171842	60	59	1
mitochondrial-Ath-TrpCCA-171842	61	60	7
mitochondrial-Ath-TrpCCA-171842	62	61	5
mitochondrial-Ath-TrpCCA-171842	64	63	6
mitochondrial-Ath-TrpCCA-171842	66	65	34
mitochondrial-Ath-TrpCCA-171842	67	66	26
mitochondrial-Ath-TrpCCA-171842	68	67	14
mitochondrial-Ath-TrpCCA-171842	69	68	22
mitochondrial-Ath-TrpCCA-171842	70	69	15
mitochondrial-Ath-TrpCCA-171842	71	70	109
mitochondrial-Ath-TrpCCA-171842	72	71	638
mitochondrial-Ath-TrpCCA-171842	73	72	4593
mitochondrial-Ath-TrpCCA-171842	74	73	27496
mitochondrial-Ath-TrpCCA-171842	75	74	61423
mitochondrial-Ath-TrpCCA-171842	76	75	36731
mitochondrial-Ath-TrpCCA-171842	77	76	12969
mitochondrial-Ath-TyrGTA-171843	44	42	2
mitochondrial-Ath-TyrGTA-171843	70	68	2
mitochondrial-Ath-TyrGTA-171843	72	70	7
mitochondrial-Ath-TyrGTA-171843	73	71	2
mitochondrial-Ath-TyrGTA-171843	74	72	13
mitochondrial-Ath-TyrGTA-171843	75	73	47
mitochondrial-Ath-TyrGTA-171843	76	74	86
mitochondrial-Ath-TyrGTA-171843	77	75	51
mitochondrial-Ath-TyrGTA-171843	78	76	2
mitochondrial-Ath-TyrGTA-171844	32	31	2
mitochondrial-Ath-TyrGTA-171844	33	32	8
mitochondrial-Ath-TyrGTA-171844	34	33	6
mitochondrial-Ath-TyrGTA-171844	36	35	28
mitochondrial-Ath-TyrGTA-171844	37	36	5
mitochondrial-Ath-TyrGTA-171844	38	37	11
mitochondrial-Ath-TyrGTA-171844	39	38	12
mitochondrial-Ath-TyrGTA-171844	40	39	3
mitochondrial-Ath-TyrGTA-171844	41	40	4
mitochondrial-Ath-TyrGTA-171844	44	43	7
mitochondrial-Ath-TyrGTA-171844	48	45x	2
mitochondrial-Ath-TyrGTA-171844	49	45x	8
mitochondrial-Ath-TyrGTA-171844	50	45x	3
mitochondrial-Ath-TyrGTA-171844	51	45x	4
mitochondrial-Ath-TyrGTA-171844	52	45x	1
mitochondrial-Ath-TyrGTA-171844	53	45x	2
mitochondrial-Ath-TyrGTA-171844	54	45x	2
mitochondrial-Ath-TyrGTA-171844	55	45x	8
mitochondrial-Ath-TyrGTA-171844	56	46	2
mitochondrial-Ath-TyrGTA-171844	57	47	3
mitochondrial-Ath-TyrGTA-171844	58	48	4
mitochondrial-Ath-TyrGTA-171844	59	49	2
mitochondrial-Ath-TyrGTA-171844	60	50	2
mitochondrial-Ath-TyrGTA-171844	63	53	1
mitochondrial-Ath-TyrGTA-171844	70	60	4
mitochondrial-Ath-TyrGTA-171844	71	61	1
mitochondrial-Ath-TyrGTA-171844	72	62	3
mitochondrial-Ath-TyrGTA-171844	73	63	4
mitochondrial-Ath-TyrGTA-171844	74	64	3
mitochondrial-Ath-TyrGTA-171844	75	65	7
mitochondrial-Ath-TyrGTA-171844	76	66	3
mitochondrial-Ath-TyrGTA-171844	80	70	2
mitochondrial-Ath-TyrGTA-171844	81	71	14
mitochondrial-Ath-TyrGTA-171844	82	72	424
mitochondrial-Ath-TyrGTA-171844	83	73	703
mitochondrial-Ath-TyrGTA-171844	84	74	8424
mitochondrial-Ath-TyrGTA-171844	85	75	1640
mitochondrial-Ath-TyrGTA-171844	86	76	729
mitochondrial-Ath-eMetCAT-171836	37	37	1
mitochondrial-Ath-eMetCAT-171836	38	38	2
mitochondrial-Ath-eMetCAT-171836	48	48	1
mitochondrial-Ath-eMetCAT-171836	51	51	2
mitochondrial-Ath-eMetCAT-171836	56	56	1
mitochondrial-Ath-eMetCAT-171836	59	59	1
mitochondrial-Ath-eMetCAT-171836	65	65	4
mitochondrial-Ath-eMetCAT-171836	70	70	2
mitochondrial-Ath-eMetCAT-171836	71	71	75
mitochondrial-Ath-eMetCAT-171836	72	72	141
mitochondrial-Ath-eMetCAT-171836	73	73	71
mitochondrial-Ath-eMetCAT-171836	74	74	816
mitochondrial-Ath-eMetCAT-171836	75	75	834
mitochondrial-Ath-eMetCAT-171836	76	76	134
mitochondrial-Ath-iMetCAT-171835	35	34	2
mitochondrial-Ath-iMetCAT-171835	37	36	4
mitochondrial-Ath-iMetCAT-171835	40	39	2
mitochondrial-Ath-iMetCAT-171835	47	46	1
mitochondrial-Ath-iMetCAT-171835	49	48	37
mitochondrial-Ath-iMetCAT-171835	52	51	2
mitochondrial-Ath-iMetCAT-171835	54	53	2
mitochondrial-Ath-iMetCAT-171835	55	54	14
mitochondrial-Ath-iMetCAT-171835	56	55	7
mitochondrial-Ath-iMetCAT-171835	67	66	6
mitochondrial-Ath-iMetCAT-171835	68	67	4
mitochondrial-Ath-iMetCAT-171835	69	68	8
mitochondrial-Ath-iMetCAT-171835	70	69	7
mitochondrial-Ath-iMetCAT-171835	71	70	11
mitochondrial-Ath-iMetCAT-171835	72	71	417
mitochondrial-Ath-iMetCAT-171835	73	72	74
mitochondrial-Ath-iMetCAT-171835	74	73	135
mitochondrial-Ath-iMetCAT-171835	75	74	1163
mitochondrial-Ath-iMetCAT-171835	76	75	898
mitochondrial-Ath-iMetCAT-171835	77	76	145
mitochondrial-Ath-stemloop-309033	33		2
mitochondrial-Ath-stemloop-309033	36		1
mitochondrial-Ath-stemloop-309033	37		3
mitochondrial-Ath-stemloop-309033	42		2
mitochondrial-Ath-stemloop-309033	52		2
mitochondrial-Ath-stemloop-309033	62		32
mitochondrial-Ath-stemloop-309033	73		30
mitochondrial-Ath-stemloop-309033	74		13
mitochondrial-Ath-stemloop-309033	75		3
mitochondrial-Ath-stemloop-49221	48		1
mitochondrial-Ath-stemloop-c116660	44		2
mitochondrial-Ath-stemloop-c116660	49		5
mitochondrial-Ath-stemloop-c116660	72		26
mitochondrial-Ath-stemloop-c116660	73		49
mitochondrial-Ath-stemloop-c116660	74		51
mitochondrial-Ath-stemloop-c116660	75		30
mitochondrial-Ath-stemloop-c116660	76		27
mitochondrial-Ath-stemloop-c116660	77		2
mitochondrial-Ath-stemloop-c219906	47		1
mitochondrial-Ath-stemloop-c219906	48		1
nuclear-Ath-AlaAGC-171748	32	32	2
nuclear-Ath-AlaAGC-171748	33	33	39
nuclear-Ath-AlaAGC-171748	34	34	24
nuclear-Ath-AlaAGC-171748	35	35	22
nuclear-Ath-AlaAGC-171748	36	36	5
nuclear-Ath-AlaAGC-171748	41	41	3
nuclear-Ath-AlaAGC-171748	42	42	4
nuclear-Ath-AlaAGC-171748	43	43	3
nuclear-Ath-AlaAGC-171748	44	44	2
nuclear-Ath-AlaAGC-171748	45	45	25
nuclear-Ath-AlaAGC-171748	46	46	4
nuclear-Ath-AlaAGC-171748	47	47	503
nuclear-Ath-AlaAGC-171748	48	48	2
nuclear-Ath-AlaAGC-171748	49	49	22
nuclear-Ath-AlaAGC-171748	50	50	53
nuclear-Ath-AlaAGC-171748	51	51	23
nuclear-Ath-AlaAGC-171748	52	52	129
nuclear-Ath-AlaAGC-171748	53	53	380
nuclear-Ath-AlaAGC-171748	54	54	306
nuclear-Ath-AlaAGC-171748	55	55	28
nuclear-Ath-AlaAGC-171748	56	56	35
nuclear-Ath-AlaAGC-171748	57	57	15
nuclear-Ath-AlaAGC-171748	58	58	6
nuclear-Ath-AlaAGC-171748	59	59	4
nuclear-Ath-AlaAGC-171748	60	60	35
nuclear-Ath-AlaAGC-171748	61	61	5
nuclear-Ath-AlaAGC-171748	62	62	22
nuclear-Ath-AlaAGC-171748	63	63	7
nuclear-Ath-AlaAGC-171748	65	65	1
nuclear-Ath-AlaAGC-171748	66	66	4
nuclear-Ath-AlaAGC-171748	68	68	10
nuclear-Ath-AlaAGC-171748	70	70	4
nuclear-Ath-AlaAGC-171748	71	71	72
nuclear-Ath-AlaAGC-171748	72	72	20879
nuclear-Ath-AlaAGC-171748	73	73	11993
nuclear-Ath-AlaAGC-171748	74	74	192608
nuclear-Ath-AlaAGC-171748	75	75	29000
nuclear-Ath-AlaAGC-171748	76	76	1138
nuclear-Ath-AlaAGC-171749	32	32	1
nuclear-Ath-AlaAGC-171749	33	33	34
nuclear-Ath-AlaAGC-171749	34	34	24
nuclear-Ath-AlaAGC-171749	35	35	19
nuclear-Ath-AlaAGC-171749	36	36	7
nuclear-Ath-AlaAGC-171749	40	40	3
nuclear-Ath-AlaAGC-171749	41	41	3
nuclear-Ath-AlaAGC-171749	42	42	6
nuclear-Ath-AlaAGC-171749	43	43	3
nuclear-Ath-AlaAGC-171749	44	44	5
nuclear-Ath-AlaAGC-171749	45	45	24
nuclear-Ath-AlaAGC-171749	46	46	4
nuclear-Ath-AlaAGC-171749	47	47	428
nuclear-Ath-AlaAGC-171749	48	48	2
nuclear-Ath-AlaAGC-171749	49	49	18
nuclear-Ath-AlaAGC-171749	50	50	63
nuclear-Ath-AlaAGC-171749	51	51	31
nuclear-Ath-AlaAGC-171749	52	52	206
nuclear-Ath-AlaAGC-171749	53	53	1022
nuclear-Ath-AlaAGC-171749	54	54	793
nuclear-Ath-AlaAGC-171749	55	55	49
nuclear-Ath-AlaAGC-171749	56	56	113
nuclear-Ath-AlaAGC-171749	57	57	72
