Gene	Position	SprinzlPosition	EndPosCount
mitochondrial-Ath-GlnTTG-171830	63	64	2
mitochondrial-Ath-GlnTTG-171830	66	67	1
mitochondrial-Ath-GlnTTG-171830	70	71	25
mitochondrial-Ath-GlnTTG-171830	71	72	4
mitochondrial-Ath-GlnTTG-171830	72	73	24
mitochondrial-Ath-GlnTTG-171830	73	74	194
mitochondrial-Ath-GlnTTG-171830	74	75	169
mitochondrial-Ath-GlnTTG-171830	75	76	1131
mitochondrial-Ath-GluTTC-171831	35	35	2
mitochondrial-Ath-GluTTC-171831	36	36	42
mitochondrial-Ath-GluTTC-171831	37	37	3
mitochondrial-Ath-GluTTC-171831	38	38	18
mitochondrial-Ath-GluTTC-171831	39	39	4
mitochondrial-Ath-GluTTC-171831	42	42	2
mitochondrial-Ath-GluTTC-171831	43	43	2
mitochondrial-Ath-GluTTC-171831	45	45	2
mitochondrial-Ath-GluTTC-171831	46	46	3
mitochondrial-Ath-GluTTC-171831	47	48	172
mitochondrial-Ath-GluTTC-171831	49	50	1
mitochondrial-Ath-GluTTC-171831	50	51	13
mitochondrial-Ath-GluTTC-171831	51	52	7
mitochondrial-Ath-GluTTC-171831	52	53	85
mitochondrial-Ath-GluTTC-171831	53	54	39
mitochondrial-Ath-GluTTC-171831	54	55	4
mitochondrial-Ath-GluTTC-171831	55	56	7
mitochondrial-Ath-GluTTC-171831	64	65	1
mitochondrial-Ath-GluTTC-171831	68	69	6
mitochondrial-Ath-GluTTC-171831	69	70	44
mitochondrial-Ath-GluTTC-171831	70	71	76
mitochondrial-Ath-GluTTC-171831	71	72	73
mitochondrial-Ath-GluTTC-171831	72	73	61
mitochondrial-Ath-GluTTC-171831	73	74	2398
mitochondrial-Ath-GluTTC-171831	74	75	3081
mitochondrial-Ath-GluTTC-171831	75	76	10958
mitochondrial-Ath-GlyGCC-171832	32	33	1
mitochondrial-Ath-GlyGCC-171832	33	34	18
mitochondrial-Ath-GlyGCC-171832	34	35	87
mitochondrial-Ath-GlyGCC-171832	35	36	56
mitochondrial-Ath-GlyGCC-171832	36	37	3
mitochondrial-Ath-GlyGCC-171832	39	40	3
mitochondrial-Ath-GlyGCC-171832	40	41	1
mitochondrial-Ath-GlyGCC-171832	50	51	4
mitochondrial-Ath-GlyGCC-171832	51	52	8
mitochondrial-Ath-GlyGCC-171832	52	53	5
mitochondrial-Ath-GlyGCC-171832	54	55	1
mitochondrial-Ath-GlyGCC-171832	57	58	1
mitochondrial-Ath-GlyGCC-171832	58	59	4
mitochondrial-Ath-GlyGCC-171832	59	60	13
mitochondrial-Ath-GlyGCC-171832	60	61	10
mitochondrial-Ath-GlyGCC-171832	61	62	8
mitochondrial-Ath-GlyGCC-171832	66	67	2
mitochondrial-Ath-GlyGCC-171832	68	69	1
mitochondrial-Ath-GlyGCC-171832	69	70	4
mitochondrial-Ath-GlyGCC-171832	70	71	46
mitochondrial-Ath-GlyGCC-171832	71	72	354
mitochondrial-Ath-GlyGCC-171832	72	73	257
mitochondrial-Ath-GlyGCC-171832	73	74	304
mitochondrial-Ath-GlyGCC-171832	74	75	1287
mitochondrial-Ath-GlyGCC-171832	75	76	7532
mitochondrial-Ath-HisGTG-171833	36	34	2
mitochondrial-Ath-HisGTG-171833	37	35	4
mitochondrial-Ath-HisGTG-171833	38	36	4
mitochondrial-Ath-HisGTG-171833	40	38	7
mitochondrial-Ath-HisGTG-171833	48	46	2
mitochondrial-Ath-HisGTG-171833	52	50	4
mitochondrial-Ath-HisGTG-171833	62	60	2
mitochondrial-Ath-HisGTG-171833	63	61	1
mitochondrial-Ath-HisGTG-171833	72	70	4
mitochondrial-Ath-HisGTG-171833	73	71	24
mitochondrial-Ath-HisGTG-171833	74	72	60
mitochondrial-Ath-HisGTG-171833	75	73	267
mitochondrial-Ath-HisGTG-171833	76	74	402
mitochondrial-Ath-HisGTG-171833	77	75	1110
mitochondrial-Ath-HisGTG-171833	78	76	6365
mitochondrial-Ath-IleCAT-171837	72	71	9
mitochondrial-Ath-IleCAT-171837	73	72	9
mitochondrial-Ath-IleCAT-171837	74	73	11
mitochondrial-Ath-IleCAT-171837	75	74	439
mitochondrial-Ath-IleCAT-171837	76	75	217
mitochondrial-Ath-IleCAT-171837	77	76	1121
mitochondrial-Ath-LysTTT-171834	32	32	14
mitochondrial-Ath-LysTTT-171834	36	36	6
mitochondrial-Ath-LysTTT-171834	40	40	2
mitochondrial-Ath-LysTTT-171834	41	41	1
mitochondrial-Ath-LysTTT-171834	46	46	3
mitochondrial-Ath-LysTTT-171834	54	54	5
mitochondrial-Ath-LysTTT-171834	57	57	1
mitochondrial-Ath-LysTTT-171834	59	59	3
mitochondrial-Ath-LysTTT-171834	66	66	2
mitochondrial-Ath-LysTTT-171834	67	67	2
mitochondrial-Ath-LysTTT-171834	70	70	5
mitochondrial-Ath-LysTTT-171834	71	71	60
mitochondrial-Ath-LysTTT-171834	72	72	185
mitochondrial-Ath-LysTTT-171834	73	73	88
mitochondrial-Ath-LysTTT-171834	74	74	2669
mitochondrial-Ath-LysTTT-171834	75	75	917
mitochondrial-Ath-LysTTT-171834	76	76	2369
mitochondrial-Ath-ProTGG-171838	32	30	2
mitochondrial-Ath-ProTGG-171838	33	31	8
mitochondrial-Ath-ProTGG-171838	34	32	1
mitochondrial-Ath-ProTGG-171838	35	33	2
mitochondrial-Ath-ProTGG-171838	36	34	8
mitochondrial-Ath-ProTGG-171838	37	35	1
mitochondrial-Ath-ProTGG-171838	38	36	11
mitochondrial-Ath-ProTGG-171838	48	46	4
mitochondrial-Ath-ProTGG-171838	49	47	19
mitochondrial-Ath-ProTGG-171838	50	48	148
mitochondrial-Ath-ProTGG-171838	51	49	30
mitochondrial-Ath-ProTGG-171838	53	51	1
mitochondrial-Ath-ProTGG-171838	55	53	2
mitochondrial-Ath-ProTGG-171838	56	54	37
mitochondrial-Ath-ProTGG-171838	57	55	5
mitochondrial-Ath-ProTGG-171838	58	56	2
mitochondrial-Ath-ProTGG-171838	59	57	3
mitochondrial-Ath-ProTGG-171838	60	58	7
mitochondrial-Ath-ProTGG-171838	61	59	14
mitochondrial-Ath-ProTGG-171838	63	61	3
mitochondrial-Ath-ProTGG-171838	65	63	1
mitochondrial-Ath-ProTGG-171838	66	64	7
mitochondrial-Ath-ProTGG-171838	67	65	16
mitochondrial-Ath-ProTGG-171838	68	66	19
mitochondrial-Ath-ProTGG-171838	69	67	1
mitochondrial-Ath-ProTGG-171838	70	68	1
mitochondrial-Ath-ProTGG-171838	71	69	3
mitochondrial-Ath-ProTGG-171838	72	70	1
mitochondrial-Ath-ProTGG-171838	73	71	4
mitochondrial-Ath-ProTGG-171838	74	72	15
mitochondrial-Ath-ProTGG-171838	75	73	11
mitochondrial-Ath-ProTGG-171838	76	74	483
mitochondrial-Ath-ProTGG-171838	77	75	764
mitochondrial-Ath-ProTGG-171838	78	76	4079
mitochondrial-Ath-SerGCT-171840	32	31	2
mitochondrial-Ath-SerGCT-171840	33	32	60
mitochondrial-Ath-SerGCT-171840	34	33	5
mitochondrial-Ath-SerGCT-171840	35	34	9
mitochondrial-Ath-SerGCT-171840	36	35	37
mitochondrial-Ath-SerGCT-171840	37	36	16
mitochondrial-Ath-SerGCT-171840	38	37	6
mitochondrial-Ath-SerGCT-171840	39	38	11
mitochondrial-Ath-SerGCT-171840	40	39	7
mitochondrial-Ath-SerGCT-171840	41	40	6
mitochondrial-Ath-SerGCT-171840	44	43	1
mitochondrial-Ath-SerGCT-171840	45	44	7
mitochondrial-Ath-SerGCT-171840	47	45x	348
mitochondrial-Ath-SerGCT-171840	49	45x	1
mitochondrial-Ath-SerGCT-171840	52	45x	3
mitochondrial-Ath-SerGCT-171840	53	45x	1
mitochondrial-Ath-SerGCT-171840	54	45x	3
mitochondrial-Ath-SerGCT-171840	55	45x	10
mitochondrial-Ath-SerGCT-171840	57	45x	7
mitochondrial-Ath-SerGCT-171840	63	48	3
mitochondrial-Ath-SerGCT-171840	65	50	4
mitochondrial-Ath-SerGCT-171840	66	51	7
mitochondrial-Ath-SerGCT-171840	67	52	16
mitochondrial-Ath-SerGCT-171840	68	53	106
mitochondrial-Ath-SerGCT-171840	69	54	103
mitochondrial-Ath-SerGCT-171840	70	55	13
mitochondrial-Ath-SerGCT-171840	71	56	10
mitochondrial-Ath-SerGCT-171840	72	57	2
mitochondrial-Ath-SerGCT-171840	73	58	12
mitochondrial-Ath-SerGCT-171840	75	60	3
mitochondrial-Ath-SerGCT-171840	80	65	1
mitochondrial-Ath-SerGCT-171840	81	66	3
mitochondrial-Ath-SerGCT-171840	86	71	8
mitochondrial-Ath-SerGCT-171840	87	72	90
mitochondrial-Ath-SerGCT-171840	88	73	28
mitochondrial-Ath-SerGCT-171840	89	74	437
mitochondrial-Ath-SerGCT-171840	90	75	634
mitochondrial-Ath-SerGCT-171840	91	76	2026
mitochondrial-Ath-SerGGA-171839	34	33	1
mitochondrial-Ath-SerGGA-171839	37	36	1
mitochondrial-Ath-SerGGA-171839	39	38	10
mitochondrial-Ath-SerGGA-171839	47	45x	2
mitochondrial-Ath-SerGGA-171839	67	53	1
mitochondrial-Ath-SerGGA-171839	85	71	1
mitochondrial-Ath-SerGGA-171839	86	72	21
mitochondrial-Ath-SerGGA-171839	87	73	16
mitochondrial-Ath-SerGGA-171839	88	74	270
mitochondrial-Ath-SerGGA-171839	89	75	198
mitochondrial-Ath-SerGGA-171839	90	76	517
mitochondrial-Ath-SerTGA-171841	35	34	1
mitochondrial-Ath-SerTGA-171841	36	35	3
mitochondrial-Ath-SerTGA-171841	37	36	7
mitochondrial-Ath-SerTGA-171841	38	37	2
mitochondrial-Ath-SerTGA-171841	59	45x	3
mitochondrial-Ath-SerTGA-171841	67	53	1
mitochondrial-Ath-SerTGA-171841	84	70	6
mitochondrial-Ath-SerTGA-171841	85	71	1
mitochondrial-Ath-SerTGA-171841	86	72	19
mitochondrial-Ath-SerTGA-171841	87	73	20
mitochondrial-Ath-SerTGA-171841	88	74	342
mitochondrial-Ath-SerTGA-171841	89	75	463
mitochondrial-Ath-SerTGA-171841	90	76	2272
mitochondrial-Ath-TrpCCA-171842	36	35	7
mitochondrial-Ath-TrpCCA-171842	39	38	1
mitochondrial-Ath-TrpCCA-171842	40	39	2
mitochondrial-Ath-TrpCCA-171842	45	44	1
mitochondrial-Ath-TrpCCA-171842	52	51	1
mitochondrial-Ath-TrpCCA-171842	57	56	1
mitochondrial-Ath-TrpCCA-171842	58	57	3
mitochondrial-Ath-TrpCCA-171842	61	60	4
mitochondrial-Ath-TrpCCA-171842	62	61	1
mitochondrial-Ath-TrpCCA-171842	63	62	1
mitochondrial-Ath-TrpCCA-171842	66	65	4
mitochondrial-Ath-TrpCCA-171842	68	67	4
mitochondrial-Ath-TrpCCA-171842	71	70	16
mitochondrial-Ath-TrpCCA-171842	72	71	252
mitochondrial-Ath-TrpCCA-171842	73	72	550
mitochondrial-Ath-TrpCCA-171842	74	73	1938
mitochondrial-Ath-TrpCCA-171842	75	74	7062
mitochondrial-Ath-TrpCCA-171842	76	75	9982
mitochondrial-Ath-TrpCCA-171842	77	76	53536
mitochondrial-Ath-TyrGTA-171843	76	74	6
mitochondrial-Ath-TyrGTA-171843	77	75	42
mitochondrial-Ath-TyrGTA-171843	78	76	58
mitochondrial-Ath-TyrGTA-171844	32	31	2
mitochondrial-Ath-TyrGTA-171844	33	32	15
mitochondrial-Ath-TyrGTA-171844	34	33	8
mitochondrial-Ath-TyrGTA-171844	35	34	4
mitochondrial-Ath-TyrGTA-171844	36	35	22
mitochondrial-Ath-TyrGTA-171844	37	36	5
mitochondrial-Ath-TyrGTA-171844	38	37	9
mitochondrial-Ath-TyrGTA-171844	39	38	42
mitochondrial-Ath-TyrGTA-171844	40	39	14
mitochondrial-Ath-TyrGTA-171844	41	40	1
mitochondrial-Ath-TyrGTA-171844	49	45x	3
mitochondrial-Ath-TyrGTA-171844	50	45x	2
mitochondrial-Ath-TyrGTA-171844	53	45x	5
mitochondrial-Ath-TyrGTA-171844	56	46	11
mitochondrial-Ath-TyrGTA-171844	57	47	15
mitochondrial-Ath-TyrGTA-171844	58	48	1
mitochondrial-Ath-TyrGTA-171844	61	51	4
mitochondrial-Ath-TyrGTA-171844	62	52	5
mitochondrial-Ath-TyrGTA-171844	63	53	5
mitochondrial-Ath-TyrGTA-171844	64	54	9
mitochondrial-Ath-TyrGTA-171844	65	55	2
mitochondrial-Ath-TyrGTA-171844	72	62	2
mitochondrial-Ath-TyrGTA-171844	73	63	4
mitochondrial-Ath-TyrGTA-171844	74	64	5
mitochondrial-Ath-TyrGTA-171844	75	65	20
mitochondrial-Ath-TyrGTA-171844	76	66	21
mitochondrial-Ath-TyrGTA-171844	78	68	1
mitochondrial-Ath-TyrGTA-171844	80	70	6
mitochondrial-Ath-TyrGTA-171844	81	71	17
mitochondrial-Ath-TyrGTA-171844	82	72	323
mitochondrial-Ath-TyrGTA-171844	83	73	142
mitochondrial-Ath-TyrGTA-171844	84	74	3704
mitochondrial-Ath-TyrGTA-171844	85	75	1786
mitochondrial-Ath-TyrGTA-171844	86	76	5811
mitochondrial-Ath-eMetCAT-171836	38	38	9
mitochondrial-Ath-eMetCAT-171836	66	66	1
mitochondrial-Ath-eMetCAT-171836	70	70	4
mitochondrial-Ath-eMetCAT-171836	71	71	138
mitochondrial-Ath-eMetCAT-171836	72	72	27
mitochondrial-Ath-eMetCAT-171836	73	73	8
mitochondrial-Ath-eMetCAT-171836	74	74	80
mitochondrial-Ath-eMetCAT-171836	75	75	406
mitochondrial-Ath-eMetCAT-171836	76	76	1881
mitochondrial-Ath-iMetCAT-171835	33	32	2
mitochondrial-Ath-iMetCAT-171835	36	35	2
mitochondrial-Ath-iMetCAT-171835	37	36	6
mitochondrial-Ath-iMetCAT-171835	41	40	1
mitochondrial-Ath-iMetCAT-171835	49	48	27
mitochondrial-Ath-iMetCAT-171835	51	50	6
mitochondrial-Ath-iMetCAT-171835	54	53	9
mitochondrial-Ath-iMetCAT-171835	55	54	8
mitochondrial-Ath-iMetCAT-171835	56	55	3
mitochondrial-Ath-iMetCAT-171835	57	56	4
mitochondrial-Ath-iMetCAT-171835	60	59	1
mitochondrial-Ath-iMetCAT-171835	69	68	1
mitochondrial-Ath-iMetCAT-171835	70	69	6
mitochondrial-Ath-iMetCAT-171835	71	70	6
mitochondrial-Ath-iMetCAT-171835	72	71	45
mitochondrial-Ath-iMetCAT-171835	73	72	2
mitochondrial-Ath-iMetCAT-171835	74	73	21
mitochondrial-Ath-iMetCAT-171835	75	74	72
mitochondrial-Ath-iMetCAT-171835	76	75	130
mitochondrial-Ath-iMetCAT-171835	77	76	1246
mitochondrial-Ath-stemloop-309033	36		4
mitochondrial-Ath-stemloop-309033	37		4
mitochondrial-Ath-stemloop-309033	39		1
mitochondrial-Ath-stemloop-309033	45		4
mitochondrial-Ath-stemloop-309033	46		1
mitochondrial-Ath-stemloop-309033	62		65
mitochondrial-Ath-stemloop-309033	71		3
mitochondrial-Ath-stemloop-309033	73		2
mitochondrial-Ath-stemloop-309033	74		13
mitochondrial-Ath-stemloop-309033	75		22
mitochondrial-Ath-stemloop-c116660	41		4
mitochondrial-Ath-stemloop-c116660	49		12
mitochondrial-Ath-stemloop-c116660	63		1
mitochondrial-Ath-stemloop-c116660	72		4
mitochondrial-Ath-stemloop-c116660	73		2
mitochondrial-Ath-stemloop-c116660	74		9
mitochondrial-Ath-stemloop-c116660	75		18
mitochondrial-Ath-stemloop-c116660	76		149
mitochondrial-Ath-stemloop-c116660	77		83
nuclear-Ath-AlaAGC-171748	32	32	2
nuclear-Ath-AlaAGC-171748	33	33	17
nuclear-Ath-AlaAGC-171748	34	34	5
nuclear-Ath-AlaAGC-171748	35	35	36
nuclear-Ath-AlaAGC-171748	36	36	57
nuclear-Ath-AlaAGC-171748	38	38	1
nuclear-Ath-AlaAGC-171748	40	40	1
nuclear-Ath-AlaAGC-171748	41	41	1
nuclear-Ath-AlaAGC-171748	43	43	1
nuclear-Ath-AlaAGC-171748	45	45	25
nuclear-Ath-AlaAGC-171748	46	46	2
nuclear-Ath-AlaAGC-171748	47	47	352
nuclear-Ath-AlaAGC-171748	49	49	3
nuclear-Ath-AlaAGC-171748	50	50	24
nuclear-Ath-AlaAGC-171748	51	51	10
nuclear-Ath-AlaAGC-171748	52	52	31
nuclear-Ath-AlaAGC-171748	53	53	156
nuclear-Ath-AlaAGC-171748	54	54	57
nuclear-Ath-AlaAGC-171748	55	55	9
nuclear-Ath-AlaAGC-171748	56	56	22
nuclear-Ath-AlaAGC-171748	57	57	8
nuclear-Ath-AlaAGC-171748	58	58	2
nuclear-Ath-AlaAGC-171748	60	60	6
nuclear-Ath-AlaAGC-171748	63	63	3
nuclear-Ath-AlaAGC-171748	65	65	1
nuclear-Ath-AlaAGC-171748	66	66	10
nuclear-Ath-AlaAGC-171748	69	69	1
nuclear-Ath-AlaAGC-171748	70	70	1
nuclear-Ath-AlaAGC-171748	71	71	85
nuclear-Ath-AlaAGC-171748	72	72	12755
nuclear-Ath-AlaAGC-171748	73	73	2962
nuclear-Ath-AlaAGC-171748	74	74	139717
nuclear-Ath-AlaAGC-171748	75	75	47055
nuclear-Ath-AlaAGC-171748	76	76	86875
nuclear-Ath-AlaAGC-171749	32	32	2
nuclear-Ath-AlaAGC-171749	33	33	18
nuclear-Ath-AlaAGC-171749	34	34	6
nuclear-Ath-AlaAGC-171749	35	35	23
nuclear-Ath-AlaAGC-171749	36	36	64
nuclear-Ath-AlaAGC-171749	38	38	1
nuclear-Ath-AlaAGC-171749	40	40	1
nuclear-Ath-AlaAGC-171749	41	41	3
nuclear-Ath-AlaAGC-171749	42	42	1
nuclear-Ath-AlaAGC-171749	43	43	2
nuclear-Ath-AlaAGC-171749	45	45	12
nuclear-Ath-AlaAGC-171749	46	46	3
nuclear-Ath-AlaAGC-171749	47	47	338
nuclear-Ath-AlaAGC-171749	48	48	1
nuclear-Ath-AlaAGC-171749	49	49	10
nuclear-Ath-AlaAGC-171749	50	50	7
nuclear-Ath-AlaAGC-171749	51	51	67
nuclear-Ath-AlaAGC-171749	52	52	68
nuclear-Ath-AlaAGC-171749	53	53	314
nuclear-Ath-AlaAGC-171749	54	54	183
nuclear-Ath-AlaAGC-171749	55	55	74
nuclear-Ath-AlaAGC-171749	56	56	26
nuclear-Ath-AlaAGC-171749	57	57	18
nuclear-Ath-AlaAGC-171749	60	60	64
nuclear-Ath-AlaAGC-171749	61	61	1
nuclear-Ath-AlaAGC-171749	62	62	14
nuclear-Ath-AlaAGC-171749	63	63	2
nuclear-Ath-AlaAGC-171749	65	65	9
nuclear-Ath-AlaAGC-171749	66	66	3
nuclear-Ath-AlaAGC-171749	68	68	3
nuclear-Ath-AlaAGC-171749	69	69	16
nuclear-Ath-AlaAGC-171749	70	70	2
nuclear-Ath-AlaAGC-171749	71	71	197
nuclear-Ath-AlaAGC-171749	72	72	36283
nuclear-Ath-AlaAGC-171749	73	73	8624
nuclear-Ath-AlaAGC-171749	74	74	436761
nuclear-Ath-AlaAGC-171749	75	75	135928
nuclear-Ath-AlaAGC-171749	76	76	244862
nuclear-Ath-AlaAGC-183743	32	32	2
nuclear-Ath-AlaAGC-183743	33	33	4
nuclear-Ath-AlaAGC-183743	34	34	2
nuclear-Ath-AlaAGC-183743	35	35	4
nuclear-Ath-AlaAGC-183743	36	36	1
nuclear-Ath-AlaAGC-183743	37	37	3
nuclear-Ath-AlaAGC-183743	47	47	18
nuclear-Ath-AlaAGC-183743	48	48	6
nuclear-Ath-AlaAGC-183743	50	50	6
nuclear-Ath-AlaAGC-183743	51	51	14
nuclear-Ath-AlaAGC-183743	52	52	6
nuclear-Ath-AlaAGC-183743	53	53	28
nuclear-Ath-AlaAGC-183743	54	54	28
nuclear-Ath-AlaAGC-183743	55	55	2
nuclear-Ath-AlaAGC-183743	56	56	4
nuclear-Ath-AlaAGC-183743	57	57	2
nuclear-Ath-AlaAGC-183743	60	60	9
nuclear-Ath-AlaAGC-183743	61	61	2
nuclear-Ath-AlaAGC-183743	62	62	2
nuclear-Ath-AlaAGC-183743	65	65	2
nuclear-Ath-AlaAGC-183743	66	66	2
nuclear-Ath-AlaAGC-183743	68	68	1
nuclear-Ath-AlaAGC-183743	69	69	1
nuclear-Ath-AlaAGC-183743	71	71	59
nuclear-Ath-AlaAGC-183743	72	72	11363
nuclear-Ath-AlaAGC-183743	73	73	2981
nuclear-Ath-AlaAGC-183743	74	74	134737
nuclear-Ath-AlaAGC-183743	75	75	57292
nuclear-Ath-AlaAGC-183743	76	76	97801
nuclear-Ath-AlaCGC-171750	34	34	22
nuclear-Ath-AlaCGC-171750	35	35	51
nuclear-Ath-AlaCGC-171750	36	36	82
nuclear-Ath-AlaCGC-171750	37	37	2
nuclear-Ath-AlaCGC-171750	38	38	3
nuclear-Ath-AlaCGC-171750	42	42	133
nuclear-Ath-AlaCGC-171750	45	45	14
nuclear-Ath-AlaCGC-171750	46	46	3
nuclear-Ath-AlaCGC-171750	47	47	145
nuclear-Ath-AlaCGC-171750	50	50	4
nuclear-Ath-AlaCGC-171750	51	51	2
nuclear-Ath-AlaCGC-171750	52	52	8
nuclear-Ath-AlaCGC-171750	53	53	5
nuclear-Ath-AlaCGC-171750	54	54	6
nuclear-Ath-AlaCGC-171750	55	55	2
nuclear-Ath-AlaCGC-171750	61	61	2
nuclear-Ath-AlaCGC-171750	63	63	1
nuclear-Ath-AlaCGC-171750	71	71	90
nuclear-Ath-AlaCGC-171750	72	72	4277
nuclear-Ath-AlaCGC-171750	73	73	944
nuclear-Ath-AlaCGC-171750	74	74	53107
nuclear-Ath-AlaCGC-171750	75	75	16380
nuclear-Ath-AlaCGC-171750	76	76	37796
nuclear-Ath-AlaCGC-171752	32	32	4
nuclear-Ath-AlaCGC-171752	33	33	6
nuclear-Ath-AlaCGC-171752	34	34	61
nuclear-Ath-AlaCGC-171752	35	35	221
nuclear-Ath-AlaCGC-171752	36	36	407
nuclear-Ath-AlaCGC-171752	37	37	1
nuclear-Ath-AlaCGC-171752	38	38	1
nuclear-Ath-AlaCGC-171752	40	40	10
nuclear-Ath-AlaCGC-171752	42	42	43
nuclear-Ath-AlaCGC-171752	45	45	30
nuclear-Ath-AlaCGC-171752	47	47	29
nuclear-Ath-AlaCGC-171752	49	49	2
nuclear-Ath-AlaCGC-171752	50	50	4
nuclear-Ath-AlaCGC-171752	51	51	11
nuclear-Ath-AlaCGC-171752	52	52	2
nuclear-Ath-AlaCGC-171752	53	53	5
nuclear-Ath-AlaCGC-171752	61	61	4
nuclear-Ath-AlaCGC-171752	62	62	4
nuclear-Ath-AlaCGC-171752	69	69	9
nuclear-Ath-AlaCGC-171752	71	71	135
nuclear-Ath-AlaCGC-171752	72	72	4063
nuclear-Ath-AlaCGC-171752	73	73	1046
nuclear-Ath-AlaCGC-171752	74	74	49054
nuclear-Ath-AlaCGC-171752	75	75	19514
nuclear-Ath-AlaCGC-171752	76	76	55922
nuclear-Ath-AlaCGC-183744	34	34	20
nuclear-Ath-AlaCGC-183744	35	35	38
nuclear-Ath-AlaCGC-183744	36	36	28
nuclear-Ath-AlaCGC-183744	40	40	1
nuclear-Ath-AlaCGC-183744	42	42	11
nuclear-Ath-AlaCGC-183744	44	44	26
nuclear-Ath-AlaCGC-183744	45	45	5
nuclear-Ath-AlaCGC-183744	47	47	10
nuclear-Ath-AlaCGC-183744	51	51	1
nuclear-Ath-AlaCGC-183744	62	62	3
nuclear-Ath-AlaCGC-183744	63	63	1
nuclear-Ath-AlaCGC-183744	64	64	5
nuclear-Ath-AlaCGC-183744	66	66	4
nuclear-Ath-AlaCGC-183744	68	68	3
nuclear-Ath-AlaCGC-183744	69	69	8
nuclear-Ath-AlaCGC-183744	70	70	2
