Gene	Position	SprinzlPosition	StartPosCount
mitochondrial-Ath-AspGTC-171828	36	35	789
mitochondrial-Ath-AspGTC-171828	37	36	27
mitochondrial-Ath-AspGTC-171828	38	37	6
mitochondrial-Ath-AspGTC-171828	39	38	16
mitochondrial-Ath-AspGTC-171828	40	39	3
mitochondrial-Ath-AspGTC-171828	42	41	1
mitochondrial-Ath-AspGTC-171828	43	42	1
mitochondrial-Ath-CysGCA-171829	1	1	17162
mitochondrial-Ath-CysGCA-171829	2	2	176
mitochondrial-Ath-CysGCA-171829	3	3	84
mitochondrial-Ath-CysGCA-171829	4	4	326
mitochondrial-Ath-CysGCA-171829	5	5	102
mitochondrial-Ath-CysGCA-171829	6	6	28
mitochondrial-Ath-CysGCA-171829	7	7	56
mitochondrial-Ath-CysGCA-171829	8	8	104
mitochondrial-Ath-CysGCA-171829	9	9	21
mitochondrial-Ath-CysGCA-171829	10	10	94
mitochondrial-Ath-CysGCA-171829	11	11	22
mitochondrial-Ath-CysGCA-171829	12	12	33
mitochondrial-Ath-CysGCA-171829	13	13	32
mitochondrial-Ath-CysGCA-171829	14	14	64
mitochondrial-Ath-CysGCA-171829	15	15	26
mitochondrial-Ath-CysGCA-171829	16	16	16
mitochondrial-Ath-CysGCA-171829	17	18	118
mitochondrial-Ath-CysGCA-171829	18	19	248
mitochondrial-Ath-CysGCA-171829	19	20	33
mitochondrial-Ath-CysGCA-171829	20	21	30
mitochondrial-Ath-CysGCA-171829	21	22	29
mitochondrial-Ath-CysGCA-171829	22	23	32
mitochondrial-Ath-CysGCA-171829	23	24	117
mitochondrial-Ath-CysGCA-171829	24	25	293
mitochondrial-Ath-CysGCA-171829	25	26	24
mitochondrial-Ath-CysGCA-171829	26	27	7
mitochondrial-Ath-CysGCA-171829	27	28	10
mitochondrial-Ath-CysGCA-171829	28	29	22
mitochondrial-Ath-CysGCA-171829	29	30	38
mitochondrial-Ath-CysGCA-171829	30	31	141
mitochondrial-Ath-CysGCA-171829	31	32	10
mitochondrial-Ath-CysGCA-171829	32	33	28
mitochondrial-Ath-CysGCA-171829	33	34	106
mitochondrial-Ath-CysGCA-171829	34	35	16
mitochondrial-Ath-CysGCA-171829	35	36	16
mitochondrial-Ath-CysGCA-171829	36	37	53
mitochondrial-Ath-CysGCA-171829	37	38	453
mitochondrial-Ath-GlnTTG-171830	1	1	107
mitochondrial-Ath-GlnTTG-171830	2	2	7
mitochondrial-Ath-GlnTTG-171830	5	5	1
mitochondrial-Ath-GlnTTG-171830	6	6	2
mitochondrial-Ath-GlnTTG-171830	7	7	1
mitochondrial-Ath-GlnTTG-171830	10	10	4
mitochondrial-Ath-GlnTTG-171830	11	11	1
mitochondrial-Ath-GlnTTG-171830	13	13	2
mitochondrial-Ath-GlnTTG-171830	14	14	2
mitochondrial-Ath-GlnTTG-171830	15	15	3
mitochondrial-Ath-GlnTTG-171830	16	16	21
mitochondrial-Ath-GlnTTG-171830	17	18	28
mitochondrial-Ath-GlnTTG-171830	18	19	20
mitochondrial-Ath-GlnTTG-171830	19	20	15
mitochondrial-Ath-GlnTTG-171830	21	22	3
mitochondrial-Ath-GlnTTG-171830	23	24	27
mitochondrial-Ath-GlnTTG-171830	24	25	4
mitochondrial-Ath-GlnTTG-171830	26	27	2
mitochondrial-Ath-GlnTTG-171830	27	28	10
mitochondrial-Ath-GlnTTG-171830	28	29	6
mitochondrial-Ath-GlnTTG-171830	29	30	4
mitochondrial-Ath-GlnTTG-171830	30	31	11
mitochondrial-Ath-GlnTTG-171830	32	33	9
mitochondrial-Ath-GlnTTG-171830	33	34	41
mitochondrial-Ath-GlnTTG-171830	34	35	370
mitochondrial-Ath-GlnTTG-171830	35	36	11
mitochondrial-Ath-GlnTTG-171830	36	37	139
mitochondrial-Ath-GlnTTG-171830	37	38	24
mitochondrial-Ath-GlnTTG-171830	38	39	1
mitochondrial-Ath-GluTTC-171831	1	1	6511
mitochondrial-Ath-GluTTC-171831	2	2	126
mitochondrial-Ath-GluTTC-171831	3	3	36
mitochondrial-Ath-GluTTC-171831	4	4	21
mitochondrial-Ath-GluTTC-171831	5	5	9
mitochondrial-Ath-GluTTC-171831	6	6	11
mitochondrial-Ath-GluTTC-171831	7	7	3
mitochondrial-Ath-GluTTC-171831	8	8	1
mitochondrial-Ath-GluTTC-171831	9	9	16
mitochondrial-Ath-GluTTC-171831	10	10	11
mitochondrial-Ath-GluTTC-171831	11	11	14
mitochondrial-Ath-GluTTC-171831	12	12	14
mitochondrial-Ath-GluTTC-171831	13	13	3
mitochondrial-Ath-GluTTC-171831	14	14	7
mitochondrial-Ath-GluTTC-171831	15	15	16
mitochondrial-Ath-GluTTC-171831	16	16	130
mitochondrial-Ath-GluTTC-171831	17	18	143
mitochondrial-Ath-GluTTC-171831	18	19	668
mitochondrial-Ath-GluTTC-171831	19	20	577
mitochondrial-Ath-GluTTC-171831	20	20x	30
mitochondrial-Ath-GluTTC-171831	21	21	13
mitochondrial-Ath-GluTTC-171831	22	22	24
mitochondrial-Ath-GluTTC-171831	23	23	38
mitochondrial-Ath-GluTTC-171831	24	24	45
mitochondrial-Ath-GluTTC-171831	25	25	5
mitochondrial-Ath-GluTTC-171831	26	26	4
mitochondrial-Ath-GluTTC-171831	27	27	7
mitochondrial-Ath-GluTTC-171831	28	28	8
mitochondrial-Ath-GluTTC-171831	29	29	28
mitochondrial-Ath-GluTTC-171831	30	30	42
mitochondrial-Ath-GluTTC-171831	31	31	22
mitochondrial-Ath-GluTTC-171831	32	32	14
mitochondrial-Ath-GluTTC-171831	33	33	62
mitochondrial-Ath-GluTTC-171831	34	34	366
mitochondrial-Ath-GluTTC-171831	35	35	345
mitochondrial-Ath-GluTTC-171831	36	36	22
mitochondrial-Ath-GluTTC-171831	37	37	36
mitochondrial-Ath-GluTTC-171831	38	38	3
mitochondrial-Ath-GluTTC-171831	39	39	7
mitochondrial-Ath-GlyGCC-171832	1	1	2206
mitochondrial-Ath-GlyGCC-171832	2	2	20
mitochondrial-Ath-GlyGCC-171832	3	3	5
mitochondrial-Ath-GlyGCC-171832	4	4	12
mitochondrial-Ath-GlyGCC-171832	5	5	11
mitochondrial-Ath-GlyGCC-171832	6	6	1
mitochondrial-Ath-GlyGCC-171832	8	8	4
mitochondrial-Ath-GlyGCC-171832	9	9	4
mitochondrial-Ath-GlyGCC-171832	10	10	27
mitochondrial-Ath-GlyGCC-171832	11	11	42
mitochondrial-Ath-GlyGCC-171832	12	12	18
mitochondrial-Ath-GlyGCC-171832	13	13	27
mitochondrial-Ath-GlyGCC-171832	14	14	6
mitochondrial-Ath-GlyGCC-171832	15	15	2
mitochondrial-Ath-GlyGCC-171832	16	16	50
mitochondrial-Ath-GlyGCC-171832	17	18	766
mitochondrial-Ath-GlyGCC-171832	18	19	407
mitochondrial-Ath-GlyGCC-171832	19	20	67
mitochondrial-Ath-GlyGCC-171832	20	21	5
mitochondrial-Ath-GlyGCC-171832	21	22	15
mitochondrial-Ath-GlyGCC-171832	22	23	460
mitochondrial-Ath-GlyGCC-171832	23	24	12
mitochondrial-Ath-GlyGCC-171832	24	25	78
mitochondrial-Ath-GlyGCC-171832	25	26	3
mitochondrial-Ath-GlyGCC-171832	26	27	3
mitochondrial-Ath-GlyGCC-171832	27	28	7
mitochondrial-Ath-GlyGCC-171832	28	29	17
mitochondrial-Ath-GlyGCC-171832	29	30	13
mitochondrial-Ath-GlyGCC-171832	30	31	19
mitochondrial-Ath-GlyGCC-171832	31	32	36
mitochondrial-Ath-GlyGCC-171832	32	33	39
mitochondrial-Ath-GlyGCC-171832	33	34	157
mitochondrial-Ath-GlyGCC-171832	34	35	912
mitochondrial-Ath-GlyGCC-171832	35	36	22
mitochondrial-Ath-GlyGCC-171832	36	37	1
mitochondrial-Ath-HisGTG-171833	1	0	3909
mitochondrial-Ath-HisGTG-171833	2	1	59
mitochondrial-Ath-HisGTG-171833	3	2	17
mitochondrial-Ath-HisGTG-171833	4	3	6
mitochondrial-Ath-HisGTG-171833	5	4	15
mitochondrial-Ath-HisGTG-171833	6	5	90
mitochondrial-Ath-HisGTG-171833	7	6	7
mitochondrial-Ath-HisGTG-171833	8	7	4
mitochondrial-Ath-HisGTG-171833	9	8	55
mitochondrial-Ath-HisGTG-171833	10	9	1
mitochondrial-Ath-HisGTG-171833	11	10	5
mitochondrial-Ath-HisGTG-171833	12	11	12
mitochondrial-Ath-HisGTG-171833	13	12	7
mitochondrial-Ath-HisGTG-171833	14	13	21
mitochondrial-Ath-HisGTG-171833	15	14	5
mitochondrial-Ath-HisGTG-171833	16	15	20
mitochondrial-Ath-HisGTG-171833	17	16	51
mitochondrial-Ath-HisGTG-171833	18	18	9
mitochondrial-Ath-HisGTG-171833	19	19	50
mitochondrial-Ath-HisGTG-171833	20	20	104
mitochondrial-Ath-HisGTG-171833	21	20x	6
mitochondrial-Ath-HisGTG-171833	22	20x	17
mitochondrial-Ath-HisGTG-171833	23	21	6
mitochondrial-Ath-HisGTG-171833	24	22	13
mitochondrial-Ath-HisGTG-171833	25	23	1
mitochondrial-Ath-HisGTG-171833	26	24	46
mitochondrial-Ath-HisGTG-171833	27	25	24
mitochondrial-Ath-HisGTG-171833	28	26	6
mitochondrial-Ath-HisGTG-171833	29	27	4
mitochondrial-Ath-HisGTG-171833	30	28	5
mitochondrial-Ath-HisGTG-171833	31	29	5
mitochondrial-Ath-HisGTG-171833	32	30	2
mitochondrial-Ath-HisGTG-171833	33	31	2
mitochondrial-Ath-HisGTG-171833	34	32	4
mitochondrial-Ath-HisGTG-171833	35	33	25
mitochondrial-Ath-HisGTG-171833	36	34	12
mitochondrial-Ath-HisGTG-171833	37	35	19
mitochondrial-Ath-HisGTG-171833	38	36	1
mitochondrial-Ath-HisGTG-171833	39	37	186
mitochondrial-Ath-HisGTG-171833	40	38	4
mitochondrial-Ath-HisGTG-171833	41	39	1
mitochondrial-Ath-IleCAT-171837	1	1	7
mitochondrial-Ath-IleCAT-171837	18	18	6
mitochondrial-Ath-IleCAT-171837	19	19	5
mitochondrial-Ath-IleCAT-171837	20	20	17
mitochondrial-Ath-IleCAT-171837	21	20x	82
mitochondrial-Ath-IleCAT-171837	22	21	69
mitochondrial-Ath-IleCAT-171837	26	25	1
mitochondrial-Ath-IleCAT-171837	27	26	18
mitochondrial-Ath-IleCAT-171837	28	27	120
mitochondrial-Ath-IleCAT-171837	29	28	1
mitochondrial-Ath-IleCAT-171837	30	29	4
mitochondrial-Ath-IleCAT-171837	31	30	2
mitochondrial-Ath-IleCAT-171837	32	31	9
mitochondrial-Ath-IleCAT-171837	33	32	8
mitochondrial-Ath-IleCAT-171837	34	33	4
mitochondrial-Ath-IleCAT-171837	35	34	31
mitochondrial-Ath-IleCAT-171837	36	35	1444
mitochondrial-Ath-IleCAT-171837	37	36	16
mitochondrial-Ath-IleCAT-171837	38	37	10
mitochondrial-Ath-IleCAT-171837	39	38	5
mitochondrial-Ath-IleCAT-171837	40	39	4
mitochondrial-Ath-LysTTT-171834	1	1	601
mitochondrial-Ath-LysTTT-171834	2	2	23
mitochondrial-Ath-LysTTT-171834	3	3	3
mitochondrial-Ath-LysTTT-171834	4	4	9
mitochondrial-Ath-LysTTT-171834	5	5	6
mitochondrial-Ath-LysTTT-171834	6	6	18
mitochondrial-Ath-LysTTT-171834	7	7	3
mitochondrial-Ath-LysTTT-171834	8	8	1
mitochondrial-Ath-LysTTT-171834	9	9	7
mitochondrial-Ath-LysTTT-171834	10	10	3
mitochondrial-Ath-LysTTT-171834	11	11	11
mitochondrial-Ath-LysTTT-171834	13	13	4
mitochondrial-Ath-LysTTT-171834	14	14	8
mitochondrial-Ath-LysTTT-171834	15	15	21
mitochondrial-Ath-LysTTT-171834	16	16	30
mitochondrial-Ath-LysTTT-171834	17	17	23
mitochondrial-Ath-LysTTT-171834	18	18	104
mitochondrial-Ath-LysTTT-171834	19	19	66
mitochondrial-Ath-LysTTT-171834	20	20	25
mitochondrial-Ath-LysTTT-171834	21	21	1
mitochondrial-Ath-LysTTT-171834	22	22	11
mitochondrial-Ath-LysTTT-171834	23	23	56
mitochondrial-Ath-LysTTT-171834	24	24	10
mitochondrial-Ath-LysTTT-171834	25	25	10
mitochondrial-Ath-LysTTT-171834	26	26	2
mitochondrial-Ath-LysTTT-171834	27	27	3
mitochondrial-Ath-LysTTT-171834	28	28	8
mitochondrial-Ath-LysTTT-171834	29	29	8
mitochondrial-Ath-LysTTT-171834	30	30	54
mitochondrial-Ath-LysTTT-171834	31	31	73
mitochondrial-Ath-LysTTT-171834	32	32	64
mitochondrial-Ath-LysTTT-171834	33	33	101
mitochondrial-Ath-LysTTT-171834	34	34	339
mitochondrial-Ath-LysTTT-171834	35	35	10
mitochondrial-Ath-LysTTT-171834	36	36	13
mitochondrial-Ath-LysTTT-171834	37	37	12
mitochondrial-Ath-LysTTT-171834	38	38	18
mitochondrial-Ath-LysTTT-171834	39	39	1
mitochondrial-Ath-ProTGG-171838	1	1	4236
mitochondrial-Ath-ProTGG-171838	2	2	62
mitochondrial-Ath-ProTGG-171838	3	3	36
mitochondrial-Ath-ProTGG-171838	4	4	27
mitochondrial-Ath-ProTGG-171838	5	5	78
mitochondrial-Ath-ProTGG-171838	6	6	19
mitochondrial-Ath-ProTGG-171838	7	7	7
mitochondrial-Ath-ProTGG-171838	8	8	25
mitochondrial-Ath-ProTGG-171838	9	9	9
mitochondrial-Ath-ProTGG-171838	10	10	9
mitochondrial-Ath-ProTGG-171838	11	11	10
mitochondrial-Ath-ProTGG-171838	13	13	2
mitochondrial-Ath-ProTGG-171838	14	14	12
mitochondrial-Ath-ProTGG-171838	15	15	11
mitochondrial-Ath-ProTGG-171838	16	16	14
mitochondrial-Ath-ProTGG-171838	17	17	15
mitochondrial-Ath-ProTGG-171838	18	17x	8
mitochondrial-Ath-ProTGG-171838	19	18	34
mitochondrial-Ath-ProTGG-171838	20	19	22
mitochondrial-Ath-ProTGG-171838	21	20	28
mitochondrial-Ath-ProTGG-171838	22	20x	4
mitochondrial-Ath-ProTGG-171838	23	21	1
mitochondrial-Ath-ProTGG-171838	24	22	6
mitochondrial-Ath-ProTGG-171838	26	24	3
mitochondrial-Ath-ProTGG-171838	27	25	3
mitochondrial-Ath-ProTGG-171838	28	26	3
mitochondrial-Ath-ProTGG-171838	29	27	3
mitochondrial-Ath-ProTGG-171838	30	28	3
mitochondrial-Ath-ProTGG-171838	31	29	7
mitochondrial-Ath-ProTGG-171838	32	30	3
mitochondrial-Ath-ProTGG-171838	33	31	11
mitochondrial-Ath-ProTGG-171838	34	32	3
mitochondrial-Ath-ProTGG-171838	35	33	7
mitochondrial-Ath-ProTGG-171838	36	34	13
mitochondrial-Ath-ProTGG-171838	37	35	16
mitochondrial-Ath-ProTGG-171838	38	36	22
mitochondrial-Ath-ProTGG-171838	39	37	77
mitochondrial-Ath-ProTGG-171838	40	38	10
mitochondrial-Ath-ProTGG-171838	41	39	1
mitochondrial-Ath-SerGCT-171840	1	1	767
mitochondrial-Ath-SerGCT-171840	2	2	18
mitochondrial-Ath-SerGCT-171840	3	3	8
mitochondrial-Ath-SerGCT-171840	4	4	19
mitochondrial-Ath-SerGCT-171840	5	5	7
mitochondrial-Ath-SerGCT-171840	6	6	6
mitochondrial-Ath-SerGCT-171840	7	7	8
mitochondrial-Ath-SerGCT-171840	8	8	6
mitochondrial-Ath-SerGCT-171840	9	9	10
mitochondrial-Ath-SerGCT-171840	10	10	58
mitochondrial-Ath-SerGCT-171840	11	11	9
mitochondrial-Ath-SerGCT-171840	12	12	2
mitochondrial-Ath-SerGCT-171840	13	13	3
mitochondrial-Ath-SerGCT-171840	14	14	22
mitochondrial-Ath-SerGCT-171840	16	16	17
mitochondrial-Ath-SerGCT-171840	17	18	3
mitochondrial-Ath-SerGCT-171840	18	19	25
mitochondrial-Ath-SerGCT-171840	19	20	72
mitochondrial-Ath-SerGCT-171840	20	20x	4
mitochondrial-Ath-SerGCT-171840	23	22	4
mitochondrial-Ath-SerGCT-171840	24	23	8
mitochondrial-Ath-SerGCT-171840	25	24	29
mitochondrial-Ath-SerGCT-171840	26	25	18
mitochondrial-Ath-SerGCT-171840	29	28	2
mitochondrial-Ath-SerGCT-171840	30	29	22
mitochondrial-Ath-SerGCT-171840	31	30	10
mitochondrial-Ath-SerGCT-171840	32	31	4
mitochondrial-Ath-SerGCT-171840	33	32	10
mitochondrial-Ath-SerGCT-171840	34	33	8
mitochondrial-Ath-SerGCT-171840	35	34	15
mitochondrial-Ath-SerGCT-171840	36	35	190
mitochondrial-Ath-SerGCT-171840	37	36	15
mitochondrial-Ath-SerGCT-171840	38	37	2
mitochondrial-Ath-SerGCT-171840	39	38	12
mitochondrial-Ath-SerGCT-171840	40	39	3
mitochondrial-Ath-SerGCT-171840	41	40	5
mitochondrial-Ath-SerGCT-171840	42	41	4
mitochondrial-Ath-SerGCT-171840	43	42	11
mitochondrial-Ath-SerGCT-171840	44	43	237
mitochondrial-Ath-SerGCT-171840	45	44	3
mitochondrial-Ath-SerGCT-171840	48	45x	10
mitochondrial-Ath-SerGCT-171840	49	45x	7
mitochondrial-Ath-SerGCT-171840	52	45x	6
mitochondrial-Ath-SerGCT-171840	53	45x	12
mitochondrial-Ath-SerGGA-171839	1	1	20
mitochondrial-Ath-SerGGA-171839	2	2	1
mitochondrial-Ath-SerGGA-171839	5	5	1
mitochondrial-Ath-SerGGA-171839	8	8	2
mitochondrial-Ath-SerGGA-171839	10	10	7
mitochondrial-Ath-SerGGA-171839	13	13	1
mitochondrial-Ath-SerGGA-171839	14	14	2
mitochondrial-Ath-SerGGA-171839	16	16	3
mitochondrial-Ath-SerGGA-171839	17	18	2
mitochondrial-Ath-SerGGA-171839	19	20	3
mitochondrial-Ath-SerGGA-171839	24	23	1
mitochondrial-Ath-SerGGA-171839	26	25	1
mitochondrial-Ath-SerGGA-171839	28	27	29
mitochondrial-Ath-SerGGA-171839	36	35	19
mitochondrial-Ath-SerGGA-171839	37	36	4
mitochondrial-Ath-SerGGA-171839	38	37	1
mitochondrial-Ath-SerGGA-171839	39	38	2
mitochondrial-Ath-SerGGA-171839	42	41	1
mitochondrial-Ath-SerGGA-171839	45	44	4
mitochondrial-Ath-SerGGA-171839	46	45	3
mitochondrial-Ath-SerGGA-171839	47	45x	2
mitochondrial-Ath-SerGGA-171839	48	45x	2
mitochondrial-Ath-SerGGA-171839	49	45x	5
mitochondrial-Ath-SerGGA-171839	50	45x	23
mitochondrial-Ath-SerGGA-171839	51	45x	21
mitochondrial-Ath-SerGGA-171839	52	45x	17
mitochondrial-Ath-SerGGA-171839	53	45x	10
mitochondrial-Ath-SerGGA-171839	54	45x	3
mitochondrial-Ath-SerGGA-171839	55	45x	1
mitochondrial-Ath-SerTGA-171841	1	1	9
mitochondrial-Ath-SerTGA-171841	27	26	1
mitochondrial-Ath-SerTGA-171841	28	27	43
mitochondrial-Ath-SerTGA-171841	30	29	6
mitochondrial-Ath-SerTGA-171841	33	32	1
mitochondrial-Ath-SerTGA-171841	35	34	3
mitochondrial-Ath-SerTGA-171841	36	35	1
mitochondrial-Ath-SerTGA-171841	37	36	2
mitochondrial-Ath-SerTGA-171841	38	37	15
mitochondrial-Ath-SerTGA-171841	39	38	896
mitochondrial-Ath-SerTGA-171841	40	39	13
mitochondrial-Ath-SerTGA-171841	41	40	8
mitochondrial-Ath-SerTGA-171841	42	41	2
mitochondrial-Ath-SerTGA-171841	43	42	1
mitochondrial-Ath-SerTGA-171841	44	43	2
mitochondrial-Ath-SerTGA-171841	45	44	2
mitochondrial-Ath-SerTGA-171841	46	45	4
mitochondrial-Ath-SerTGA-171841	47	45x	7
mitochondrial-Ath-SerTGA-171841	48	45x	4
mitochondrial-Ath-SerTGA-171841	49	45x	1
mitochondrial-Ath-SerTGA-171841	50	45x	3
mitochondrial-Ath-SerTGA-171841	51	45x	7
mitochondrial-Ath-SerTGA-171841	52	45x	3
mitochondrial-Ath-TrpCCA-171842	1	1	67
mitochondrial-Ath-TrpCCA-171842	2	2	26
mitochondrial-Ath-TrpCCA-171842	3	3	10
mitochondrial-Ath-TrpCCA-171842	4	4	8
mitochondrial-Ath-TrpCCA-171842	5	5	14
mitochondrial-Ath-TrpCCA-171842	6	6	14
mitochondrial-Ath-TrpCCA-171842	7	7	1
mitochondrial-Ath-TrpCCA-171842	8	8	10
mitochondrial-Ath-TrpCCA-171842	9	9	38
mitochondrial-Ath-TrpCCA-171842	10	10	213
mitochondrial-Ath-TrpCCA-171842	11	11	20
mitochondrial-Ath-TrpCCA-171842	12	12	61
mitochondrial-Ath-TrpCCA-171842	13	13	43
mitochondrial-Ath-TrpCCA-171842	14	14	67
mitochondrial-Ath-TrpCCA-171842	15	15	233
mitochondrial-Ath-TrpCCA-171842	16	16	394
mitochondrial-Ath-TrpCCA-171842	17	17	97
mitochondrial-Ath-TrpCCA-171842	18	17x	162
mitochondrial-Ath-TrpCCA-171842	19	18	67
mitochondrial-Ath-TrpCCA-171842	20	19	498
mitochondrial-Ath-TrpCCA-171842	21	20	5301
mitochondrial-Ath-TrpCCA-171842	22	21	67731
mitochondrial-Ath-TrpCCA-171842	23	22	792
mitochondrial-Ath-TrpCCA-171842	24	23	472
mitochondrial-Ath-TrpCCA-171842	25	24	264
mitochondrial-Ath-TrpCCA-171842	26	25	145
mitochondrial-Ath-TrpCCA-171842	27	26	693
mitochondrial-Ath-TrpCCA-171842	28	27	1816
mitochondrial-Ath-TrpCCA-171842	29	28	125
mitochondrial-Ath-TrpCCA-171842	30	29	217
mitochondrial-Ath-TrpCCA-171842	31	30	90
mitochondrial-Ath-TrpCCA-171842	32	31	66
mitochondrial-Ath-TrpCCA-171842	33	32	20
mitochondrial-Ath-TrpCCA-171842	34	33	49
mitochondrial-Ath-TrpCCA-171842	35	34	241
mitochondrial-Ath-TrpCCA-171842	36	35	122
mitochondrial-Ath-TrpCCA-171842	37	36	153
mitochondrial-Ath-TrpCCA-171842	38	37	79
mitochondrial-Ath-TrpCCA-171842	39	38	284
mitochondrial-Ath-TrpCCA-171842	40	39	65
mitochondrial-Ath-TrpCCA-171842	41	40	13
mitochondrial-Ath-TrpCCA-171842	42	41	1
mitochondrial-Ath-TyrGTA-171843	1	1	36
mitochondrial-Ath-TyrGTA-171843	3	3	4
mitochondrial-Ath-TyrGTA-171843	10	10	2
mitochondrial-Ath-TyrGTA-171843	13	13	1
mitochondrial-Ath-TyrGTA-171843	16	16	1
mitochondrial-Ath-TyrGTA-171843	19	18	1
mitochondrial-Ath-TyrGTA-171843	21	20	6
mitochondrial-Ath-TyrGTA-171843	25	23	2
mitochondrial-Ath-TyrGTA-171843	26	24	1
mitochondrial-Ath-TyrGTA-171843	27	25	2
mitochondrial-Ath-TyrGTA-171843	28	26	1
mitochondrial-Ath-TyrGTA-171843	29	27	4
mitochondrial-Ath-TyrGTA-171843	31	29	2
mitochondrial-Ath-TyrGTA-171843	33	31	1
mitochondrial-Ath-TyrGTA-171843	34	32	1
mitochondrial-Ath-TyrGTA-171843	37	35	1
mitochondrial-Ath-TyrGTA-171843	39	37	6
mitochondrial-Ath-TyrGTA-171843	40	38	5
mitochondrial-Ath-TyrGTA-171844	1	1	86
mitochondrial-Ath-TyrGTA-171844	2	2	1
mitochondrial-Ath-TyrGTA-171844	10	10	4
mitochondrial-Ath-TyrGTA-171844	11	11	2
mitochondrial-Ath-TyrGTA-171844	12	12	1
mitochondrial-Ath-TyrGTA-171844	15	15	1
mitochondrial-Ath-TyrGTA-171844	17	18	2
mitochondrial-Ath-TyrGTA-171844	18	19	3
mitochondrial-Ath-TyrGTA-171844	19	20	9
mitochondrial-Ath-TyrGTA-171844	23	22	1
mitochondrial-Ath-TyrGTA-171844	25	24	1
