Gene	Position	SprinzlPosition	EndPosCount
mitochondrial-Ath-AspGTC-171828	51	50	1
mitochondrial-Ath-AspGTC-171828	53	52	11
mitochondrial-Ath-AspGTC-171828	54	53	9
mitochondrial-Ath-AspGTC-171828	55	54	74
mitochondrial-Ath-AspGTC-171828	56	55	7
mitochondrial-Ath-AspGTC-171828	58	57	6
mitochondrial-Ath-AspGTC-171828	59	58	30
mitochondrial-Ath-AspGTC-171828	60	59	48
mitochondrial-Ath-AspGTC-171828	61	60	39
mitochondrial-Ath-AspGTC-171828	62	61	21
mitochondrial-Ath-AspGTC-171828	63	62	106
mitochondrial-Ath-AspGTC-171828	64	63	35
mitochondrial-Ath-AspGTC-171828	65	64	33
mitochondrial-Ath-AspGTC-171828	66	65	14
mitochondrial-Ath-AspGTC-171828	67	66	24
mitochondrial-Ath-AspGTC-171828	68	67	5
mitochondrial-Ath-AspGTC-171828	70	69	3
mitochondrial-Ath-AspGTC-171828	71	70	6
mitochondrial-Ath-AspGTC-171828	72	71	115
mitochondrial-Ath-AspGTC-171828	73	72	1541
mitochondrial-Ath-AspGTC-171828	74	73	3278
mitochondrial-Ath-AspGTC-171828	75	74	26126
mitochondrial-Ath-AspGTC-171828	76	75	11915
mitochondrial-Ath-AspGTC-171828	77	76	21926
mitochondrial-Ath-CysGCA-171829	34	35	21
mitochondrial-Ath-CysGCA-171829	35	36	2
mitochondrial-Ath-CysGCA-171829	36	37	3
mitochondrial-Ath-CysGCA-171829	37	38	7
mitochondrial-Ath-CysGCA-171829	38	39	23
mitochondrial-Ath-CysGCA-171829	39	40	64
mitochondrial-Ath-CysGCA-171829	40	41	47
mitochondrial-Ath-CysGCA-171829	41	42	12
mitochondrial-Ath-CysGCA-171829	42	43	8
mitochondrial-Ath-CysGCA-171829	43	44	27
mitochondrial-Ath-CysGCA-171829	44	45	8
mitochondrial-Ath-CysGCA-171829	45	46	8
mitochondrial-Ath-CysGCA-171829	46	48	5
mitochondrial-Ath-CysGCA-171829	47	49	1
mitochondrial-Ath-CysGCA-171829	48	50	13
mitochondrial-Ath-CysGCA-171829	49	51	5
mitochondrial-Ath-CysGCA-171829	50	52	9
mitochondrial-Ath-CysGCA-171829	51	53	2
mitochondrial-Ath-CysGCA-171829	52	54	12
mitochondrial-Ath-CysGCA-171829	53	55	6
mitochondrial-Ath-CysGCA-171829	54	56	5
mitochondrial-Ath-CysGCA-171829	55	57	6
mitochondrial-Ath-CysGCA-171829	56	58	35
mitochondrial-Ath-CysGCA-171829	57	59	14
mitochondrial-Ath-CysGCA-171829	58	60	18
mitochondrial-Ath-CysGCA-171829	60	62	1
mitochondrial-Ath-CysGCA-171829	61	63	15
mitochondrial-Ath-CysGCA-171829	62	64	3
mitochondrial-Ath-CysGCA-171829	63	65	25
mitochondrial-Ath-CysGCA-171829	64	66	13
mitochondrial-Ath-CysGCA-171829	65	67	2
mitochondrial-Ath-CysGCA-171829	66	68	1
mitochondrial-Ath-CysGCA-171829	67	69	5
mitochondrial-Ath-CysGCA-171829	68	70	20
mitochondrial-Ath-CysGCA-171829	69	71	155
mitochondrial-Ath-CysGCA-171829	70	72	2886
mitochondrial-Ath-CysGCA-171829	71	73	11050
mitochondrial-Ath-CysGCA-171829	72	74	16892
mitochondrial-Ath-CysGCA-171829	73	75	18878
mitochondrial-Ath-CysGCA-171829	74	76	28087
mitochondrial-Ath-GlnTTG-171830	37	38	30
mitochondrial-Ath-GlnTTG-171830	39	40	2
mitochondrial-Ath-GlnTTG-171830	43	44	1
mitochondrial-Ath-GlnTTG-171830	53	54	3
mitochondrial-Ath-GlnTTG-171830	55	56	3
mitochondrial-Ath-GlnTTG-171830	56	57	7
mitochondrial-Ath-GlnTTG-171830	57	58	4
mitochondrial-Ath-GlnTTG-171830	63	64	7
mitochondrial-Ath-GlnTTG-171830	64	65	5
mitochondrial-Ath-GlnTTG-171830	65	66	1
mitochondrial-Ath-GlnTTG-171830	70	71	19
mitochondrial-Ath-GlnTTG-171830	71	72	27
mitochondrial-Ath-GlnTTG-171830	72	73	256
mitochondrial-Ath-GlnTTG-171830	73	74	1421
mitochondrial-Ath-GlnTTG-171830	74	75	755
mitochondrial-Ath-GlnTTG-171830	75	76	1695
mitochondrial-Ath-GluTTC-171831	33	33	7
mitochondrial-Ath-GluTTC-171831	35	35	8
mitochondrial-Ath-GluTTC-171831	36	36	38
mitochondrial-Ath-GluTTC-171831	37	37	14
mitochondrial-Ath-GluTTC-171831	38	38	242
mitochondrial-Ath-GluTTC-171831	39	39	43
mitochondrial-Ath-GluTTC-171831	40	40	14
mitochondrial-Ath-GluTTC-171831	41	41	17
mitochondrial-Ath-GluTTC-171831	42	42	5
mitochondrial-Ath-GluTTC-171831	43	43	3
mitochondrial-Ath-GluTTC-171831	45	45	17
mitochondrial-Ath-GluTTC-171831	47	48	638
mitochondrial-Ath-GluTTC-171831	48	49	2
mitochondrial-Ath-GluTTC-171831	49	50	28
mitochondrial-Ath-GluTTC-171831	50	51	10
mitochondrial-Ath-GluTTC-171831	51	52	30
mitochondrial-Ath-GluTTC-171831	52	53	225
mitochondrial-Ath-GluTTC-171831	53	54	98
mitochondrial-Ath-GluTTC-171831	54	55	31
mitochondrial-Ath-GluTTC-171831	55	56	14
mitochondrial-Ath-GluTTC-171831	56	57	12
mitochondrial-Ath-GluTTC-171831	57	58	3
mitochondrial-Ath-GluTTC-171831	59	60	1
mitochondrial-Ath-GluTTC-171831	63	64	2
mitochondrial-Ath-GluTTC-171831	64	65	4
mitochondrial-Ath-GluTTC-171831	68	69	4
mitochondrial-Ath-GluTTC-171831	69	70	139
mitochondrial-Ath-GluTTC-171831	70	71	418
mitochondrial-Ath-GluTTC-171831	71	72	1012
mitochondrial-Ath-GluTTC-171831	72	73	783
mitochondrial-Ath-GluTTC-171831	73	74	17151
mitochondrial-Ath-GluTTC-171831	74	75	6294
mitochondrial-Ath-GluTTC-171831	75	76	5140
mitochondrial-Ath-GlyGCC-171832	32	33	15
mitochondrial-Ath-GlyGCC-171832	33	34	28
mitochondrial-Ath-GlyGCC-171832	34	35	223
mitochondrial-Ath-GlyGCC-171832	35	36	96
mitochondrial-Ath-GlyGCC-171832	36	37	17
mitochondrial-Ath-GlyGCC-171832	37	38	9
mitochondrial-Ath-GlyGCC-171832	38	39	8
mitochondrial-Ath-GlyGCC-171832	39	40	4
mitochondrial-Ath-GlyGCC-171832	40	41	10
mitochondrial-Ath-GlyGCC-171832	41	42	3
mitochondrial-Ath-GlyGCC-171832	42	43	4
mitochondrial-Ath-GlyGCC-171832	44	45	1
mitochondrial-Ath-GlyGCC-171832	46	47	1
mitochondrial-Ath-GlyGCC-171832	49	50	9
mitochondrial-Ath-GlyGCC-171832	50	51	29
mitochondrial-Ath-GlyGCC-171832	51	52	14
mitochondrial-Ath-GlyGCC-171832	52	53	9
mitochondrial-Ath-GlyGCC-171832	53	54	10
mitochondrial-Ath-GlyGCC-171832	54	55	4
mitochondrial-Ath-GlyGCC-171832	55	56	1
mitochondrial-Ath-GlyGCC-171832	56	57	6
mitochondrial-Ath-GlyGCC-171832	57	58	8
mitochondrial-Ath-GlyGCC-171832	58	59	39
mitochondrial-Ath-GlyGCC-171832	59	60	93
mitochondrial-Ath-GlyGCC-171832	60	61	6
mitochondrial-Ath-GlyGCC-171832	64	65	8
mitochondrial-Ath-GlyGCC-171832	65	66	3
mitochondrial-Ath-GlyGCC-171832	69	70	8
mitochondrial-Ath-GlyGCC-171832	70	71	43
mitochondrial-Ath-GlyGCC-171832	71	72	3000
mitochondrial-Ath-GlyGCC-171832	72	73	3871
mitochondrial-Ath-GlyGCC-171832	73	74	3131
mitochondrial-Ath-GlyGCC-171832	74	75	5760
mitochondrial-Ath-GlyGCC-171832	75	76	10129
mitochondrial-Ath-HisGTG-171833	34	32	2
mitochondrial-Ath-HisGTG-171833	35	33	4
mitochondrial-Ath-HisGTG-171833	36	34	12
mitochondrial-Ath-HisGTG-171833	37	35	11
mitochondrial-Ath-HisGTG-171833	38	36	11
mitochondrial-Ath-HisGTG-171833	39	37	4
mitochondrial-Ath-HisGTG-171833	40	38	3
mitochondrial-Ath-HisGTG-171833	41	39	3
mitochondrial-Ath-HisGTG-171833	42	40	4
mitochondrial-Ath-HisGTG-171833	45	43	25
mitochondrial-Ath-HisGTG-171833	47	45	2
mitochondrial-Ath-HisGTG-171833	50	48	8
mitochondrial-Ath-HisGTG-171833	51	49	1
mitochondrial-Ath-HisGTG-171833	53	51	2
mitochondrial-Ath-HisGTG-171833	54	52	13
mitochondrial-Ath-HisGTG-171833	55	53	2
mitochondrial-Ath-HisGTG-171833	56	54	9
mitochondrial-Ath-HisGTG-171833	57	55	1
mitochondrial-Ath-HisGTG-171833	58	56	3
mitochondrial-Ath-HisGTG-171833	59	57	8
mitochondrial-Ath-HisGTG-171833	60	58	9
mitochondrial-Ath-HisGTG-171833	61	59	2
mitochondrial-Ath-HisGTG-171833	62	60	16
mitochondrial-Ath-HisGTG-171833	63	61	5
mitochondrial-Ath-HisGTG-171833	65	63	1
mitochondrial-Ath-HisGTG-171833	67	65	6
mitochondrial-Ath-HisGTG-171833	68	66	9
mitochondrial-Ath-HisGTG-171833	69	67	2
mitochondrial-Ath-HisGTG-171833	70	68	3
mitochondrial-Ath-HisGTG-171833	71	69	7
mitochondrial-Ath-HisGTG-171833	72	70	11
mitochondrial-Ath-HisGTG-171833	73	71	21
mitochondrial-Ath-HisGTG-171833	74	72	198
mitochondrial-Ath-HisGTG-171833	75	73	5500
mitochondrial-Ath-HisGTG-171833	76	74	10215
mitochondrial-Ath-HisGTG-171833	77	75	9386
mitochondrial-Ath-HisGTG-171833	78	76	15318
mitochondrial-Ath-IleCAT-171837	57	56	1
mitochondrial-Ath-IleCAT-171837	64	63	2
mitochondrial-Ath-IleCAT-171837	70	69	1
mitochondrial-Ath-IleCAT-171837	71	70	6
mitochondrial-Ath-IleCAT-171837	72	71	36
mitochondrial-Ath-IleCAT-171837	73	72	69
mitochondrial-Ath-IleCAT-171837	74	73	180
mitochondrial-Ath-IleCAT-171837	75	74	2806
mitochondrial-Ath-IleCAT-171837	76	75	663
mitochondrial-Ath-IleCAT-171837	77	76	1060
mitochondrial-Ath-LysTTT-171834	32	32	16
mitochondrial-Ath-LysTTT-171834	34	34	2
mitochondrial-Ath-LysTTT-171834	36	36	3
mitochondrial-Ath-LysTTT-171834	37	37	1
mitochondrial-Ath-LysTTT-171834	38	38	2
mitochondrial-Ath-LysTTT-171834	39	39	14
mitochondrial-Ath-LysTTT-171834	40	40	3
mitochondrial-Ath-LysTTT-171834	41	41	1
mitochondrial-Ath-LysTTT-171834	43	43	1
mitochondrial-Ath-LysTTT-171834	48	48	7
mitochondrial-Ath-LysTTT-171834	53	53	5
mitochondrial-Ath-LysTTT-171834	54	54	4
mitochondrial-Ath-LysTTT-171834	55	55	8
mitochondrial-Ath-LysTTT-171834	58	58	10
mitochondrial-Ath-LysTTT-171834	59	59	2
mitochondrial-Ath-LysTTT-171834	61	61	2
mitochondrial-Ath-LysTTT-171834	62	62	1
mitochondrial-Ath-LysTTT-171834	63	63	4
mitochondrial-Ath-LysTTT-171834	65	65	21
mitochondrial-Ath-LysTTT-171834	66	66	8
mitochondrial-Ath-LysTTT-171834	67	67	1
mitochondrial-Ath-LysTTT-171834	70	70	12
mitochondrial-Ath-LysTTT-171834	71	71	32
mitochondrial-Ath-LysTTT-171834	72	72	578
mitochondrial-Ath-LysTTT-171834	73	73	611
mitochondrial-Ath-LysTTT-171834	74	74	8514
mitochondrial-Ath-LysTTT-171834	75	75	1509
mitochondrial-Ath-LysTTT-171834	76	76	1732
mitochondrial-Ath-ProTGG-171838	33	31	6
mitochondrial-Ath-ProTGG-171838	34	32	7
mitochondrial-Ath-ProTGG-171838	37	35	1
mitochondrial-Ath-ProTGG-171838	38	36	5
mitochondrial-Ath-ProTGG-171838	39	37	13
mitochondrial-Ath-ProTGG-171838	40	38	17
mitochondrial-Ath-ProTGG-171838	42	40	1
mitochondrial-Ath-ProTGG-171838	44	42	2
mitochondrial-Ath-ProTGG-171838	45	43	2
mitochondrial-Ath-ProTGG-171838	48	46	1
mitochondrial-Ath-ProTGG-171838	49	47	14
mitochondrial-Ath-ProTGG-171838	50	48	94
mitochondrial-Ath-ProTGG-171838	51	49	56
mitochondrial-Ath-ProTGG-171838	52	50	12
mitochondrial-Ath-ProTGG-171838	53	51	4
mitochondrial-Ath-ProTGG-171838	55	53	1
mitochondrial-Ath-ProTGG-171838	56	54	8
mitochondrial-Ath-ProTGG-171838	57	55	5
mitochondrial-Ath-ProTGG-171838	58	56	16
mitochondrial-Ath-ProTGG-171838	59	57	8
mitochondrial-Ath-ProTGG-171838	60	58	6
mitochondrial-Ath-ProTGG-171838	61	59	5
mitochondrial-Ath-ProTGG-171838	62	60	4
mitochondrial-Ath-ProTGG-171838	63	61	3
mitochondrial-Ath-ProTGG-171838	65	63	2
mitochondrial-Ath-ProTGG-171838	66	64	19
mitochondrial-Ath-ProTGG-171838	68	66	21
mitochondrial-Ath-ProTGG-171838	70	68	33
mitochondrial-Ath-ProTGG-171838	71	69	18
mitochondrial-Ath-ProTGG-171838	72	70	8
mitochondrial-Ath-ProTGG-171838	73	71	13
mitochondrial-Ath-ProTGG-171838	74	72	67
mitochondrial-Ath-ProTGG-171838	75	73	153
mitochondrial-Ath-ProTGG-171838	76	74	1719
mitochondrial-Ath-ProTGG-171838	77	75	800
mitochondrial-Ath-ProTGG-171838	78	76	2362
mitochondrial-Ath-SerGCT-171840	32	31	1
mitochondrial-Ath-SerGCT-171840	33	32	18
mitochondrial-Ath-SerGCT-171840	34	33	9
mitochondrial-Ath-SerGCT-171840	35	34	33
mitochondrial-Ath-SerGCT-171840	36	35	77
mitochondrial-Ath-SerGCT-171840	37	36	30
mitochondrial-Ath-SerGCT-171840	38	37	22
mitochondrial-Ath-SerGCT-171840	39	38	2
mitochondrial-Ath-SerGCT-171840	40	39	4
mitochondrial-Ath-SerGCT-171840	41	40	2
mitochondrial-Ath-SerGCT-171840	42	41	39
mitochondrial-Ath-SerGCT-171840	43	42	8
mitochondrial-Ath-SerGCT-171840	44	43	4
mitochondrial-Ath-SerGCT-171840	45	44	61
mitochondrial-Ath-SerGCT-171840	46	45	8
mitochondrial-Ath-SerGCT-171840	47	45x	776
mitochondrial-Ath-SerGCT-171840	48	45x	2
mitochondrial-Ath-SerGCT-171840	49	45x	20
mitochondrial-Ath-SerGCT-171840	50	45x	13
mitochondrial-Ath-SerGCT-171840	51	45x	6
mitochondrial-Ath-SerGCT-171840	52	45x	11
mitochondrial-Ath-SerGCT-171840	53	45x	9
mitochondrial-Ath-SerGCT-171840	54	45x	7
mitochondrial-Ath-SerGCT-171840	55	45x	17
mitochondrial-Ath-SerGCT-171840	56	45x	6
mitochondrial-Ath-SerGCT-171840	57	45x	7
mitochondrial-Ath-SerGCT-171840	58	45x	5
mitochondrial-Ath-SerGCT-171840	59	45x	1
mitochondrial-Ath-SerGCT-171840	60	45x	8
mitochondrial-Ath-SerGCT-171840	61	46	2
mitochondrial-Ath-SerGCT-171840	62	47	8
mitochondrial-Ath-SerGCT-171840	63	48	9
mitochondrial-Ath-SerGCT-171840	64	49	7
mitochondrial-Ath-SerGCT-171840	65	50	3
mitochondrial-Ath-SerGCT-171840	66	51	6
mitochondrial-Ath-SerGCT-171840	67	52	17
mitochondrial-Ath-SerGCT-171840	68	53	134
mitochondrial-Ath-SerGCT-171840	69	54	110
mitochondrial-Ath-SerGCT-171840	70	55	16
mitochondrial-Ath-SerGCT-171840	71	56	5
mitochondrial-Ath-SerGCT-171840	72	57	11
mitochondrial-Ath-SerGCT-171840	73	58	10
mitochondrial-Ath-SerGCT-171840	74	59	5
mitochondrial-Ath-SerGCT-171840	75	60	8
mitochondrial-Ath-SerGCT-171840	76	61	7
mitochondrial-Ath-SerGCT-171840	77	62	35
mitochondrial-Ath-SerGCT-171840	78	63	1
mitochondrial-Ath-SerGCT-171840	79	64	2
mitochondrial-Ath-SerGCT-171840	80	65	17
mitochondrial-Ath-SerGCT-171840	81	66	7
mitochondrial-Ath-SerGCT-171840	83	68	2
mitochondrial-Ath-SerGCT-171840	84	69	4
mitochondrial-Ath-SerGCT-171840	86	71	20
mitochondrial-Ath-SerGCT-171840	87	72	206
mitochondrial-Ath-SerGCT-171840	88	73	235
mitochondrial-Ath-SerGCT-171840	89	74	1821
mitochondrial-Ath-SerGCT-171840	90	75	1495
mitochondrial-Ath-SerGCT-171840	91	76	4584
mitochondrial-Ath-SerGGA-171839	39	38	6
mitochondrial-Ath-SerGGA-171839	53	45x	3
mitochondrial-Ath-SerGGA-171839	55	45x	1
mitochondrial-Ath-SerGGA-171839	56	45x	1
mitochondrial-Ath-SerGGA-171839	62	48	2
mitochondrial-Ath-SerGGA-171839	66	52	2
mitochondrial-Ath-SerGGA-171839	67	53	5
mitochondrial-Ath-SerGGA-171839	73	59	1
mitochondrial-Ath-SerGGA-171839	81	67	1
mitochondrial-Ath-SerGGA-171839	82	68	2
mitochondrial-Ath-SerGGA-171839	85	71	6
mitochondrial-Ath-SerGGA-171839	86	72	45
mitochondrial-Ath-SerGGA-171839	87	73	64
mitochondrial-Ath-SerGGA-171839	88	74	541
mitochondrial-Ath-SerGGA-171839	89	75	334
mitochondrial-Ath-SerGGA-171839	90	76	712
mitochondrial-Ath-SerTGA-171841	36	35	7
mitochondrial-Ath-SerTGA-171841	37	36	2
mitochondrial-Ath-SerTGA-171841	38	37	4
mitochondrial-Ath-SerTGA-171841	40	39	1
mitochondrial-Ath-SerTGA-171841	52	45x	8
mitochondrial-Ath-SerTGA-171841	53	45x	6
mitochondrial-Ath-SerTGA-171841	62	48	2
mitochondrial-Ath-SerTGA-171841	65	51	3
mitochondrial-Ath-SerTGA-171841	66	52	3
mitochondrial-Ath-SerTGA-171841	67	53	12
mitochondrial-Ath-SerTGA-171841	76	62	1
mitochondrial-Ath-SerTGA-171841	78	64	3
mitochondrial-Ath-SerTGA-171841	80	66	1
mitochondrial-Ath-SerTGA-171841	81	67	2
mitochondrial-Ath-SerTGA-171841	82	68	6
mitochondrial-Ath-SerTGA-171841	84	70	10
mitochondrial-Ath-SerTGA-171841	85	71	10
mitochondrial-Ath-SerTGA-171841	86	72	157
mitochondrial-Ath-SerTGA-171841	87	73	302
mitochondrial-Ath-SerTGA-171841	88	74	2789
mitochondrial-Ath-SerTGA-171841	89	75	2136
mitochondrial-Ath-SerTGA-171841	90	76	5798
mitochondrial-Ath-TrpCCA-171842	36	35	5
mitochondrial-Ath-TrpCCA-171842	38	37	2
mitochondrial-Ath-TrpCCA-171842	39	38	2
mitochondrial-Ath-TrpCCA-171842	45	44	2
mitochondrial-Ath-TrpCCA-171842	49	48	2
mitochondrial-Ath-TrpCCA-171842	52	51	1
mitochondrial-Ath-TrpCCA-171842	54	53	2
mitochondrial-Ath-TrpCCA-171842	55	54	1
mitochondrial-Ath-TrpCCA-171842	57	56	4
mitochondrial-Ath-TrpCCA-171842	58	57	7
mitochondrial-Ath-TrpCCA-171842	59	58	20
mitochondrial-Ath-TrpCCA-171842	60	59	16
mitochondrial-Ath-TrpCCA-171842	61	60	17
mitochondrial-Ath-TrpCCA-171842	62	61	11
mitochondrial-Ath-TrpCCA-171842	63	62	1
mitochondrial-Ath-TrpCCA-171842	64	63	23
mitochondrial-Ath-TrpCCA-171842	66	65	33
mitochondrial-Ath-TrpCCA-171842	67	66	34
mitochondrial-Ath-TrpCCA-171842	68	67	12
mitochondrial-Ath-TrpCCA-171842	69	68	26
mitochondrial-Ath-TrpCCA-171842	70	69	22
mitochondrial-Ath-TrpCCA-171842	71	70	114
mitochondrial-Ath-TrpCCA-171842	72	71	715
mitochondrial-Ath-TrpCCA-171842	73	72	5732
mitochondrial-Ath-TrpCCA-171842	74	73	36283
mitochondrial-Ath-TrpCCA-171842	75	74	71214
mitochondrial-Ath-TrpCCA-171842	76	75	50790
mitochondrial-Ath-TrpCCA-171842	77	76	75952
mitochondrial-Ath-TyrGTA-171843	41	39	1
mitochondrial-Ath-TyrGTA-171843	50	48	2
mitochondrial-Ath-TyrGTA-171843	66	64	1
mitochondrial-Ath-TyrGTA-171843	70	68	1
mitochondrial-Ath-TyrGTA-171843	72	70	3
mitochondrial-Ath-TyrGTA-171843	73	71	12
mitochondrial-Ath-TyrGTA-171843	74	72	17
mitochondrial-Ath-TyrGTA-171843	75	73	76
mitochondrial-Ath-TyrGTA-171843	76	74	133
mitochondrial-Ath-TyrGTA-171843	77	75	51
mitochondrial-Ath-TyrGTA-171843	78	76	7
mitochondrial-Ath-TyrGTA-171844	32	31	11
mitochondrial-Ath-TyrGTA-171844	33	32	20
mitochondrial-Ath-TyrGTA-171844	34	33	22
mitochondrial-Ath-TyrGTA-171844	35	34	19
mitochondrial-Ath-TyrGTA-171844	36	35	34
mitochondrial-Ath-TyrGTA-171844	37	36	8
mitochondrial-Ath-TyrGTA-171844	38	37	22
mitochondrial-Ath-TyrGTA-171844	39	38	51
mitochondrial-Ath-TyrGTA-171844	40	39	2
mitochondrial-Ath-TyrGTA-171844	41	40	17
mitochondrial-Ath-TyrGTA-171844	43	42	4
mitochondrial-Ath-TyrGTA-171844	45	44	4
mitochondrial-Ath-TyrGTA-171844	46	45	8
mitochondrial-Ath-TyrGTA-171844	47	45x	6
mitochondrial-Ath-TyrGTA-171844	48	45x	8
mitochondrial-Ath-TyrGTA-171844	49	45x	20
mitochondrial-Ath-TyrGTA-171844	50	45x	36
mitochondrial-Ath-TyrGTA-171844	51	45x	12
mitochondrial-Ath-TyrGTA-171844	52	45x	6
mitochondrial-Ath-TyrGTA-171844	54	45x	2
mitochondrial-Ath-TyrGTA-171844	55	45x	19
mitochondrial-Ath-TyrGTA-171844	56	46	8
mitochondrial-Ath-TyrGTA-171844	57	47	2
mitochondrial-Ath-TyrGTA-171844	58	48	1
mitochondrial-Ath-TyrGTA-171844	62	52	4
mitochondrial-Ath-TyrGTA-171844	63	53	8
mitochondrial-Ath-TyrGTA-171844	64	54	1
mitochondrial-Ath-TyrGTA-171844	66	56	2
mitochondrial-Ath-TyrGTA-171844	67	57	1
mitochondrial-Ath-TyrGTA-171844	68	58	1
mitochondrial-Ath-TyrGTA-171844	69	59	1
mitochondrial-Ath-TyrGTA-171844	70	60	2
mitochondrial-Ath-TyrGTA-171844	71	61	2
mitochondrial-Ath-TyrGTA-171844	72	62	14
mitochondrial-Ath-TyrGTA-171844	73	63	3
mitochondrial-Ath-TyrGTA-171844	74	64	6
mitochondrial-Ath-TyrGTA-171844	75	65	28
mitochondrial-Ath-TyrGTA-171844	76	66	11
mitochondrial-Ath-TyrGTA-171844	77	67	5
mitochondrial-Ath-TyrGTA-171844	80	70	6
mitochondrial-Ath-TyrGTA-171844	81	71	26
mitochondrial-Ath-TyrGTA-171844	82	72	1037
mitochondrial-Ath-TyrGTA-171844	83	73	1182
mitochondrial-Ath-TyrGTA-171844	84	74	17581
mitochondrial-Ath-TyrGTA-171844	85	75	4080
mitochondrial-Ath-TyrGTA-171844	86	76	6422
mitochondrial-Ath-eMetCAT-171836	36	36	1
mitochondrial-Ath-eMetCAT-171836	37	37	1
mitochondrial-Ath-eMetCAT-171836	38	38	9
mitochondrial-Ath-eMetCAT-171836	41	41	4
mitochondrial-Ath-eMetCAT-171836	50	50	1
mitochondrial-Ath-eMetCAT-171836	55	55	2
mitochondrial-Ath-eMetCAT-171836	56	56	9
mitochondrial-Ath-eMetCAT-171836	57	57	5
mitochondrial-Ath-eMetCAT-171836	59	59	7
mitochondrial-Ath-eMetCAT-171836	60	60	8
mitochondrial-Ath-eMetCAT-171836	62	62	4
mitochondrial-Ath-eMetCAT-171836	63	63	5
mitochondrial-Ath-eMetCAT-171836	64	64	2
mitochondrial-Ath-eMetCAT-171836	65	65	1
mitochondrial-Ath-eMetCAT-171836	66	66	1
mitochondrial-Ath-eMetCAT-171836	68	68	3
mitochondrial-Ath-eMetCAT-171836	70	70	2
mitochondrial-Ath-eMetCAT-171836	71	71	150
mitochondrial-Ath-eMetCAT-171836	72	72	224
mitochondrial-Ath-eMetCAT-171836	73	73	96
mitochondrial-Ath-eMetCAT-171836	74	74	885
mitochondrial-Ath-eMetCAT-171836	75	75	1113
mitochondrial-Ath-eMetCAT-171836	76	76	1908
mitochondrial-Ath-iMetCAT-171835	33	32	1
mitochondrial-Ath-iMetCAT-171835	34	33	1
mitochondrial-Ath-iMetCAT-171835	35	34	4
mitochondrial-Ath-iMetCAT-171835	36	35	2
mitochondrial-Ath-iMetCAT-171835	37	36	3
mitochondrial-Ath-iMetCAT-171835	39	38	2
mitochondrial-Ath-iMetCAT-171835	40	39	8
mitochondrial-Ath-iMetCAT-171835	46	45	1
mitochondrial-Ath-iMetCAT-171835	49	48	24
mitochondrial-Ath-iMetCAT-171835	51	50	3
