Gene	Position	SprinzlPosition	EndPosCount
mitochondrial-Ath-GlyGCC-171832	64	65	5
mitochondrial-Ath-GlyGCC-171832	65	66	2
mitochondrial-Ath-GlyGCC-171832	68	69	2
mitochondrial-Ath-GlyGCC-171832	69	70	1
mitochondrial-Ath-GlyGCC-171832	70	71	14
mitochondrial-Ath-GlyGCC-171832	71	72	1005
mitochondrial-Ath-GlyGCC-171832	72	73	1363
mitochondrial-Ath-GlyGCC-171832	73	74	1001
mitochondrial-Ath-GlyGCC-171832	74	75	1524
mitochondrial-Ath-GlyGCC-171832	75	76	2946
mitochondrial-Ath-HisGTG-171833	34	32	1
mitochondrial-Ath-HisGTG-171833	36	34	13
mitochondrial-Ath-HisGTG-171833	37	35	7
mitochondrial-Ath-HisGTG-171833	38	36	9
mitochondrial-Ath-HisGTG-171833	39	37	1
mitochondrial-Ath-HisGTG-171833	40	38	2
mitochondrial-Ath-HisGTG-171833	41	39	2
mitochondrial-Ath-HisGTG-171833	42	40	1
mitochondrial-Ath-HisGTG-171833	43	41	1
mitochondrial-Ath-HisGTG-171833	45	43	1
mitochondrial-Ath-HisGTG-171833	46	44	6
mitochondrial-Ath-HisGTG-171833	49	47	2
mitochondrial-Ath-HisGTG-171833	50	48	7
mitochondrial-Ath-HisGTG-171833	52	50	1
mitochondrial-Ath-HisGTG-171833	53	51	2
mitochondrial-Ath-HisGTG-171833	55	53	3
mitochondrial-Ath-HisGTG-171833	57	55	1
mitochondrial-Ath-HisGTG-171833	58	56	5
mitochondrial-Ath-HisGTG-171833	60	58	2
mitochondrial-Ath-HisGTG-171833	61	59	1
mitochondrial-Ath-HisGTG-171833	62	60	5
mitochondrial-Ath-HisGTG-171833	64	62	1
mitochondrial-Ath-HisGTG-171833	65	63	3
mitochondrial-Ath-HisGTG-171833	66	64	1
mitochondrial-Ath-HisGTG-171833	68	66	3
mitochondrial-Ath-HisGTG-171833	72	70	1
mitochondrial-Ath-HisGTG-171833	73	71	6
mitochondrial-Ath-HisGTG-171833	74	72	61
mitochondrial-Ath-HisGTG-171833	75	73	1355
mitochondrial-Ath-HisGTG-171833	76	74	2185
mitochondrial-Ath-HisGTG-171833	77	75	1613
mitochondrial-Ath-HisGTG-171833	78	76	2458
mitochondrial-Ath-IleCAT-171837	67	66	1
mitochondrial-Ath-IleCAT-171837	72	71	2
mitochondrial-Ath-IleCAT-171837	73	72	14
mitochondrial-Ath-IleCAT-171837	74	73	30
mitochondrial-Ath-IleCAT-171837	75	74	825
mitochondrial-Ath-IleCAT-171837	76	75	185
mitochondrial-Ath-IleCAT-171837	77	76	192
mitochondrial-Ath-LysTTT-171834	32	32	1
mitochondrial-Ath-LysTTT-171834	33	33	5
mitochondrial-Ath-LysTTT-171834	39	39	7
mitochondrial-Ath-LysTTT-171834	50	50	2
mitochondrial-Ath-LysTTT-171834	53	53	2
mitochondrial-Ath-LysTTT-171834	54	54	6
mitochondrial-Ath-LysTTT-171834	57	57	1
mitochondrial-Ath-LysTTT-171834	65	65	4
mitochondrial-Ath-LysTTT-171834	66	66	1
mitochondrial-Ath-LysTTT-171834	71	71	11
mitochondrial-Ath-LysTTT-171834	72	72	130
mitochondrial-Ath-LysTTT-171834	73	73	117
mitochondrial-Ath-LysTTT-171834	74	74	1384
mitochondrial-Ath-LysTTT-171834	75	75	277
mitochondrial-Ath-LysTTT-171834	76	76	293
mitochondrial-Ath-ProTGG-171838	35	33	1
mitochondrial-Ath-ProTGG-171838	36	34	2
mitochondrial-Ath-ProTGG-171838	37	35	4
mitochondrial-Ath-ProTGG-171838	38	36	10
mitochondrial-Ath-ProTGG-171838	39	37	7
mitochondrial-Ath-ProTGG-171838	40	38	5
mitochondrial-Ath-ProTGG-171838	41	39	1
mitochondrial-Ath-ProTGG-171838	44	42	3
mitochondrial-Ath-ProTGG-171838	46	44	3
mitochondrial-Ath-ProTGG-171838	49	47	9
mitochondrial-Ath-ProTGG-171838	50	48	51
mitochondrial-Ath-ProTGG-171838	51	49	22
mitochondrial-Ath-ProTGG-171838	52	50	5
mitochondrial-Ath-ProTGG-171838	53	51	2
mitochondrial-Ath-ProTGG-171838	54	52	1
mitochondrial-Ath-ProTGG-171838	56	54	3
mitochondrial-Ath-ProTGG-171838	58	56	4
mitochondrial-Ath-ProTGG-171838	60	58	1
mitochondrial-Ath-ProTGG-171838	61	59	1
mitochondrial-Ath-ProTGG-171838	63	61	1
mitochondrial-Ath-ProTGG-171838	64	62	2
mitochondrial-Ath-ProTGG-171838	65	63	5
mitochondrial-Ath-ProTGG-171838	66	64	1
mitochondrial-Ath-ProTGG-171838	67	65	1
mitochondrial-Ath-ProTGG-171838	68	66	10
mitochondrial-Ath-ProTGG-171838	69	67	2
mitochondrial-Ath-ProTGG-171838	70	68	2
mitochondrial-Ath-ProTGG-171838	71	69	4
mitochondrial-Ath-ProTGG-171838	72	70	1
mitochondrial-Ath-ProTGG-171838	73	71	6
mitochondrial-Ath-ProTGG-171838	74	72	29
mitochondrial-Ath-ProTGG-171838	75	73	71
mitochondrial-Ath-ProTGG-171838	76	74	393
mitochondrial-Ath-ProTGG-171838	77	75	189
mitochondrial-Ath-ProTGG-171838	78	76	619
mitochondrial-Ath-SerGCT-171840	32	31	2
mitochondrial-Ath-SerGCT-171840	33	32	2
mitochondrial-Ath-SerGCT-171840	34	33	4
mitochondrial-Ath-SerGCT-171840	35	34	11
mitochondrial-Ath-SerGCT-171840	36	35	48
mitochondrial-Ath-SerGCT-171840	37	36	12
mitochondrial-Ath-SerGCT-171840	38	37	3
mitochondrial-Ath-SerGCT-171840	39	38	5
mitochondrial-Ath-SerGCT-171840	40	39	5
mitochondrial-Ath-SerGCT-171840	42	41	18
mitochondrial-Ath-SerGCT-171840	43	42	2
mitochondrial-Ath-SerGCT-171840	44	43	2
mitochondrial-Ath-SerGCT-171840	45	44	31
mitochondrial-Ath-SerGCT-171840	46	45	6
mitochondrial-Ath-SerGCT-171840	47	45x	544
mitochondrial-Ath-SerGCT-171840	49	45x	3
mitochondrial-Ath-SerGCT-171840	50	45x	4
mitochondrial-Ath-SerGCT-171840	52	45x	15
mitochondrial-Ath-SerGCT-171840	53	45x	2
mitochondrial-Ath-SerGCT-171840	54	45x	3
mitochondrial-Ath-SerGCT-171840	55	45x	1
mitochondrial-Ath-SerGCT-171840	56	45x	1
mitochondrial-Ath-SerGCT-171840	58	45x	2
mitochondrial-Ath-SerGCT-171840	59	45x	1
mitochondrial-Ath-SerGCT-171840	62	47	3
mitochondrial-Ath-SerGCT-171840	63	48	4
mitochondrial-Ath-SerGCT-171840	64	49	5
mitochondrial-Ath-SerGCT-171840	66	51	1
mitochondrial-Ath-SerGCT-171840	67	52	10
mitochondrial-Ath-SerGCT-171840	68	53	43
mitochondrial-Ath-SerGCT-171840	69	54	33
mitochondrial-Ath-SerGCT-171840	70	55	4
mitochondrial-Ath-SerGCT-171840	71	56	3
mitochondrial-Ath-SerGCT-171840	72	57	3
mitochondrial-Ath-SerGCT-171840	74	59	1
mitochondrial-Ath-SerGCT-171840	77	62	9
mitochondrial-Ath-SerGCT-171840	78	63	1
mitochondrial-Ath-SerGCT-171840	83	68	1
mitochondrial-Ath-SerGCT-171840	86	71	3
mitochondrial-Ath-SerGCT-171840	87	72	75
mitochondrial-Ath-SerGCT-171840	88	73	62
mitochondrial-Ath-SerGCT-171840	89	74	403
mitochondrial-Ath-SerGCT-171840	90	75	331
mitochondrial-Ath-SerGCT-171840	91	76	937
mitochondrial-Ath-SerGGA-171839	35	34	2
mitochondrial-Ath-SerGGA-171839	37	36	1
mitochondrial-Ath-SerGGA-171839	38	37	1
mitochondrial-Ath-SerGGA-171839	39	38	2
mitochondrial-Ath-SerGGA-171839	50	45x	3
mitochondrial-Ath-SerGGA-171839	51	45x	4
mitochondrial-Ath-SerGGA-171839	54	45x	2
mitochondrial-Ath-SerGGA-171839	86	72	4
mitochondrial-Ath-SerGGA-171839	87	73	11
mitochondrial-Ath-SerGGA-171839	88	74	56
mitochondrial-Ath-SerGGA-171839	89	75	48
mitochondrial-Ath-SerGGA-171839	90	76	118
mitochondrial-Ath-SerTGA-171841	35	34	1
mitochondrial-Ath-SerTGA-171841	36	35	5
mitochondrial-Ath-SerTGA-171841	52	45x	1
mitochondrial-Ath-SerTGA-171841	61	47	2
mitochondrial-Ath-SerTGA-171841	66	52	2
mitochondrial-Ath-SerTGA-171841	67	53	3
mitochondrial-Ath-SerTGA-171841	75	61	1
mitochondrial-Ath-SerTGA-171841	81	67	1
mitochondrial-Ath-SerTGA-171841	85	71	5
mitochondrial-Ath-SerTGA-171841	86	72	33
mitochondrial-Ath-SerTGA-171841	87	73	54
mitochondrial-Ath-SerTGA-171841	88	74	486
mitochondrial-Ath-SerTGA-171841	89	75	329
mitochondrial-Ath-SerTGA-171841	90	76	806
mitochondrial-Ath-TrpCCA-171842	39	38	2
mitochondrial-Ath-TrpCCA-171842	40	39	1
mitochondrial-Ath-TrpCCA-171842	41	40	1
mitochondrial-Ath-TrpCCA-171842	46	45	1
mitochondrial-Ath-TrpCCA-171842	57	56	3
mitochondrial-Ath-TrpCCA-171842	58	57	2
mitochondrial-Ath-TrpCCA-171842	59	58	5
mitochondrial-Ath-TrpCCA-171842	60	59	6
mitochondrial-Ath-TrpCCA-171842	61	60	1
mitochondrial-Ath-TrpCCA-171842	62	61	1
mitochondrial-Ath-TrpCCA-171842	63	62	2
mitochondrial-Ath-TrpCCA-171842	64	63	6
mitochondrial-Ath-TrpCCA-171842	66	65	15
mitochondrial-Ath-TrpCCA-171842	67	66	5
mitochondrial-Ath-TrpCCA-171842	68	67	5
mitochondrial-Ath-TrpCCA-171842	69	68	6
mitochondrial-Ath-TrpCCA-171842	70	69	14
mitochondrial-Ath-TrpCCA-171842	71	70	41
mitochondrial-Ath-TrpCCA-171842	72	71	132
mitochondrial-Ath-TrpCCA-171842	73	72	1027
mitochondrial-Ath-TrpCCA-171842	74	73	8732
mitochondrial-Ath-TrpCCA-171842	75	74	15145
mitochondrial-Ath-TrpCCA-171842	76	75	10064
mitochondrial-Ath-TrpCCA-171842	77	76	15426
mitochondrial-Ath-TyrGTA-171843	64	62	1
mitochondrial-Ath-TyrGTA-171843	73	71	2
mitochondrial-Ath-TyrGTA-171843	74	72	3
mitochondrial-Ath-TyrGTA-171843	75	73	9
mitochondrial-Ath-TyrGTA-171843	76	74	26
mitochondrial-Ath-TyrGTA-171843	77	75	14
mitochondrial-Ath-TyrGTA-171844	33	32	7
mitochondrial-Ath-TyrGTA-171844	34	33	9
mitochondrial-Ath-TyrGTA-171844	35	34	1
mitochondrial-Ath-TyrGTA-171844	36	35	12
mitochondrial-Ath-TyrGTA-171844	37	36	2
mitochondrial-Ath-TyrGTA-171844	38	37	5
mitochondrial-Ath-TyrGTA-171844	39	38	15
mitochondrial-Ath-TyrGTA-171844	41	40	2
mitochondrial-Ath-TyrGTA-171844	43	42	1
mitochondrial-Ath-TyrGTA-171844	46	45	1
mitochondrial-Ath-TyrGTA-171844	47	45x	2
mitochondrial-Ath-TyrGTA-171844	49	45x	4
mitochondrial-Ath-TyrGTA-171844	50	45x	3
mitochondrial-Ath-TyrGTA-171844	52	45x	3
mitochondrial-Ath-TyrGTA-171844	55	45x	1
mitochondrial-Ath-TyrGTA-171844	56	46	2
mitochondrial-Ath-TyrGTA-171844	57	47	1
mitochondrial-Ath-TyrGTA-171844	58	48	1
mitochondrial-Ath-TyrGTA-171844	73	63	2
mitochondrial-Ath-TyrGTA-171844	75	65	1
mitochondrial-Ath-TyrGTA-171844	77	67	3
mitochondrial-Ath-TyrGTA-171844	81	71	3
mitochondrial-Ath-TyrGTA-171844	82	72	258
mitochondrial-Ath-TyrGTA-171844	83	73	235
mitochondrial-Ath-TyrGTA-171844	84	74	3239
mitochondrial-Ath-TyrGTA-171844	85	75	794
mitochondrial-Ath-TyrGTA-171844	86	76	1047
mitochondrial-Ath-eMetCAT-171836	36	36	3
mitochondrial-Ath-eMetCAT-171836	38	38	7
mitochondrial-Ath-eMetCAT-171836	44	44	2
mitochondrial-Ath-eMetCAT-171836	56	56	11
mitochondrial-Ath-eMetCAT-171836	59	59	1
mitochondrial-Ath-eMetCAT-171836	60	60	1
mitochondrial-Ath-eMetCAT-171836	62	62	5
mitochondrial-Ath-eMetCAT-171836	65	65	4
mitochondrial-Ath-eMetCAT-171836	66	66	1
mitochondrial-Ath-eMetCAT-171836	70	70	2
mitochondrial-Ath-eMetCAT-171836	71	71	25
mitochondrial-Ath-eMetCAT-171836	72	72	24
mitochondrial-Ath-eMetCAT-171836	73	73	30
mitochondrial-Ath-eMetCAT-171836	74	74	97
mitochondrial-Ath-eMetCAT-171836	75	75	159
mitochondrial-Ath-eMetCAT-171836	76	76	243
mitochondrial-Ath-iMetCAT-171835	34	33	1
mitochondrial-Ath-iMetCAT-171835	36	35	1
mitochondrial-Ath-iMetCAT-171835	48	47	1
mitochondrial-Ath-iMetCAT-171835	49	48	5
mitochondrial-Ath-iMetCAT-171835	55	54	1
mitochondrial-Ath-iMetCAT-171835	56	55	1
mitochondrial-Ath-iMetCAT-171835	57	56	4
mitochondrial-Ath-iMetCAT-171835	60	59	1
mitochondrial-Ath-iMetCAT-171835	66	65	4
mitochondrial-Ath-iMetCAT-171835	67	66	3
mitochondrial-Ath-iMetCAT-171835	69	68	4
mitochondrial-Ath-iMetCAT-171835	70	69	7
mitochondrial-Ath-iMetCAT-171835	71	70	4
mitochondrial-Ath-iMetCAT-171835	72	71	31
mitochondrial-Ath-iMetCAT-171835	73	72	7
mitochondrial-Ath-iMetCAT-171835	74	73	15
mitochondrial-Ath-iMetCAT-171835	75	74	59
mitochondrial-Ath-iMetCAT-171835	76	75	73
mitochondrial-Ath-iMetCAT-171835	77	76	234
mitochondrial-Ath-stemloop-309033	62		25
mitochondrial-Ath-stemloop-309033	71		2
mitochondrial-Ath-stemloop-309033	72		1
mitochondrial-Ath-stemloop-309033	73		5
mitochondrial-Ath-stemloop-309033	74		10
mitochondrial-Ath-stemloop-49221	37		1
mitochondrial-Ath-stemloop-c116660	49		4
mitochondrial-Ath-stemloop-c116660	62		3
mitochondrial-Ath-stemloop-c116660	65		2
mitochondrial-Ath-stemloop-c116660	72		5
mitochondrial-Ath-stemloop-c116660	73		45
mitochondrial-Ath-stemloop-c116660	74		31
mitochondrial-Ath-stemloop-c116660	75		36
mitochondrial-Ath-stemloop-c116660	76		10
nuclear-Ath-AlaAGC-171748	32	32	1
nuclear-Ath-AlaAGC-171748	33	33	34
nuclear-Ath-AlaAGC-171748	34	34	41
nuclear-Ath-AlaAGC-171748	35	35	13
nuclear-Ath-AlaAGC-171748	36	36	15
nuclear-Ath-AlaAGC-171748	38	38	1
nuclear-Ath-AlaAGC-171748	39	39	2
nuclear-Ath-AlaAGC-171748	40	40	1
nuclear-Ath-AlaAGC-171748	41	41	4
nuclear-Ath-AlaAGC-171748	42	42	1
nuclear-Ath-AlaAGC-171748	43	43	7
nuclear-Ath-AlaAGC-171748	44	44	2
nuclear-Ath-AlaAGC-171748	45	45	27
nuclear-Ath-AlaAGC-171748	46	46	4
nuclear-Ath-AlaAGC-171748	47	47	545
nuclear-Ath-AlaAGC-171748	48	48	7
nuclear-Ath-AlaAGC-171748	49	49	10
nuclear-Ath-AlaAGC-171748	50	50	34
nuclear-Ath-AlaAGC-171748	51	51	15
nuclear-Ath-AlaAGC-171748	52	52	158
nuclear-Ath-AlaAGC-171748	53	53	470
nuclear-Ath-AlaAGC-171748	54	54	332
nuclear-Ath-AlaAGC-171748	55	55	16
nuclear-Ath-AlaAGC-171748	56	56	28
nuclear-Ath-AlaAGC-171748	57	57	22
nuclear-Ath-AlaAGC-171748	58	58	8
nuclear-Ath-AlaAGC-171748	59	59	3
nuclear-Ath-AlaAGC-171748	60	60	30
nuclear-Ath-AlaAGC-171748	61	61	7
nuclear-Ath-AlaAGC-171748	62	62	7
nuclear-Ath-AlaAGC-171748	63	63	2
nuclear-Ath-AlaAGC-171748	66	66	1
nuclear-Ath-AlaAGC-171748	68	68	1
nuclear-Ath-AlaAGC-171748	69	69	1
nuclear-Ath-AlaAGC-171748	71	71	44
nuclear-Ath-AlaAGC-171748	72	72	11048
nuclear-Ath-AlaAGC-171748	73	73	8184
nuclear-Ath-AlaAGC-171748	74	74	114610
nuclear-Ath-AlaAGC-171748	75	75	21647
nuclear-Ath-AlaAGC-171748	76	76	18874
nuclear-Ath-AlaAGC-171749	33	33	35
nuclear-Ath-AlaAGC-171749	34	34	30
nuclear-Ath-AlaAGC-171749	35	35	16
nuclear-Ath-AlaAGC-171749	36	36	10
nuclear-Ath-AlaAGC-171749	37	37	3
nuclear-Ath-AlaAGC-171749	38	38	3
nuclear-Ath-AlaAGC-171749	41	41	5
nuclear-Ath-AlaAGC-171749	42	42	3
nuclear-Ath-AlaAGC-171749	43	43	4
nuclear-Ath-AlaAGC-171749	44	44	2
nuclear-Ath-AlaAGC-171749	45	45	29
nuclear-Ath-AlaAGC-171749	46	46	5
nuclear-Ath-AlaAGC-171749	47	47	363
nuclear-Ath-AlaAGC-171749	48	48	9
nuclear-Ath-AlaAGC-171749	49	49	10
nuclear-Ath-AlaAGC-171749	50	50	36
nuclear-Ath-AlaAGC-171749	51	51	49
nuclear-Ath-AlaAGC-171749	52	52	316
nuclear-Ath-AlaAGC-171749	53	53	1159
nuclear-Ath-AlaAGC-171749	54	54	860
nuclear-Ath-AlaAGC-171749	55	55	74
nuclear-Ath-AlaAGC-171749	56	56	103
nuclear-Ath-AlaAGC-171749	57	57	46
nuclear-Ath-AlaAGC-171749	58	58	5
nuclear-Ath-AlaAGC-171749	59	59	13
nuclear-Ath-AlaAGC-171749	60	60	82
nuclear-Ath-AlaAGC-171749	61	61	20
nuclear-Ath-AlaAGC-171749	62	62	39
nuclear-Ath-AlaAGC-171749	63	63	3
nuclear-Ath-AlaAGC-171749	65	65	6
nuclear-Ath-AlaAGC-171749	66	66	7
nuclear-Ath-AlaAGC-171749	68	68	1
nuclear-Ath-AlaAGC-171749	69	69	6
nuclear-Ath-AlaAGC-171749	70	70	8
nuclear-Ath-AlaAGC-171749	71	71	146
nuclear-Ath-AlaAGC-171749	72	72	27517
nuclear-Ath-AlaAGC-171749	73	73	20697
nuclear-Ath-AlaAGC-171749	74	74	297982
nuclear-Ath-AlaAGC-171749	75	75	49742
nuclear-Ath-AlaAGC-171749	76	76	40130
nuclear-Ath-AlaAGC-183743	32	32	2
nuclear-Ath-AlaAGC-183743	33	33	5
nuclear-Ath-AlaAGC-183743	34	34	2
nuclear-Ath-AlaAGC-183743	35	35	1
nuclear-Ath-AlaAGC-183743	36	36	5
nuclear-Ath-AlaAGC-183743	45	45	3
nuclear-Ath-AlaAGC-183743	47	47	32
nuclear-Ath-AlaAGC-183743	49	49	2
nuclear-Ath-AlaAGC-183743	50	50	2
nuclear-Ath-AlaAGC-183743	51	51	14
nuclear-Ath-AlaAGC-183743	52	52	55
