Gene	Position	SprinzlPosition	EndPosCount
mitochondrial-Ath-GluTTC-171831	71	72	34
mitochondrial-Ath-GluTTC-171831	72	73	7
mitochondrial-Ath-GluTTC-171831	73	74	368
mitochondrial-Ath-GluTTC-171831	74	75	529
mitochondrial-Ath-GluTTC-171831	75	76	2554
mitochondrial-Ath-GlyGCC-171832	32	33	1
mitochondrial-Ath-GlyGCC-171832	33	34	9
mitochondrial-Ath-GlyGCC-171832	34	35	82
mitochondrial-Ath-GlyGCC-171832	35	36	60
mitochondrial-Ath-GlyGCC-171832	36	37	6
mitochondrial-Ath-GlyGCC-171832	38	39	1
mitochondrial-Ath-GlyGCC-171832	40	41	6
mitochondrial-Ath-GlyGCC-171832	49	50	1
mitochondrial-Ath-GlyGCC-171832	50	51	4
mitochondrial-Ath-GlyGCC-171832	51	52	2
mitochondrial-Ath-GlyGCC-171832	53	54	1
mitochondrial-Ath-GlyGCC-171832	58	59	13
mitochondrial-Ath-GlyGCC-171832	59	60	9
mitochondrial-Ath-GlyGCC-171832	61	62	5
mitochondrial-Ath-GlyGCC-171832	62	63	1
mitochondrial-Ath-GlyGCC-171832	64	65	3
mitochondrial-Ath-GlyGCC-171832	70	71	51
mitochondrial-Ath-GlyGCC-171832	71	72	313
mitochondrial-Ath-GlyGCC-171832	72	73	222
mitochondrial-Ath-GlyGCC-171832	73	74	356
mitochondrial-Ath-GlyGCC-171832	74	75	925
mitochondrial-Ath-GlyGCC-171832	75	76	5814
mitochondrial-Ath-HisGTG-171833	36	34	1
mitochondrial-Ath-HisGTG-171833	37	35	2
mitochondrial-Ath-HisGTG-171833	38	36	3
mitochondrial-Ath-HisGTG-171833	39	37	3
mitochondrial-Ath-HisGTG-171833	48	46	1
mitochondrial-Ath-HisGTG-171833	50	48	3
mitochondrial-Ath-HisGTG-171833	60	58	1
mitochondrial-Ath-HisGTG-171833	65	63	1
mitochondrial-Ath-HisGTG-171833	73	71	15
mitochondrial-Ath-HisGTG-171833	74	72	20
mitochondrial-Ath-HisGTG-171833	75	73	205
mitochondrial-Ath-HisGTG-171833	76	74	264
mitochondrial-Ath-HisGTG-171833	77	75	643
mitochondrial-Ath-HisGTG-171833	78	76	4192
mitochondrial-Ath-IleCAT-171837	46	45	1
mitochondrial-Ath-IleCAT-171837	64	63	1
mitochondrial-Ath-IleCAT-171837	72	71	7
mitochondrial-Ath-IleCAT-171837	73	72	3
mitochondrial-Ath-IleCAT-171837	74	73	2
mitochondrial-Ath-IleCAT-171837	75	74	379
mitochondrial-Ath-IleCAT-171837	76	75	157
mitochondrial-Ath-IleCAT-171837	77	76	830
mitochondrial-Ath-LysTTT-171834	32	32	1
mitochondrial-Ath-LysTTT-171834	33	33	1
mitochondrial-Ath-LysTTT-171834	35	35	1
mitochondrial-Ath-LysTTT-171834	36	36	1
mitochondrial-Ath-LysTTT-171834	39	39	5
mitochondrial-Ath-LysTTT-171834	49	49	2
mitochondrial-Ath-LysTTT-171834	51	51	1
mitochondrial-Ath-LysTTT-171834	53	53	11
mitochondrial-Ath-LysTTT-171834	54	54	5
mitochondrial-Ath-LysTTT-171834	60	60	1
mitochondrial-Ath-LysTTT-171834	61	61	3
mitochondrial-Ath-LysTTT-171834	65	65	4
mitochondrial-Ath-LysTTT-171834	70	70	3
mitochondrial-Ath-LysTTT-171834	71	71	32
mitochondrial-Ath-LysTTT-171834	72	72	78
mitochondrial-Ath-LysTTT-171834	73	73	38
mitochondrial-Ath-LysTTT-171834	74	74	1319
mitochondrial-Ath-LysTTT-171834	75	75	374
mitochondrial-Ath-LysTTT-171834	76	76	1143
mitochondrial-Ath-ProTGG-171838	32	30	5
mitochondrial-Ath-ProTGG-171838	33	31	3
mitochondrial-Ath-ProTGG-171838	35	33	2
mitochondrial-Ath-ProTGG-171838	36	34	1
mitochondrial-Ath-ProTGG-171838	38	36	1
mitochondrial-Ath-ProTGG-171838	40	38	3
mitochondrial-Ath-ProTGG-171838	48	46	5
mitochondrial-Ath-ProTGG-171838	49	47	6
mitochondrial-Ath-ProTGG-171838	50	48	67
mitochondrial-Ath-ProTGG-171838	51	49	12
mitochondrial-Ath-ProTGG-171838	53	51	7
mitochondrial-Ath-ProTGG-171838	55	53	6
mitochondrial-Ath-ProTGG-171838	56	54	2
mitochondrial-Ath-ProTGG-171838	57	55	15
mitochondrial-Ath-ProTGG-171838	60	58	10
mitochondrial-Ath-ProTGG-171838	62	60	6
mitochondrial-Ath-ProTGG-171838	63	61	3
mitochondrial-Ath-ProTGG-171838	64	62	1
mitochondrial-Ath-ProTGG-171838	66	64	8
mitochondrial-Ath-ProTGG-171838	67	65	1
mitochondrial-Ath-ProTGG-171838	68	66	6
mitochondrial-Ath-ProTGG-171838	70	68	2
mitochondrial-Ath-ProTGG-171838	73	71	9
mitochondrial-Ath-ProTGG-171838	74	72	14
mitochondrial-Ath-ProTGG-171838	75	73	39
mitochondrial-Ath-ProTGG-171838	76	74	247
mitochondrial-Ath-ProTGG-171838	77	75	355
mitochondrial-Ath-ProTGG-171838	78	76	2015
mitochondrial-Ath-SerGCT-171840	33	32	40
mitochondrial-Ath-SerGCT-171840	34	33	4
mitochondrial-Ath-SerGCT-171840	35	34	8
mitochondrial-Ath-SerGCT-171840	36	35	28
mitochondrial-Ath-SerGCT-171840	37	36	13
mitochondrial-Ath-SerGCT-171840	38	37	12
mitochondrial-Ath-SerGCT-171840	39	38	12
mitochondrial-Ath-SerGCT-171840	46	45	4
mitochondrial-Ath-SerGCT-171840	47	45x	303
mitochondrial-Ath-SerGCT-171840	49	45x	4
mitochondrial-Ath-SerGCT-171840	50	45x	1
mitochondrial-Ath-SerGCT-171840	51	45x	1
mitochondrial-Ath-SerGCT-171840	52	45x	1
mitochondrial-Ath-SerGCT-171840	53	45x	9
mitochondrial-Ath-SerGCT-171840	54	45x	3
mitochondrial-Ath-SerGCT-171840	55	45x	5
mitochondrial-Ath-SerGCT-171840	56	45x	2
mitochondrial-Ath-SerGCT-171840	57	45x	3
mitochondrial-Ath-SerGCT-171840	58	45x	2
mitochondrial-Ath-SerGCT-171840	67	52	13
mitochondrial-Ath-SerGCT-171840	68	53	69
mitochondrial-Ath-SerGCT-171840	69	54	72
mitochondrial-Ath-SerGCT-171840	70	55	8
mitochondrial-Ath-SerGCT-171840	71	56	5
mitochondrial-Ath-SerGCT-171840	72	57	6
mitochondrial-Ath-SerGCT-171840	73	58	3
mitochondrial-Ath-SerGCT-171840	77	62	2
mitochondrial-Ath-SerGCT-171840	79	64	3
mitochondrial-Ath-SerGCT-171840	86	71	10
mitochondrial-Ath-SerGCT-171840	87	72	91
mitochondrial-Ath-SerGCT-171840	88	73	22
mitochondrial-Ath-SerGCT-171840	89	74	404
mitochondrial-Ath-SerGCT-171840	90	75	527
mitochondrial-Ath-SerGCT-171840	91	76	1504
mitochondrial-Ath-SerGGA-171839	39	38	8
mitochondrial-Ath-SerGGA-171839	51	45x	1
mitochondrial-Ath-SerGGA-171839	55	45x	1
mitochondrial-Ath-SerGGA-171839	57	45x	3
mitochondrial-Ath-SerGGA-171839	86	72	7
mitochondrial-Ath-SerGGA-171839	87	73	3
mitochondrial-Ath-SerGGA-171839	88	74	84
mitochondrial-Ath-SerGGA-171839	89	75	68
mitochondrial-Ath-SerGGA-171839	90	76	183
mitochondrial-Ath-SerTGA-171841	35	34	3
mitochondrial-Ath-SerTGA-171841	36	35	2
mitochondrial-Ath-SerTGA-171841	37	36	4
mitochondrial-Ath-SerTGA-171841	38	37	3
mitochondrial-Ath-SerTGA-171841	39	38	1
mitochondrial-Ath-SerTGA-171841	40	39	1
mitochondrial-Ath-SerTGA-171841	52	45x	2
mitochondrial-Ath-SerTGA-171841	68	54	3
mitochondrial-Ath-SerTGA-171841	84	70	1
mitochondrial-Ath-SerTGA-171841	85	71	8
mitochondrial-Ath-SerTGA-171841	86	72	43
mitochondrial-Ath-SerTGA-171841	87	73	25
mitochondrial-Ath-SerTGA-171841	88	74	253
mitochondrial-Ath-SerTGA-171841	89	75	441
mitochondrial-Ath-SerTGA-171841	90	76	1633
mitochondrial-Ath-TrpCCA-171842	36	35	4
mitochondrial-Ath-TrpCCA-171842	39	38	5
mitochondrial-Ath-TrpCCA-171842	58	57	2
mitochondrial-Ath-TrpCCA-171842	60	59	1
mitochondrial-Ath-TrpCCA-171842	61	60	1
mitochondrial-Ath-TrpCCA-171842	62	61	2
mitochondrial-Ath-TrpCCA-171842	69	68	1
mitochondrial-Ath-TrpCCA-171842	71	70	5
mitochondrial-Ath-TrpCCA-171842	72	71	240
mitochondrial-Ath-TrpCCA-171842	73	72	332
mitochondrial-Ath-TrpCCA-171842	74	73	1485
mitochondrial-Ath-TrpCCA-171842	75	74	4097
mitochondrial-Ath-TrpCCA-171842	76	75	4376
mitochondrial-Ath-TrpCCA-171842	77	76	22812
mitochondrial-Ath-TyrGTA-171843	58	56	2
mitochondrial-Ath-TyrGTA-171843	75	73	1
mitochondrial-Ath-TyrGTA-171843	76	74	2
mitochondrial-Ath-TyrGTA-171843	77	75	16
mitochondrial-Ath-TyrGTA-171843	78	76	23
mitochondrial-Ath-TyrGTA-171844	32	31	5
mitochondrial-Ath-TyrGTA-171844	33	32	13
mitochondrial-Ath-TyrGTA-171844	35	34	7
mitochondrial-Ath-TyrGTA-171844	36	35	31
mitochondrial-Ath-TyrGTA-171844	37	36	12
mitochondrial-Ath-TyrGTA-171844	38	37	12
mitochondrial-Ath-TyrGTA-171844	39	38	57
mitochondrial-Ath-TyrGTA-171844	40	39	4
mitochondrial-Ath-TyrGTA-171844	41	40	8
mitochondrial-Ath-TyrGTA-171844	45	44	5
mitochondrial-Ath-TyrGTA-171844	48	45x	3
mitochondrial-Ath-TyrGTA-171844	49	45x	12
mitochondrial-Ath-TyrGTA-171844	50	45x	9
mitochondrial-Ath-TyrGTA-171844	52	45x	6
mitochondrial-Ath-TyrGTA-171844	56	46	1
mitochondrial-Ath-TyrGTA-171844	59	49	3
mitochondrial-Ath-TyrGTA-171844	63	53	5
mitochondrial-Ath-TyrGTA-171844	64	54	1
mitochondrial-Ath-TyrGTA-171844	68	58	2
mitochondrial-Ath-TyrGTA-171844	72	62	1
mitochondrial-Ath-TyrGTA-171844	73	63	1
mitochondrial-Ath-TyrGTA-171844	75	65	7
mitochondrial-Ath-TyrGTA-171844	76	66	7
mitochondrial-Ath-TyrGTA-171844	81	71	27
mitochondrial-Ath-TyrGTA-171844	82	72	220
mitochondrial-Ath-TyrGTA-171844	83	73	112
mitochondrial-Ath-TyrGTA-171844	84	74	2506
mitochondrial-Ath-TyrGTA-171844	85	75	1223
mitochondrial-Ath-TyrGTA-171844	86	76	4626
mitochondrial-Ath-eMetCAT-171836	62	62	7
mitochondrial-Ath-eMetCAT-171836	71	71	46
mitochondrial-Ath-eMetCAT-171836	72	72	9
mitochondrial-Ath-eMetCAT-171836	74	74	21
mitochondrial-Ath-eMetCAT-171836	75	75	66
mitochondrial-Ath-eMetCAT-171836	76	76	416
mitochondrial-Ath-iMetCAT-171835	33	32	2
mitochondrial-Ath-iMetCAT-171835	36	35	1
mitochondrial-Ath-iMetCAT-171835	37	36	1
mitochondrial-Ath-iMetCAT-171835	39	38	1
mitochondrial-Ath-iMetCAT-171835	49	48	18
mitochondrial-Ath-iMetCAT-171835	54	53	2
mitochondrial-Ath-iMetCAT-171835	55	54	5
mitochondrial-Ath-iMetCAT-171835	72	71	19
mitochondrial-Ath-iMetCAT-171835	73	72	2
mitochondrial-Ath-iMetCAT-171835	74	73	3
mitochondrial-Ath-iMetCAT-171835	75	74	35
mitochondrial-Ath-iMetCAT-171835	76	75	51
mitochondrial-Ath-iMetCAT-171835	77	76	375
mitochondrial-Ath-stemloop-309033	39		2
mitochondrial-Ath-stemloop-309033	45		1
mitochondrial-Ath-stemloop-309033	46		6
mitochondrial-Ath-stemloop-309033	62		36
mitochondrial-Ath-stemloop-309033	70		3
mitochondrial-Ath-stemloop-309033	73		1
mitochondrial-Ath-stemloop-309033	74		20
mitochondrial-Ath-stemloop-309033	75		47
mitochondrial-Ath-stemloop-c116660	49		1
mitochondrial-Ath-stemloop-c116660	74		1
mitochondrial-Ath-stemloop-c116660	75		2
mitochondrial-Ath-stemloop-c116660	76		41
mitochondrial-Ath-stemloop-c116660	77		59
nuclear-Ath-AlaAGC-171748	32	32	2
nuclear-Ath-AlaAGC-171748	33	33	12
nuclear-Ath-AlaAGC-171748	34	34	9
nuclear-Ath-AlaAGC-171748	35	35	18
nuclear-Ath-AlaAGC-171748	36	36	57
nuclear-Ath-AlaAGC-171748	37	37	1
nuclear-Ath-AlaAGC-171748	38	38	1
nuclear-Ath-AlaAGC-171748	41	41	2
nuclear-Ath-AlaAGC-171748	45	45	10
nuclear-Ath-AlaAGC-171748	46	46	3
nuclear-Ath-AlaAGC-171748	47	47	226
nuclear-Ath-AlaAGC-171748	50	50	11
nuclear-Ath-AlaAGC-171748	51	51	14
nuclear-Ath-AlaAGC-171748	52	52	22
nuclear-Ath-AlaAGC-171748	53	53	73
nuclear-Ath-AlaAGC-171748	54	54	60
nuclear-Ath-AlaAGC-171748	55	55	6
nuclear-Ath-AlaAGC-171748	56	56	7
nuclear-Ath-AlaAGC-171748	57	57	6
nuclear-Ath-AlaAGC-171748	60	60	10
nuclear-Ath-AlaAGC-171748	63	63	3
nuclear-Ath-AlaAGC-171748	70	70	1
nuclear-Ath-AlaAGC-171748	71	71	23
nuclear-Ath-AlaAGC-171748	72	72	11404
nuclear-Ath-AlaAGC-171748	73	73	2575
nuclear-Ath-AlaAGC-171748	74	74	106758
nuclear-Ath-AlaAGC-171748	75	75	35775
nuclear-Ath-AlaAGC-171748	76	76	71622
nuclear-Ath-AlaAGC-171749	32	32	1
nuclear-Ath-AlaAGC-171749	33	33	5
nuclear-Ath-AlaAGC-171749	34	34	11
nuclear-Ath-AlaAGC-171749	35	35	16
nuclear-Ath-AlaAGC-171749	36	36	56
nuclear-Ath-AlaAGC-171749	37	37	2
nuclear-Ath-AlaAGC-171749	38	38	1
nuclear-Ath-AlaAGC-171749	41	41	5
nuclear-Ath-AlaAGC-171749	45	45	13
nuclear-Ath-AlaAGC-171749	46	46	4
nuclear-Ath-AlaAGC-171749	47	47	155
nuclear-Ath-AlaAGC-171749	50	50	11
nuclear-Ath-AlaAGC-171749	51	51	50
nuclear-Ath-AlaAGC-171749	52	52	36
nuclear-Ath-AlaAGC-171749	53	53	168
nuclear-Ath-AlaAGC-171749	54	54	85
nuclear-Ath-AlaAGC-171749	55	55	23
nuclear-Ath-AlaAGC-171749	56	56	23
nuclear-Ath-AlaAGC-171749	57	57	2
nuclear-Ath-AlaAGC-171749	58	58	1
nuclear-Ath-AlaAGC-171749	59	59	4
nuclear-Ath-AlaAGC-171749	60	60	25
nuclear-Ath-AlaAGC-171749	61	61	3
nuclear-Ath-AlaAGC-171749	62	62	17
nuclear-Ath-AlaAGC-171749	63	63	3
nuclear-Ath-AlaAGC-171749	66	66	1
nuclear-Ath-AlaAGC-171749	67	67	2
nuclear-Ath-AlaAGC-171749	68	68	1
nuclear-Ath-AlaAGC-171749	70	70	7
nuclear-Ath-AlaAGC-171749	71	71	134
nuclear-Ath-AlaAGC-171749	72	72	32223
nuclear-Ath-AlaAGC-171749	73	73	7612
nuclear-Ath-AlaAGC-171749	74	74	331813
nuclear-Ath-AlaAGC-171749	75	75	100175
nuclear-Ath-AlaAGC-171749	76	76	190556
nuclear-Ath-AlaAGC-183743	32	32	2
nuclear-Ath-AlaAGC-183743	33	33	3
nuclear-Ath-AlaAGC-183743	34	34	1
nuclear-Ath-AlaAGC-183743	35	35	2
nuclear-Ath-AlaAGC-183743	36	36	6
nuclear-Ath-AlaAGC-183743	47	47	23
nuclear-Ath-AlaAGC-183743	51	51	15
nuclear-Ath-AlaAGC-183743	52	52	14
nuclear-Ath-AlaAGC-183743	53	53	28
nuclear-Ath-AlaAGC-183743	54	54	14
nuclear-Ath-AlaAGC-183743	66	66	2
nuclear-Ath-AlaAGC-183743	67	67	1
nuclear-Ath-AlaAGC-183743	70	70	2
nuclear-Ath-AlaAGC-183743	71	71	46
nuclear-Ath-AlaAGC-183743	72	72	11254
nuclear-Ath-AlaAGC-183743	73	73	2893
nuclear-Ath-AlaAGC-183743	74	74	115599
nuclear-Ath-AlaAGC-183743	75	75	48056
nuclear-Ath-AlaAGC-183743	76	76	88118
nuclear-Ath-AlaCGC-171750	34	34	13
nuclear-Ath-AlaCGC-171750	35	35	37
nuclear-Ath-AlaCGC-171750	36	36	90
nuclear-Ath-AlaCGC-171750	37	37	7
nuclear-Ath-AlaCGC-171750	39	39	2
nuclear-Ath-AlaCGC-171750	40	40	3
nuclear-Ath-AlaCGC-171750	42	42	45
nuclear-Ath-AlaCGC-171750	45	45	10
nuclear-Ath-AlaCGC-171750	46	46	7
nuclear-Ath-AlaCGC-171750	47	47	77
nuclear-Ath-AlaCGC-171750	50	50	7
nuclear-Ath-AlaCGC-171750	52	52	7
nuclear-Ath-AlaCGC-171750	53	53	15
nuclear-Ath-AlaCGC-171750	54	54	4
nuclear-Ath-AlaCGC-171750	56	56	3
nuclear-Ath-AlaCGC-171750	59	59	3
nuclear-Ath-AlaCGC-171750	65	65	4
nuclear-Ath-AlaCGC-171750	66	66	2
nuclear-Ath-AlaCGC-171750	67	67	2
nuclear-Ath-AlaCGC-171750	69	69	1
nuclear-Ath-AlaCGC-171750	71	71	52
nuclear-Ath-AlaCGC-171750	72	72	3775
nuclear-Ath-AlaCGC-171750	73	73	938
nuclear-Ath-AlaCGC-171750	74	74	42365
nuclear-Ath-AlaCGC-171750	75	75	12855
nuclear-Ath-AlaCGC-171750	76	76	30447
nuclear-Ath-AlaCGC-171752	32	32	3
nuclear-Ath-AlaCGC-171752	33	33	3
nuclear-Ath-AlaCGC-171752	34	34	46
nuclear-Ath-AlaCGC-171752	35	35	165
nuclear-Ath-AlaCGC-171752	36	36	249
nuclear-Ath-AlaCGC-171752	37	37	4
nuclear-Ath-AlaCGC-171752	38	38	3
nuclear-Ath-AlaCGC-171752	40	40	2
nuclear-Ath-AlaCGC-171752	42	42	7
nuclear-Ath-AlaCGC-171752	45	45	1
nuclear-Ath-AlaCGC-171752	47	47	25
nuclear-Ath-AlaCGC-171752	48	48	1
nuclear-Ath-AlaCGC-171752	50	50	3
nuclear-Ath-AlaCGC-171752	51	51	6
nuclear-Ath-AlaCGC-171752	52	52	4
nuclear-Ath-AlaCGC-171752	54	54	7
nuclear-Ath-AlaCGC-171752	56	56	1
nuclear-Ath-AlaCGC-171752	59	59	1
nuclear-Ath-AlaCGC-171752	61	61	1
nuclear-Ath-AlaCGC-171752	62	62	5
nuclear-Ath-AlaCGC-171752	65	65	7
nuclear-Ath-AlaCGC-171752	66	66	3
nuclear-Ath-AlaCGC-171752	67	67	2
nuclear-Ath-AlaCGC-171752	70	70	13
nuclear-Ath-AlaCGC-171752	71	71	69
nuclear-Ath-AlaCGC-171752	72	72	3866
nuclear-Ath-AlaCGC-171752	73	73	1236
nuclear-Ath-AlaCGC-171752	74	74	42390
nuclear-Ath-AlaCGC-171752	75	75	15652
nuclear-Ath-AlaCGC-171752	76	76	40753
nuclear-Ath-AlaCGC-183744	34	34	9
nuclear-Ath-AlaCGC-183744	35	35	10
nuclear-Ath-AlaCGC-183744	36	36	59
nuclear-Ath-AlaCGC-183744	42	42	2
nuclear-Ath-AlaCGC-183744	44	44	9
nuclear-Ath-AlaCGC-183744	47	47	11
nuclear-Ath-AlaCGC-183744	54	54	1
nuclear-Ath-AlaCGC-183744	60	60	2
nuclear-Ath-AlaCGC-183744	61	61	1
nuclear-Ath-AlaCGC-183744	65	65	1
nuclear-Ath-AlaCGC-183744	71	71	20
nuclear-Ath-AlaCGC-183744	72	72	2671
nuclear-Ath-AlaCGC-183744	73	73	760
nuclear-Ath-AlaCGC-183744	74	74	32057
nuclear-Ath-AlaCGC-183744	75	75	12708
nuclear-Ath-AlaCGC-183744	76	76	28399
nuclear-Ath-AlaTGC-171747	32	32	1
nuclear-Ath-AlaTGC-171747	33	33	4
nuclear-Ath-AlaTGC-171747	34	34	3
nuclear-Ath-AlaTGC-171747	35	35	126
nuclear-Ath-AlaTGC-171747	36	36	492
nuclear-Ath-AlaTGC-171747	37	37	13
nuclear-Ath-AlaTGC-171747	38	38	4
nuclear-Ath-AlaTGC-171747	39	39	3
nuclear-Ath-AlaTGC-171747	40	40	1
nuclear-Ath-AlaTGC-171747	42	42	2
nuclear-Ath-AlaTGC-171747	45	45	17
nuclear-Ath-AlaTGC-171747	46	46	13
nuclear-Ath-AlaTGC-171747	47	47	170
nuclear-Ath-AlaTGC-171747	48	48	4
nuclear-Ath-AlaTGC-171747	49	49	13
nuclear-Ath-AlaTGC-171747	50	50	51
nuclear-Ath-AlaTGC-171747	51	51	64
nuclear-Ath-AlaTGC-171747	52	52	172
nuclear-Ath-AlaTGC-171747	53	53	615
nuclear-Ath-AlaTGC-171747	54	54	282
nuclear-Ath-AlaTGC-171747	55	55	6
nuclear-Ath-AlaTGC-171747	56	56	16
nuclear-Ath-AlaTGC-171747	57	57	37
nuclear-Ath-AlaTGC-171747	58	58	5
nuclear-Ath-AlaTGC-171747	60	60	11
nuclear-Ath-AlaTGC-171747	62	62	1
nuclear-Ath-AlaTGC-171747	64	64	3
nuclear-Ath-AlaTGC-171747	65	65	20
nuclear-Ath-AlaTGC-171747	69	69	1
nuclear-Ath-AlaTGC-171747	71	71	176
nuclear-Ath-AlaTGC-171747	72	72	22814
nuclear-Ath-AlaTGC-171747	73	73	6238
nuclear-Ath-AlaTGC-171747	74	74	318668
nuclear-Ath-AlaTGC-171747	75	75	105372
nuclear-Ath-AlaTGC-171747	76	76	207144
nuclear-Ath-AlaTGC-171751	35	35	16
nuclear-Ath-AlaTGC-171751	36	36	43
nuclear-Ath-AlaTGC-171751	37	37	3
nuclear-Ath-AlaTGC-171751	45	45	2
nuclear-Ath-AlaTGC-171751	47	47	16
nuclear-Ath-AlaTGC-171751	48	48	2
nuclear-Ath-AlaTGC-171751	51	51	17
nuclear-Ath-AlaTGC-171751	52	52	1
nuclear-Ath-AlaTGC-171751	53	53	22
nuclear-Ath-AlaTGC-171751	54	54	9
nuclear-Ath-AlaTGC-171751	57	57	3
nuclear-Ath-AlaTGC-171751	60	60	1
nuclear-Ath-AlaTGC-171751	65	65	1
nuclear-Ath-AlaTGC-171751	66	66	2
nuclear-Ath-AlaTGC-171751	69	69	2
nuclear-Ath-AlaTGC-171751	71	71	32
nuclear-Ath-AlaTGC-171751	72	72	3554
nuclear-Ath-AlaTGC-171751	73	73	1190
nuclear-Ath-AlaTGC-171751	74	74	52732
nuclear-Ath-AlaTGC-171751	75	75	17307
nuclear-Ath-AlaTGC-171751	76	76	30821
nuclear-Ath-ArgACG-171679	33	33	1
nuclear-Ath-ArgACG-171679	37	37	3
nuclear-Ath-ArgACG-171679	38	38	1
nuclear-Ath-ArgACG-171679	39	39	1
nuclear-Ath-ArgACG-171679	42	42	1
