GeneName	Position	Left_Other	Left_tDR	Left_C	Left_CC	Left_CCA	Right_Other	Right_tDR	Right_C	Right_CC	Right_CCA	Left_Total	Right_Total
nuclear-Ath-ProTGG-171741	40	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	41	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	42	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	43	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	44	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	45	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	46	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	47	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	48	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	49	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	50	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	51	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	52	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	53	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	54	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	55	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	56	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	57	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	58	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	59	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	60	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	61	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	62	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	63	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	64	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	65	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	66	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	67	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ProTGG-171741	68	0	0	0	0	0	2	0	0	0	0	0	2
nuclear-Ath-ProTGG-171741	69	0	0	0	0	0	2	0	0	0	0	0	2
nuclear-Ath-ProTGG-171741	70	0	0	0	0	0	44	0	0	0	0	0	44
nuclear-Ath-ProTGG-171741	71	0	0	0	0	0	259	0	0	0	0	0	259
nuclear-Ath-ProTGG-171741	72	0	0	0	0	0	287	0	0	0	0	0	287
nuclear-Ath-ProTGG-171741	73	0	0	0	0	0	0	0	161	0	0	0	161
nuclear-Ath-ProTGG-171741	74	0	0	0	0	0	76	0	0	450	0	0	526
nuclear-Ath-ProTGG-171741	75	0	0	0	0	0	114	0	0	0	3165	0	3279
nuclear-Ath-ArgCCT-171716	1	223	5	375	744	3515	0	0	0	0	0	4862	0
nuclear-Ath-ArgCCT-171716	2	0	0	1	6	41	0	0	0	0	0	48	0
nuclear-Ath-ArgCCT-171716	3	1	0	2	1	20	0	0	0	0	0	24	0
nuclear-Ath-ArgCCT-171716	4	1	0	0	0	4	0	0	0	0	0	5	0
nuclear-Ath-ArgCCT-171716	5	0	0	0	2	1	0	0	0	0	0	3	0
nuclear-Ath-ArgCCT-171716	6	2	0	0	2	4	0	0	0	0	0	8	0
nuclear-Ath-ArgCCT-171716	7	0	0	2	0	4	0	0	0	0	0	6	0
nuclear-Ath-ArgCCT-171716	8	0	0	1	1	8	0	0	0	0	0	10	0
nuclear-Ath-ArgCCT-171716	9	0	0	0	1	1	0	0	0	0	0	2	0
nuclear-Ath-ArgCCT-171716	10	0	0	0	5	8	0	0	0	0	0	13	0
nuclear-Ath-ArgCCT-171716	11	5	0	32	7	68	0	0	0	0	0	112	0
nuclear-Ath-ArgCCT-171716	12	2	0	11	0	4	0	0	0	0	0	17	0
nuclear-Ath-ArgCCT-171716	13	1	0	3	1	12	0	0	0	0	0	17	0
nuclear-Ath-ArgCCT-171716	14	1	0	1	1	4	0	0	0	0	0	7	0
nuclear-Ath-ArgCCT-171716	15	0	0	6	0	11	0	0	0	0	0	17	0
nuclear-Ath-ArgCCT-171716	16	2	0	0	0	12	0	0	0	0	0	14	0
nuclear-Ath-ArgCCT-171716	17	1	0	8	2	28	0	0	0	0	0	39	0
nuclear-Ath-ArgCCT-171716	18	3	0	2	9	44	0	0	0	0	0	58	0
nuclear-Ath-ArgCCT-171716	19	1	0	7	13	34	0	0	0	0	0	55	0
nuclear-Ath-ArgCCT-171716	20	4	0	14	24	139	0	0	0	0	0	181	0
nuclear-Ath-ArgCCT-171716	21	613	0	1665	2185	11145	0	0	0	0	0	15608	0
nuclear-Ath-ArgCCT-171716	22	13	0	29	56	150	0	0	0	0	0	248	0
nuclear-Ath-ArgCCT-171716	23	1	0	18	9	43	0	0	0	0	0	71	0
nuclear-Ath-ArgCCT-171716	24	0	0	11	14	81	0	0	0	0	0	106	0
nuclear-Ath-ArgCCT-171716	25	0	0	2	11	37	0	0	0	0	0	50	0
nuclear-Ath-ArgCCT-171716	26	8	0	52	51	249	0	0	0	0	0	360	0
nuclear-Ath-ArgCCT-171716	27	2066	0	8121	8714	34224	0	0	0	0	0	53125	0
nuclear-Ath-ArgCCT-171716	28	33	0	87	132	406	0	0	0	0	0	658	0
nuclear-Ath-ArgCCT-171716	29	11	0	61	56	207	0	0	0	0	0	335	0
nuclear-Ath-ArgCCT-171716	30	7	0	42	30	134	0	0	0	0	0	213	0
nuclear-Ath-ArgCCT-171716	31	3	0	22	37	207	0	0	0	0	0	269	0
nuclear-Ath-ArgCCT-171716	32	5	0	14	4	42	0	0	0	0	0	65	0
nuclear-Ath-ArgCCT-171716	33	3	0	18	17	84	0	0	0	0	0	122	0
nuclear-Ath-ArgCCT-171716	34	9	0	13	40	137	0	0	0	0	0	199	0
nuclear-Ath-ArgCCT-171716	35	4	0	5	10	50	0	0	0	0	0	69	0
nuclear-Ath-ArgCCT-171716	36	0	0	8	17	45	0	0	0	0	0	70	0
nuclear-Ath-ArgCCT-171716	37	1	0	19	32	113	0	0	0	0	0	165	0
nuclear-Ath-ArgCCT-171716	38	2	0	10	5	46	0	0	0	0	0	63	0
nuclear-Ath-ArgCCT-171716	39	4	0	0	0	10	0	0	0	0	0	14	0
nuclear-Ath-ArgCCT-171716	40	0	0	0	0	4	0	0	0	0	0	4	0
nuclear-Ath-ArgCCT-171716	41	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	42	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	43	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	44	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	45	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ArgCCT-171716	46	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ArgCCT-171716	47	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	48	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	49	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	50	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	51	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	52	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	53	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	54	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ArgCCT-171716	55	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	56	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	57	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	58	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	59	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	60	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-ArgCCT-171716	61	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	62	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	63	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	64	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	65	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	66	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	67	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	68	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	69	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	70	0	0	0	0	0	2	0	0	0	0	0	2
nuclear-Ath-ArgCCT-171716	71	0	0	0	0	0	27	0	0	0	0	0	27
nuclear-Ath-ArgCCT-171716	72	0	0	0	0	0	304	0	0	0	0	0	304
nuclear-Ath-ArgCCT-171716	73	0	0	0	0	0	679	0	0	0	0	0	679
nuclear-Ath-ArgCCT-171716	74	0	0	0	0	0	43	0	10662	0	0	0	10705
nuclear-Ath-ArgCCT-171716	75	0	0	0	0	0	876	0	0	12239	0	0	13115
nuclear-Ath-ArgCCT-171716	76	0	0	0	0	0	1099	0	0	0	51376	0	52475
nuclear-Ath-SerAGA-171815	1	69	33	66	30	81	0	0	0	0	0	279	0
nuclear-Ath-SerAGA-171815	2	0	59	0	0	0	0	0	0	0	0	59	0
nuclear-Ath-SerAGA-171815	3	0	0	0	0	2	0	0	0	0	0	2	0
nuclear-Ath-SerAGA-171815	4	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	5	0	0	0	0	3	0	0	0	0	0	3	0
nuclear-Ath-SerAGA-171815	6	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	7	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	8	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	9	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	10	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	11	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	12	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	13	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	14	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	15	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	16	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	17	0	0	2	0	0	0	0	0	0	0	2	0
nuclear-Ath-SerAGA-171815	18	0	0	0	1	0	0	0	0	0	0	1	0
nuclear-Ath-SerAGA-171815	19	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	20	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	21	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	22	0	0	0	0	2	0	0	0	0	0	2	0
nuclear-Ath-SerAGA-171815	23	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	24	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	25	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	26	0	0	2	2	9	0	0	0	0	0	13	0
nuclear-Ath-SerAGA-171815	27	42	0	75	43	150	0	0	0	0	0	310	0
nuclear-Ath-SerAGA-171815	28	0	0	0	0	3	0	0	0	0	0	3	0
nuclear-Ath-SerAGA-171815	29	0	0	0	0	1	0	0	0	0	0	1	0
nuclear-Ath-SerAGA-171815	30	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	31	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	32	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	33	0	0	10	1	15	0	0	0	0	0	26	0
nuclear-Ath-SerAGA-171815	34	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	35	0	0	0	0	3	0	0	0	0	0	3	0
nuclear-Ath-SerAGA-171815	36	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	37	0	0	0	1	8	0	0	0	0	0	9	0
nuclear-Ath-SerAGA-171815	38	0	0	0	0	0	0	3	0	0	0	0	3
nuclear-Ath-SerAGA-171815	39	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	40	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	41	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	42	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	43	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	44	0	0	0	0	3	0	0	0	0	0	3	0
nuclear-Ath-SerAGA-171815	45	0	0	0	0	3	0	0	0	0	0	3	0
nuclear-Ath-SerAGA-171815	46	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	47	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	48	0	0	0	0	0	0	11	0	0	0	0	11
nuclear-Ath-SerAGA-171815	49	0	0	0	0	0	0	8	0	0	0	0	8
nuclear-Ath-SerAGA-171815	50	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-SerAGA-171815	51	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-SerAGA-171815	52	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	53	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-SerAGA-171815	54	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	55	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	56	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	57	0	0	0	0	0	0	6	0	0	0	0	6
nuclear-Ath-SerAGA-171815	58	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	59	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-SerAGA-171815	60	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-SerAGA-171815	61	0	0	0	0	0	0	17	0	0	0	0	17
nuclear-Ath-SerAGA-171815	62	0	0	0	0	0	0	15	0	0	0	0	15
nuclear-Ath-SerAGA-171815	63	0	0	0	0	0	0	18	0	0	0	0	18
nuclear-Ath-SerAGA-171815	64	0	0	0	0	0	0	7	0	0	0	0	7
nuclear-Ath-SerAGA-171815	65	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	66	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	67	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	68	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	69	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	70	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	71	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	72	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	73	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	74	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	75	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	76	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	77	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	78	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	79	0	0	0	0	0	1	0	0	0	0	0	1
nuclear-Ath-SerAGA-171815	80	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	81	0	0	0	0	0	85	0	0	0	0	0	85
nuclear-Ath-SerAGA-171815	82	0	0	0	0	0	10	0	0	0	0	0	10
nuclear-Ath-SerAGA-171815	83	0	0	0	0	0	0	0	155	0	0	0	155
nuclear-Ath-SerAGA-171815	84	0	0	0	0	0	11	0	0	78	0	0	89
nuclear-Ath-SerAGA-171815	85	0	0	0	0	0	4	0	0	0	283	0	287
nuclear-Ath-ThrCGT-171709	1	733	140	644	1577	8067	0	0	0	0	0	11161	0
nuclear-Ath-ThrCGT-171709	2	5	0	0	6	33	0	0	0	0	0	44	0
nuclear-Ath-ThrCGT-171709	3	1	0	1	8	12	0	0	0	0	0	22	0
nuclear-Ath-ThrCGT-171709	4	0	0	0	8	4	0	0	0	0	0	12	0
nuclear-Ath-ThrCGT-171709	5	0	0	1	1	5	0	0	0	0	0	7	0
nuclear-Ath-ThrCGT-171709	6	0	0	0	0	1	0	0	0	0	0	1	0
nuclear-Ath-ThrCGT-171709	7	0	0	0	1	3	0	0	0	0	0	4	0
nuclear-Ath-ThrCGT-171709	8	0	0	0	3	10	0	0	0	0	0	13	0
nuclear-Ath-ThrCGT-171709	9	2	0	0	2	4	0	0	0	0	0	8	0
nuclear-Ath-ThrCGT-171709	10	8	0	0	1	4	0	0	0	0	0	13	0
nuclear-Ath-ThrCGT-171709	11	1	0	0	0	10	0	0	0	0	0	11	0
nuclear-Ath-ThrCGT-171709	12	0	0	2	0	7	0	0	0	0	0	9	0
nuclear-Ath-ThrCGT-171709	13	0	0	0	2	3	0	0	0	0	0	5	0
nuclear-Ath-ThrCGT-171709	14	0	0	0	0	2	0	0	0	0	0	2	0
nuclear-Ath-ThrCGT-171709	15	3	0	0	0	5	0	0	0	0	0	8	0
nuclear-Ath-ThrCGT-171709	16	0	0	0	2	7	0	0	0	0	0	9	0
nuclear-Ath-ThrCGT-171709	17	7	0	0	2	8	0	0	0	0	0	17	0
nuclear-Ath-ThrCGT-171709	18	1	0	1	5	13	0	0	0	0	0	20	0
nuclear-Ath-ThrCGT-171709	19	1	0	0	0	3	0	0	0	0	0	4	0
nuclear-Ath-ThrCGT-171709	20	0	0	0	0	3	0	0	0	0	0	3	0
nuclear-Ath-ThrCGT-171709	21	0	0	0	0	2	0	0	0	0	0	2	0
nuclear-Ath-ThrCGT-171709	22	0	0	0	0	3	0	0	0	0	0	3	0
nuclear-Ath-ThrCGT-171709	23	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	24	0	0	0	0	6	0	0	0	0	0	6	0
nuclear-Ath-ThrCGT-171709	25	1	0	2	0	18	0	0	0	0	0	21	0
nuclear-Ath-ThrCGT-171709	26	4	0	2	21	51	0	0	0	0	0	78	0
nuclear-Ath-ThrCGT-171709	27	0	0	0	1	6	0	0	0	0	0	7	0
nuclear-Ath-ThrCGT-171709	28	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	29	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	30	0	0	0	0	3	0	0	0	0	0	3	0
nuclear-Ath-ThrCGT-171709	31	0	0	1	2	10	0	0	0	0	0	13	0
nuclear-Ath-ThrCGT-171709	32	1	0	2	1	6	0	0	0	0	0	10	0
nuclear-Ath-ThrCGT-171709	33	2	0	2	6	10	0	0	0	0	0	20	0
nuclear-Ath-ThrCGT-171709	34	0	0	2	1	5	0	0	0	0	0	8	0
nuclear-Ath-ThrCGT-171709	35	1	0	2	3	19	0	0	0	0	0	25	0
nuclear-Ath-ThrCGT-171709	36	3	0	0	3	31	0	0	0	0	0	37	0
nuclear-Ath-ThrCGT-171709	37	1	0	0	5	23	0	0	0	0	0	29	0
nuclear-Ath-ThrCGT-171709	38	0	0	0	2	0	0	0	0	0	0	2	0
nuclear-Ath-ThrCGT-171709	39	0	0	0	0	6	0	0	0	0	0	6	0
nuclear-Ath-ThrCGT-171709	40	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	41	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	42	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	43	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	44	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	45	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	46	0	0	0	0	0	0	3	0	0	0	0	3
nuclear-Ath-ThrCGT-171709	47	0	0	0	0	0	0	72	0	0	0	0	72
nuclear-Ath-ThrCGT-171709	48	0	0	0	0	0	0	21	0	0	0	0	21
nuclear-Ath-ThrCGT-171709	49	0	0	0	0	0	0	24	0	0	0	0	24
nuclear-Ath-ThrCGT-171709	50	0	0	0	0	0	0	3	0	0	0	0	3
nuclear-Ath-ThrCGT-171709	51	0	0	0	0	0	0	7	0	0	0	0	7
nuclear-Ath-ThrCGT-171709	52	0	0	0	0	0	0	3	0	0	0	0	3
nuclear-Ath-ThrCGT-171709	53	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	54	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-ThrCGT-171709	55	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ThrCGT-171709	56	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	57	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ThrCGT-171709	58	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	59	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	60	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	61	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	62	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	63	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	64	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-ThrCGT-171709	65	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ThrCGT-171709	66	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	67	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	68	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	69	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	70	0	0	0	0	0	31	0	0	0	0	0	31
nuclear-Ath-ThrCGT-171709	71	0	0	0	0	0	106	0	0	0	0	0	106
nuclear-Ath-ThrCGT-171709	72	0	0	0	0	0	196	0	0	0	0	0	196
nuclear-Ath-ThrCGT-171709	73	0	0	0	0	0	10	0	662	0	0	0	672
nuclear-Ath-ThrCGT-171709	74	0	0	0	0	0	224	0	0	1663	0	0	1887
