Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-ArgACG-171772	220	6454	42803
nuclear-Ath-ArgCCG-171678	2879	77723	149249
nuclear-Ath-ArgCCG-171686	141	3885	17090
nuclear-Ath-ArgCCG-183763	59	964	3802
nuclear-Ath-ArgCCT-171715	22	5770	17558
nuclear-Ath-ArgCCT-171716	553	89731	281604
nuclear-Ath-ArgCCT-171719	423	17176	72657
nuclear-Ath-ArgTCG-171676	1889	85536	223982
nuclear-Ath-ArgTCG-171677	1034	65967	131942
nuclear-Ath-ArgTCT-171693	436	8006	48042
nuclear-Ath-ArgTCT-171694	1291	25371	192564
nuclear-Ath-ArgTCT-171695	576	19732	107200
nuclear-Ath-ArgTCT-171696	222	6153	34746
nuclear-Ath-ArgTCT-171714	356	13845	46560
nuclear-Ath-ArgTCT-171717	226	6277	24083
nuclear-Ath-ArgTCT-183731	0	32	223
nuclear-Ath-AsnGTT-171725	14	1939	11580
nuclear-Ath-AsnGTT-171727	277	25345	164007
nuclear-Ath-AsnGTT-171729	445	25195	200103
nuclear-Ath-AsnGTT-183736	43	3524	17530
nuclear-Ath-AsnGTT-183737	0	8	23
nuclear-Ath-AsnGTT-183738	66	6316	36736
nuclear-Ath-AsnGTT-183739	83	4085	36911
nuclear-Ath-AspGTC-171804	44410	300390	662150
nuclear-Ath-AspGTC-183754	13	43	93
nuclear-Ath-AspGTC-183755	0	5	32
nuclear-Ath-AspGTC-183756	11	64	30405
nuclear-Ath-AspGTC-183757	17	115	2877
nuclear-Ath-CysGCA-171684	932	5156	7810
nuclear-Ath-CysGCA-171742	207	953	1640
nuclear-Ath-CysGCA-171756	361	1745	4645
nuclear-Ath-CysGCA-171757	205	759	1814
nuclear-Ath-CysGCA-171758	1568	7948	15598
nuclear-Ath-CysGCA-171759	552	2023	2504
nuclear-Ath-CysGCA-171762	153	609	1075
nuclear-Ath-CysGCA-183716	0	0	177
nuclear-Ath-CysGCA-183742	468	2409	3931
nuclear-Ath-CysGCA-183745	115	476	723
nuclear-Ath-GlnCTG-171763	966	11656	17510
nuclear-Ath-GlnCTG-171765	338	4576	8731
nuclear-Ath-GlnCTG-171773	924	11322	17465
nuclear-Ath-GlnCTG-171774	741	8442	12580
nuclear-Ath-GlnCTG-171775	9632	126078	165016
nuclear-Ath-GlnTTG-171777	3455	68357	181407
nuclear-Ath-GlnTTG-183749	1252	30520	55133
nuclear-Ath-GluCTC-171821	2908	23765	51109
nuclear-Ath-GluCTC-171824	7136	60393	124577
nuclear-Ath-GluCTC-171825	1298	11108	20022
nuclear-Ath-GluCTC-183765	43	194	1207
nuclear-Ath-GluTTC-171820	8228	68851	213153
nuclear-Ath-GluTTC-171822	1404	10781	32749
nuclear-Ath-GluTTC-171826	490	3576	11737
nuclear-Ath-GluTTC-183764	365	3092	13856
nuclear-Ath-GlyCCC-171713	1511	73556	225519
nuclear-Ath-GlyGCC-171688	187	6285	26674
nuclear-Ath-GlyGCC-171690	844	18443	105397
nuclear-Ath-GlyGCC-171691	6779	187049	1000824
nuclear-Ath-GlyGCC-171692	123	3405	7181
nuclear-Ath-GlyGCC-183730	0	164	601
nuclear-Ath-GlyTCC-171720	1261	64928	318945
nuclear-Ath-HisGTG-171768	7440	62430	140601
nuclear-Ath-HisGTG-171770	1406	12662	21803
nuclear-Ath-HisGTG-183747	2313	20911	39259
nuclear-Ath-HisGTG-183748	1198	13334	30729
nuclear-Ath-IleAAT-171735	31562	64970	492574
nuclear-Ath-IleAAT-171736	28673	69106	563418
nuclear-Ath-IleTAT-171721	2984	5596	24419
nuclear-Ath-IleTAT-171764	5081	9252	45334
nuclear-Ath-LeuAAG-171816	2523	72029	376645
nuclear-Ath-LeuAAG-171817	2602	73919	382683
nuclear-Ath-LeuCAA-171786	751	20571	72198
nuclear-Ath-LeuCAA-171787	448	13424	58067
nuclear-Ath-LeuCAA-171789	787	19389	80133
nuclear-Ath-LeuCAA-171790	646	20315	75989
nuclear-Ath-LeuCAA-183751	26	2131	7299
nuclear-Ath-LeuCAG-171781	1116	30281	120228
nuclear-Ath-LeuTAA-171698	292	9931	38862
nuclear-Ath-LeuTAA-171699	300	10359	41123
nuclear-Ath-LeuTAA-171791	261	7069	23067
nuclear-Ath-LeuTAG-171673	1411	44039	403406
nuclear-Ath-LeuTAG-171675	1342	45925	345087
nuclear-Ath-LeuTAG-171685	1082	39365	322224
nuclear-Ath-LysCTT-171703	837	15040	40703
nuclear-Ath-LysCTT-171704	12693	192422	367482
nuclear-Ath-LysCTT-183733	318	4485	7900
nuclear-Ath-LysTTT-171707	1980	14064	35828
nuclear-Ath-LysTTT-171712	231	2189	4668
nuclear-Ath-LysTTT-183734	2008	15206	36195
nuclear-Ath-LysTTT-183735	3	19	63
nuclear-Ath-PheGAA-171718	10020	76400	274581
nuclear-Ath-ProAGG-171737	433	35555	102956
nuclear-Ath-ProAGG-171738	167	8830	23609
nuclear-Ath-ProAGG-171743	485	46172	95050
nuclear-Ath-ProCGG-171739	2	231	1052
nuclear-Ath-ProCGG-171760	199	15601	85447
nuclear-Ath-ProCGG-171761	212	22580	123938
nuclear-Ath-ProTGG-171741	203	13302	66261
nuclear-Ath-ProTGG-171744	720	70664	255997
nuclear-Ath-ProTGG-183741	0	89	1078
nuclear-Ath-SerAGA-171812	673	3764	93004
nuclear-Ath-SerAGA-171813	3358	14831	293766
nuclear-Ath-SerAGA-171814	9	165	1134
nuclear-Ath-SerAGA-171815	61	196	2540
nuclear-Ath-SerAGA-183750	1094	4229	15182
nuclear-Ath-SerAGA-183759	819	4406	79735
nuclear-Ath-SerAGA-183760	0	0	7
nuclear-Ath-SerAGA-183761	0	0	2
nuclear-Ath-SerAGA-183762	307	1060	12397
nuclear-Ath-SerCGA-171782	353	2255	14301
nuclear-Ath-SerCGA-171785	1612	10046	51636
nuclear-Ath-SerCGA-171794	1149	8330	35235
nuclear-Ath-SerGCT-171796	1410	8573	28754
nuclear-Ath-SerGCT-171797	4737	32898	106795
nuclear-Ath-SerGCT-171798	6269	41750	120480
nuclear-Ath-SerGCT-171800	2027	13715	38210
nuclear-Ath-SerGCT-183728	2235	8751	28394
nuclear-Ath-SerGCT-183752	824	5908	19654
nuclear-Ath-SerGCT-183753	7	55	149
nuclear-Ath-SerTGA-171783	542	5067	17939
nuclear-Ath-SerTGA-171784	394	3604	15098
nuclear-Ath-SerTGA-171792	973	14317	60506
nuclear-Ath-SerTGA-171793	504	5920	22210
nuclear-Ath-ThrAGT-171722	4130	10818	48472
nuclear-Ath-ThrAGT-171723	7181	15363	58808
nuclear-Ath-ThrAGT-171731	9207	17932	88700
nuclear-Ath-ThrCGT-171709	41473	128795	83593
nuclear-Ath-ThrCGT-171710	9122	29455	23244
nuclear-Ath-ThrCGT-171711	3562	12565	8820
nuclear-Ath-ThrTGT-171700	36583	94184	307969
nuclear-Ath-ThrTGT-171705	4252	10184	42789
nuclear-Ath-ThrTGT-183732	1678	4085	14878
nuclear-Ath-TrpCCA-171732	26898	314886	2113920
nuclear-Ath-TrpCCA-171734	24324	282544	1902816
nuclear-Ath-TrpCCA-183740	190	1959	8562
nuclear-Ath-TyrGTA-171663	15622	169619	625720
nuclear-Ath-TyrGTA-171666	1	72	222
nuclear-Ath-TyrGTA-171668	0	0	85
nuclear-Ath-TyrGTA-183718	0	0	9
nuclear-Ath-TyrGTA-183719	2625	26613	85679
nuclear-Ath-TyrGTA-183720	1	5	697
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	66
nuclear-Ath-TyrGTA-183724	0	1	87
nuclear-Ath-TyrGTA-183725	0	0	85
nuclear-Ath-TyrGTA-183726	0	0	4
nuclear-Ath-TyrGTA-183727	0	4	11
nuclear-Ath-ValAAC-171778	488	1227	39696
nuclear-Ath-ValAAC-171779	11493	34993	379125
nuclear-Ath-ValCAC-171807	6437	15501	72920
nuclear-Ath-ValCAC-183758	4751	11708	56258
nuclear-Ath-ValTAC-171767	14039	25258	295149
nuclear-Ath-ValTAC-183729	590	1800	11403
nuclear-Ath-ValTAC-183746	771	1129	17289
nuclear-Ath-eMetCAT-171754	5078	51301	519757
nuclear-Ath-iMetCAT-171655	64	926	3801
nuclear-Ath-iMetCAT-171658	15	286	2854
nuclear-Ath-iMetCAT-171659	181	6399	53744
nuclear-Ath-iMetCAT-183717	0	1	42
plastid-Ath-AlaTGC-171845	1482	212412	1510472
plastid-Ath-ArgACG-171847	3584	102349	492357
plastid-Ath-ArgTCT-171846	1963	34017	93467
plastid-Ath-AsnGTT-171848	1860	120242	349889
plastid-Ath-AspGTC-171849	13052	99262	469066
plastid-Ath-CysGCA-171850	13683	32262	65894
plastid-Ath-GlnTTG-171851	8871	77901	288021
plastid-Ath-GluTTC-171852	27472	263365	762335
plastid-Ath-GlyGCC-171853	2633	39757	128208
plastid-Ath-GlyTCC-171854	890	29960	47866
plastid-Ath-HisGTG-171855	80226	253411	423596
plastid-Ath-IleCAT-171856	18890	25748	372861
plastid-Ath-IleGAT-171857	104210	177572	913796
plastid-Ath-LeuCAA-171859	2393	46694	155327
plastid-Ath-LeuTAA-171860	2499	41602	289307
plastid-Ath-LeuTAG-171858	2703	54895	93926
plastid-Ath-LysTTT-171861	2357	22660	108787
plastid-Ath-PheGAA-171864	9173	27350	156442
plastid-Ath-ProTGG-171865	479	76499	81267
plastid-Ath-SerGCT-171868	14032	38650	111159
plastid-Ath-SerGGA-171866	12572	34376	147222
plastid-Ath-SerTGA-171867	29720	73172	113832
plastid-Ath-ThrGGT-171869	55243	101241	55313
plastid-Ath-ThrTGT-171870	24102	39708	34314
plastid-Ath-TrpCCA-171871	12415	65487	150514
plastid-Ath-TyrGTA-171872	38892	138428	579693
plastid-Ath-ValGAC-171873	4796	6577	11004
plastid-Ath-ValTAC-171874	11445	23093	32465
plastid-Ath-eMetCAT-171862	3023	30365	43908
plastid-Ath-iMetCAT-171863	1183	17639	276637
Total	1026074	7079525	30903347
