Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-IleAAT-171736	35485	60601	390563
nuclear-Ath-IleTAT-171721	844	792	3523
nuclear-Ath-IleTAT-171764	1227	1452	5836
nuclear-Ath-LeuAAG-171816	18	328	1402
nuclear-Ath-LeuAAG-171817	17	546	1734
nuclear-Ath-LeuCAA-171786	256	4875	13076
nuclear-Ath-LeuCAA-171787	162	2983	8782
nuclear-Ath-LeuCAA-171789	429	7262	21271
nuclear-Ath-LeuCAA-171790	384	7017	19804
nuclear-Ath-LeuCAA-183751	23	483	1235
nuclear-Ath-LeuCAG-171781	773	15683	44737
nuclear-Ath-LeuTAA-171698	23	584	1239
nuclear-Ath-LeuTAA-171699	47	805	2265
nuclear-Ath-LeuTAA-171791	169	3416	8546
nuclear-Ath-LeuTAG-171673	812	18483	133226
nuclear-Ath-LeuTAG-171675	47	965	3180
nuclear-Ath-LeuTAG-171685	4	118	723
nuclear-Ath-LysCTT-171703	214	2146	8226
nuclear-Ath-LysCTT-171704	5186	37981	108513
nuclear-Ath-LysCTT-183733	16	121	262
nuclear-Ath-LysTTT-171707	2	20	60
nuclear-Ath-LysTTT-171712	575	2330	4663
nuclear-Ath-LysTTT-183734	4	3	23
nuclear-Ath-LysTTT-183735	0	3	22
nuclear-Ath-PheGAA-171718	14846	72850	239295
nuclear-Ath-ProAGG-171737	39	3046	8634
nuclear-Ath-ProAGG-171738	7	635	1844
nuclear-Ath-ProAGG-171743	25	1931	4636
nuclear-Ath-ProCGG-171739	0	14	84
nuclear-Ath-ProCGG-171760	18	2137	8869
nuclear-Ath-ProCGG-171761	34	2969	13318
nuclear-Ath-ProTGG-171741	19	1823	7533
nuclear-Ath-ProTGG-171744	63	4447	19016
nuclear-Ath-ProTGG-183741	0	0	4
nuclear-Ath-SerAGA-171812	649	1683	32747
nuclear-Ath-SerAGA-171813	1450	2653	48078
nuclear-Ath-SerAGA-171814	32	84	335
nuclear-Ath-SerAGA-171815	50	99	831
nuclear-Ath-SerAGA-183750	1137	2090	7611
nuclear-Ath-SerAGA-183759	0	0	16
nuclear-Ath-SerAGA-183760	0	0	1
nuclear-Ath-SerAGA-183761	0	0	1
nuclear-Ath-SerAGA-183762	35	67	631
nuclear-Ath-SerCGA-171782	408	1533	7434
nuclear-Ath-SerCGA-171785	1145	4017	15292
nuclear-Ath-SerCGA-171794	971	2943	11439
nuclear-Ath-SerGCT-171796	449	1593	5047
nuclear-Ath-SerGCT-171797	2242	7840	27823
nuclear-Ath-SerGCT-171798	2069	7347	19972
nuclear-Ath-SerGCT-171800	258	790	2381
nuclear-Ath-SerGCT-183728	260	607	1576
nuclear-Ath-SerGCT-183752	329	988	3479
nuclear-Ath-SerGCT-183753	0	0	5
nuclear-Ath-SerTGA-171783	415	1704	5105
nuclear-Ath-SerTGA-171784	122	583	1734
nuclear-Ath-SerTGA-171792	880	5032	18884
nuclear-Ath-SerTGA-171793	194	863	3033
nuclear-Ath-ThrAGT-171722	1269	1750	8632
nuclear-Ath-ThrAGT-171723	2283	2934	12495
nuclear-Ath-ThrAGT-171731	1919	2759	14680
nuclear-Ath-ThrCGT-171709	3797	7207	6644
nuclear-Ath-ThrCGT-171710	6289	13399	11806
nuclear-Ath-ThrCGT-171711	342	662	740
nuclear-Ath-ThrTGT-171700	17762	29439	91371
nuclear-Ath-ThrTGT-171705	2205	3496	15393
nuclear-Ath-ThrTGT-183732	1	12	59
nuclear-Ath-TrpCCA-171732	866	7284	61212
nuclear-Ath-TrpCCA-171734	17	303	2330
nuclear-Ath-TrpCCA-183740	71	575	2015
nuclear-Ath-TyrGTA-171663	11602	76410	314247
nuclear-Ath-TyrGTA-171666	2	23	91
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	434	2667	10533
nuclear-Ath-TyrGTA-183720	0	0	25
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	0	0	0
nuclear-Ath-ValAAC-171778	144	199	865
nuclear-Ath-ValAAC-171779	6200	10787	78310
nuclear-Ath-ValCAC-171807	300	452	8391
nuclear-Ath-ValCAC-183758	55	127	1531
nuclear-Ath-ValTAC-171767	10929	14175	113010
nuclear-Ath-ValTAC-183729	305	499	2410
nuclear-Ath-ValTAC-183746	183	263	2172
nuclear-Ath-eMetCAT-171754	3595	25213	175280
nuclear-Ath-iMetCAT-171655	51	372	1892
nuclear-Ath-iMetCAT-171658	8	107	725
nuclear-Ath-iMetCAT-171659	119	2313	18155
nuclear-Ath-iMetCAT-183717	0	1	19
plastid-Ath-AlaTGC-171845	223	20793	107613
plastid-Ath-ArgACG-171847	2971	57192	194794
plastid-Ath-ArgTCT-171846	447	8522	23607
plastid-Ath-AsnGTT-171848	1003	49376	148289
plastid-Ath-AspGTC-171849	1006	3721	17611
plastid-Ath-CysGCA-171850	3214	4802	11312
plastid-Ath-GlnTTG-171851	5540	28410	82132
plastid-Ath-GluTTC-171852	3885	27824	73080
plastid-Ath-GlyGCC-171853	94	753	4090
plastid-Ath-GlyTCC-171854	216	5528	9435
plastid-Ath-HisGTG-171855	12773	30047	61303
plastid-Ath-IleCAT-171856	16026	21099	215093
plastid-Ath-IleGAT-171857	9308	10891	45684
plastid-Ath-LeuCAA-171859	664	9355	26618
plastid-Ath-LeuTAA-171860	193	1817	12185
plastid-Ath-LeuTAG-171858	1364	15572	35015
plastid-Ath-LysTTT-171861	599	4625	18731
plastid-Ath-PheGAA-171864	8843	18212	76675
plastid-Ath-ProTGG-171865	59	10477	9135
plastid-Ath-SerGCT-171868	1592	3422	9400
plastid-Ath-SerGGA-171866	1603	2816	11519
plastid-Ath-SerTGA-171867	1434	3401	4722
plastid-Ath-ThrGGT-171869	7911	10089	12300
plastid-Ath-ThrTGT-171870	6858	6890	8108
plastid-Ath-TrpCCA-171871	532	1872	2023
plastid-Ath-TyrGTA-171872	15582	45746	125580
plastid-Ath-ValGAC-171873	2590	3301	5630
plastid-Ath-ValTAC-171874	7315	10783	12955
plastid-Ath-eMetCAT-171862	807	7310	8210
plastid-Ath-iMetCAT-171863	423	3186	37096
Total	330995	1511476	6148843
