Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	0	0	0
nuclear-Ath-ValAAC-171778	883	966	5427
nuclear-Ath-ValAAC-171779	34300	49424	427559
nuclear-Ath-ValCAC-171807	4474	4962	27035
nuclear-Ath-ValCAC-183758	979	1242	6268
nuclear-Ath-ValTAC-171767	47122	46837	444159
nuclear-Ath-ValTAC-183729	2012	2203	13770
nuclear-Ath-ValTAC-183746	1126	1102	13087
nuclear-Ath-eMetCAT-171754	95924	107417	794739
nuclear-Ath-iMetCAT-171655	1299	1084	4634
nuclear-Ath-iMetCAT-171658	185	131	717
nuclear-Ath-iMetCAT-171659	3536	3043	17264
nuclear-Ath-iMetCAT-183717	0	0	80
plastid-Ath-AlaTGC-171845	203492	189598	1097995
plastid-Ath-ArgACG-171847	173346	169770	637595
plastid-Ath-ArgTCT-171846	65053	39501	106916
plastid-Ath-AsnGTT-171848	308720	95233	285495
plastid-Ath-AspGTC-171849	123415	89237	321436
plastid-Ath-CysGCA-171850	117084	38417	92206
plastid-Ath-GlnTTG-171851	137805	60024	209352
plastid-Ath-GluTTC-171852	420972	186917	630354
plastid-Ath-GlyGCC-171853	63190	18030	88172
plastid-Ath-GlyTCC-171854	85857	33737	77325
plastid-Ath-HisGTG-171855	411183	208339	428409
plastid-Ath-IleCAT-171856	57520	49626	676367
plastid-Ath-IleGAT-171857	155898	170382	711193
plastid-Ath-LeuCAA-171859	86438	61055	192070
plastid-Ath-LeuTAA-171860	54454	36824	224785
plastid-Ath-LeuTAG-171858	155991	68438	134957
plastid-Ath-LysTTT-171861	28200	23851	98845
plastid-Ath-PheGAA-171864	101864	51467	228189
plastid-Ath-ProTGG-171865	32216	19260	25000
plastid-Ath-SerGCT-171868	49109	14530	49659
plastid-Ath-SerGGA-171866	61188	24763	95161
plastid-Ath-SerTGA-171867	102049	33906	74606
plastid-Ath-ThrGGT-171869	127980	59814	64219
plastid-Ath-ThrTGT-171870	79593	32974	38968
plastid-Ath-TrpCCA-171871	14059	10241	15497
plastid-Ath-TyrGTA-171872	290267	161696	557352
plastid-Ath-ValGAC-171873	11580	5282	9096
plastid-Ath-ValTAC-171874	31683	20627	29851
plastid-Ath-eMetCAT-171862	40984	28656	41353
plastid-Ath-iMetCAT-171863	13645	5959	37177
Total	9614566	6736091	26923783
