Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-ValTAC-183746	0	0	0
nuclear-Ath-eMetCAT-171754	4	1	4
nuclear-Ath-iMetCAT-171655	0	0	0
nuclear-Ath-iMetCAT-171658	0	0	0
nuclear-Ath-iMetCAT-171659	0	0	0
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Ath-AlaTGC-171845	1	3	11
plastid-Ath-ArgACG-171847	0	0	6
plastid-Ath-ArgTCT-171846	0	0	1
plastid-Ath-AsnGTT-171848	5	2	5
plastid-Ath-AspGTC-171849	1	0	3
plastid-Ath-CysGCA-171850	1	1	0
plastid-Ath-GlnTTG-171851	2	1	3
plastid-Ath-GluTTC-171852	4	1	7
plastid-Ath-GlyGCC-171853	0	0	1
plastid-Ath-GlyTCC-171854	0	1	0
plastid-Ath-HisGTG-171855	3	1	2
plastid-Ath-IleCAT-171856	0	0	5
plastid-Ath-IleGAT-171857	1	1	3
plastid-Ath-LeuCAA-171859	0	1	2
plastid-Ath-LeuTAA-171860	0	0	3
plastid-Ath-LeuTAG-171858	0	0	0
plastid-Ath-LysTTT-171861	1	0	1
plastid-Ath-PheGAA-171864	1	0	2
plastid-Ath-ProTGG-171865	0	0	1
plastid-Ath-SerGCT-171868	0	0	0
plastid-Ath-SerGGA-171866	1	3	3
plastid-Ath-SerTGA-171867	1	0	0
plastid-Ath-ThrGGT-171869	1	1	0
plastid-Ath-ThrTGT-171870	1	0	1
plastid-Ath-TrpCCA-171871	0	0	0
plastid-Ath-TyrGTA-171872	1	2	2
plastid-Ath-ValGAC-171873	0	0	0
plastid-Ath-ValTAC-171874	0	0	0
plastid-Ath-eMetCAT-171862	0	0	0
plastid-Ath-iMetCAT-171863	0	0	0
Total	75	55	223
