Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-AsnGTT-183737	0	0	0
nuclear-Ath-AsnGTT-183738	13435	3118	5988
nuclear-Ath-AsnGTT-183739	5568	1244	2173
nuclear-Ath-AspGTC-171804	90585	22064	23407
nuclear-Ath-AspGTC-183754	0	0	0
nuclear-Ath-AspGTC-183755	0	0	2
nuclear-Ath-AspGTC-183756	4	1	10
nuclear-Ath-AspGTC-183757	15	4	13
nuclear-Ath-CysGCA-171684	2818	314	598
nuclear-Ath-CysGCA-171742	580	94	261
nuclear-Ath-CysGCA-171756	609	83	581
nuclear-Ath-CysGCA-171757	659	89	251
nuclear-Ath-CysGCA-171758	5083	726	1735
nuclear-Ath-CysGCA-171759	1505	178	397
nuclear-Ath-CysGCA-171762	47	5	120
nuclear-Ath-CysGCA-183716	0	0	0
nuclear-Ath-CysGCA-183742	1440	260	274
nuclear-Ath-CysGCA-183745	3	0	8
nuclear-Ath-GlnCTG-171763	10961	1377	1490
nuclear-Ath-GlnCTG-171765	1922	220	424
nuclear-Ath-GlnCTG-171773	3985	514	824
nuclear-Ath-GlnCTG-171774	5540	835	990
nuclear-Ath-GlnCTG-171775	14453	1712	4808
nuclear-Ath-GlnTTG-171777	10976	2026	3158
nuclear-Ath-GlnTTG-183749	5225	661	1132
nuclear-Ath-GluCTC-171821	1419	164	353
nuclear-Ath-GluCTC-171824	1953	233	476
nuclear-Ath-GluCTC-171825	247	33	119
nuclear-Ath-GluCTC-183765	0	0	0
nuclear-Ath-GluTTC-171820	36742	4530	10269
nuclear-Ath-GluTTC-171822	4480	509	1525
nuclear-Ath-GluTTC-171826	1454	239	601
nuclear-Ath-GluTTC-183764	913	143	464
nuclear-Ath-GlyCCC-171713	79599	26003	34201
nuclear-Ath-GlyGCC-171688	4550	886	1411
nuclear-Ath-GlyGCC-171690	3429	795	1433
nuclear-Ath-GlyGCC-171691	187760	39707	72950
nuclear-Ath-GlyGCC-171692	270	78	186
nuclear-Ath-GlyGCC-183730	95	22	61
nuclear-Ath-GlyTCC-171720	52544	12829	15890
nuclear-Ath-HisGTG-171768	7155	2394	14313
nuclear-Ath-HisGTG-171770	1018	320	1374
nuclear-Ath-HisGTG-183747	1952	619	2038
nuclear-Ath-HisGTG-183748	364	113	330
nuclear-Ath-IleAAT-171735	94869	32565	113334
nuclear-Ath-IleAAT-171736	124370	50146	172814
nuclear-Ath-IleTAT-171721	898	237	424
nuclear-Ath-IleTAT-171764	1793	386	1094
nuclear-Ath-LeuAAG-171816	993	291	733
nuclear-Ath-LeuAAG-171817	1782	612	1651
nuclear-Ath-LeuCAA-171786	15553	5983	7627
nuclear-Ath-LeuCAA-171787	12317	3523	5837
nuclear-Ath-LeuCAA-171789	27800	7648	11449
nuclear-Ath-LeuCAA-171790	17645	4469	7242
nuclear-Ath-LeuCAA-183751	1510	545	891
nuclear-Ath-LeuCAG-171781	38232	14080	23162
nuclear-Ath-LeuTAA-171698	2741	981	1297
nuclear-Ath-LeuTAA-171699	4600	1537	1970
nuclear-Ath-LeuTAA-171791	13266	5168	4588
nuclear-Ath-LeuTAG-171673	51975	20276	45750
nuclear-Ath-LeuTAG-171675	8475	3467	4463
nuclear-Ath-LeuTAG-171685	1323	607	1255
nuclear-Ath-LysCTT-171703	7821	1438	2506
nuclear-Ath-LysCTT-171704	115589	18078	22054
nuclear-Ath-LysCTT-183733	27	17	10
nuclear-Ath-LysTTT-171707	174	31	50
nuclear-Ath-LysTTT-171712	20652	2739	2755
nuclear-Ath-LysTTT-183734	94	6	28
nuclear-Ath-LysTTT-183735	12	2	41
nuclear-Ath-PheGAA-171718	236298	99547	134059
nuclear-Ath-ProAGG-171737	4834	674	1617
nuclear-Ath-ProAGG-171738	1124	162	369
nuclear-Ath-ProAGG-171743	1752	223	518
nuclear-Ath-ProCGG-171739	51	2	11
nuclear-Ath-ProCGG-171760	2812	380	1242
nuclear-Ath-ProCGG-171761	4664	641	2106
nuclear-Ath-ProTGG-171741	3168	453	946
nuclear-Ath-ProTGG-171744	5720	832	2230
nuclear-Ath-ProTGG-183741	0	1	2
nuclear-Ath-SerAGA-171812	4793	1833	13878
nuclear-Ath-SerAGA-171813	17970	6599	46448
nuclear-Ath-SerAGA-171814	134	107	122
nuclear-Ath-SerAGA-171815	284	78	358
nuclear-Ath-SerAGA-183750	3008	926	1253
nuclear-Ath-SerAGA-183759	1	0	5
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	46	7	82
nuclear-Ath-SerCGA-171782	5732	2641	4742
nuclear-Ath-SerCGA-171785	15587	7011	11100
nuclear-Ath-SerCGA-171794	10338	4587	6526
nuclear-Ath-SerGCT-171796	2689	716	815
nuclear-Ath-SerGCT-171797	5068	1276	1159
nuclear-Ath-SerGCT-171798	8987	2702	2895
nuclear-Ath-SerGCT-171800	823	181	285
nuclear-Ath-SerGCT-183728	967	213	318
nuclear-Ath-SerGCT-183752	1715	516	609
nuclear-Ath-SerGCT-183753	0	0	0
nuclear-Ath-SerTGA-171783	5316	3131	3442
nuclear-Ath-SerTGA-171784	1834	1001	1338
nuclear-Ath-SerTGA-171792	7137	4359	6663
nuclear-Ath-SerTGA-171793	1798	915	1369
nuclear-Ath-ThrAGT-171722	5341	2237	3426
nuclear-Ath-ThrAGT-171723	9473	2448	2795
nuclear-Ath-ThrAGT-171731	7872	2410	3160
nuclear-Ath-ThrCGT-171709	8416	1664	1578
nuclear-Ath-ThrCGT-171710	13833	3524	2576
nuclear-Ath-ThrCGT-171711	932	191	217
nuclear-Ath-ThrTGT-171700	74012	27358	41191
nuclear-Ath-ThrTGT-171705	11231	4170	8507
nuclear-Ath-ThrTGT-183732	1	1	2
nuclear-Ath-TrpCCA-171732	41220	17994	59431
nuclear-Ath-TrpCCA-171734	1772	700	2419
nuclear-Ath-TrpCCA-183740	19	3	14
nuclear-Ath-TyrGTA-171663	116891	13771	27281
nuclear-Ath-TyrGTA-171666	11	3	9
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	3741	460	802
nuclear-Ath-TyrGTA-183720	0	0	3
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	0	0	0
nuclear-Ath-ValAAC-171778	3	1	10
nuclear-Ath-ValAAC-171779	45483	18718	67727
nuclear-Ath-ValCAC-171807	1221	453	2843
nuclear-Ath-ValCAC-183758	200	76	842
nuclear-Ath-ValTAC-171767	36952	12853	64923
nuclear-Ath-ValTAC-183729	991	503	1625
nuclear-Ath-ValTAC-183746	569	261	1100
nuclear-Ath-eMetCAT-171754	92957	30390	59838
nuclear-Ath-iMetCAT-171655	321	56	641
nuclear-Ath-iMetCAT-171658	146	35	84
nuclear-Ath-iMetCAT-171659	1491	507	1853
nuclear-Ath-iMetCAT-183717	0	0	15
plastid-Ath-AlaTGC-171845	37147	13855	39284
plastid-Ath-ArgACG-171847	94584	24836	29212
plastid-Ath-ArgTCT-171846	15172	3457	3900
plastid-Ath-AsnGTT-171848	178032	19983	37962
plastid-Ath-AspGTC-171849	7824	1549	3251
plastid-Ath-CysGCA-171850	24273	2185	3148
plastid-Ath-GlnTTG-171851	23001	4279	7702
plastid-Ath-GluTTC-171852	107024	14046	24334
plastid-Ath-GlyGCC-171853	4148	297	1012
plastid-Ath-GlyTCC-171854	10070	1005	1485
plastid-Ath-HisGTG-171855	43387	4634	8459
plastid-Ath-IleCAT-171856	32816	10673	68676
plastid-Ath-IleGAT-171857	10522	3149	9915
plastid-Ath-LeuCAA-171859	33766	8439	12206
plastid-Ath-LeuTAA-171860	2215	444	6849
plastid-Ath-LeuTAG-171858	42625	9338	12760
plastid-Ath-LysTTT-171861	3502	810	1663
plastid-Ath-PheGAA-171864	121374	25516	38637
plastid-Ath-ProTGG-171865	4013	676	1082
plastid-Ath-SerGCT-171868	1902	333	1309
plastid-Ath-SerGGA-171866	6312	1953	6228
plastid-Ath-SerTGA-171867	11193	1342	2269
plastid-Ath-ThrGGT-171869	9957	1352	2373
plastid-Ath-ThrTGT-171870	11870	1393	1740
plastid-Ath-TrpCCA-171871	3337	506	636
plastid-Ath-TyrGTA-171872	60379	10743	12615
plastid-Ath-ValGAC-171873	4748	655	1288
plastid-Ath-ValTAC-171874	22468	4043	5489
plastid-Ath-eMetCAT-171862	16353	2936	2931
plastid-Ath-iMetCAT-171863	8002	1288	5026
Total	4059174	1103327	2396426
