GeneName	Position	Left_Other	Left_tDR	Left_C	Left_CC	Left_CCA	Right_Other	Right_tDR	Right_C	Right_CC	Right_CCA	Left_Total	Right_Total
nuclear-Ath-ArgCCT-171716	44	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	45	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ArgCCT-171716	46	0	0	0	0	0	0	5	0	0	0	0	5
nuclear-Ath-ArgCCT-171716	47	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	48	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	49	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	50	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	51	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	52	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	53	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	54	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ArgCCT-171716	55	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	56	0	0	0	0	0	0	9	0	0	0	0	9
nuclear-Ath-ArgCCT-171716	57	0	0	0	0	0	0	14	0	0	0	0	14
nuclear-Ath-ArgCCT-171716	58	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ArgCCT-171716	59	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-ArgCCT-171716	60	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	61	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	62	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	63	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	64	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	65	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	66	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-ArgCCT-171716	67	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	68	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ArgCCT-171716	69	0	0	0	0	0	5	0	0	0	0	0	5
nuclear-Ath-ArgCCT-171716	70	0	0	0	0	0	2	0	0	0	0	0	2
nuclear-Ath-ArgCCT-171716	71	0	0	0	0	0	30	0	0	0	0	0	30
nuclear-Ath-ArgCCT-171716	72	0	0	0	0	0	3811	0	0	0	0	0	3811
nuclear-Ath-ArgCCT-171716	73	0	0	0	0	0	11012	0	0	0	0	0	11012
nuclear-Ath-ArgCCT-171716	74	0	0	0	0	0	398	0	59012	0	0	0	59410
nuclear-Ath-ArgCCT-171716	75	0	0	0	0	0	1351	0	0	26780	0	0	28131
nuclear-Ath-ArgCCT-171716	76	0	0	0	0	0	496	0	0	0	239	0	735
nuclear-Ath-SerAGA-171815	1	51	36	162	3	9	0	0	0	0	0	261	0
nuclear-Ath-SerAGA-171815	2	1	52	3	0	1	0	0	0	0	0	57	0
nuclear-Ath-SerAGA-171815	3	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	4	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	5	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	6	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	7	1	0	0	0	0	0	0	0	0	0	1	0
nuclear-Ath-SerAGA-171815	8	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	9	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	10	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	11	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	12	2	0	0	0	0	0	0	0	0	0	2	0
nuclear-Ath-SerAGA-171815	13	2	0	0	0	0	0	0	0	0	0	2	0
nuclear-Ath-SerAGA-171815	14	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	15	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	16	1	2	12	0	0	0	0	0	0	0	15	0
nuclear-Ath-SerAGA-171815	17	2	3	6	0	0	0	0	0	0	0	11	0
nuclear-Ath-SerAGA-171815	18	1	0	0	1	0	0	0	0	0	0	2	0
nuclear-Ath-SerAGA-171815	19	4	0	23	2	4	0	0	0	0	0	33	0
nuclear-Ath-SerAGA-171815	20	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	21	1	0	1	0	0	0	0	0	0	0	2	0
nuclear-Ath-SerAGA-171815	22	0	0	1	0	0	0	0	0	0	0	1	0
nuclear-Ath-SerAGA-171815	23	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	24	0	0	6	0	0	0	0	0	0	0	6	0
nuclear-Ath-SerAGA-171815	25	1	0	0	0	0	0	0	0	0	0	1	0
nuclear-Ath-SerAGA-171815	26	0	4	6	3	0	0	0	0	0	0	13	0
nuclear-Ath-SerAGA-171815	27	123	1	286	77	23	0	0	0	0	0	510	0
nuclear-Ath-SerAGA-171815	28	0	1	1	1	0	0	0	0	0	0	3	0
nuclear-Ath-SerAGA-171815	29	1	0	0	0	0	0	0	0	0	0	1	0
nuclear-Ath-SerAGA-171815	30	10	0	10	0	7	0	0	0	0	0	27	0
nuclear-Ath-SerAGA-171815	31	2	0	16	0	2	0	0	0	0	0	20	0
nuclear-Ath-SerAGA-171815	32	0	0	4	0	0	0	0	0	0	0	4	0
nuclear-Ath-SerAGA-171815	33	4	0	5	5	0	0	0	0	0	0	14	0
nuclear-Ath-SerAGA-171815	34	0	0	3	5	0	0	0	0	0	0	8	0
nuclear-Ath-SerAGA-171815	35	5	0	1	3	0	0	0	0	0	0	9	0
nuclear-Ath-SerAGA-171815	36	0	0	1	0	0	0	0	0	0	0	1	0
nuclear-Ath-SerAGA-171815	37	0	0	2	0	0	0	0	0	0	0	2	0
nuclear-Ath-SerAGA-171815	38	1	2	5	0	5	0	1	0	0	0	13	1
nuclear-Ath-SerAGA-171815	39	0	1	0	0	0	0	0	0	0	0	1	0
nuclear-Ath-SerAGA-171815	40	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	41	4	0	0	0	1	0	0	0	0	0	5	0
nuclear-Ath-SerAGA-171815	42	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	43	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	44	0	0	1	0	3	0	0	0	0	0	4	0
nuclear-Ath-SerAGA-171815	45	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	46	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-SerAGA-171815	47	0	0	1	0	0	0	0	0	0	0	1	0
nuclear-Ath-SerAGA-171815	48	0	0	0	0	0	0	16	0	0	0	0	16
nuclear-Ath-SerAGA-171815	49	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	50	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-SerAGA-171815	51	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	52	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	53	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	54	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	55	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	56	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	57	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-SerAGA-171815	58	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	59	0	0	0	0	0	0	4	0	0	0	0	4
nuclear-Ath-SerAGA-171815	60	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	61	0	0	0	0	0	0	9	0	0	0	0	9
nuclear-Ath-SerAGA-171815	62	0	0	0	0	0	0	26	0	0	0	0	26
nuclear-Ath-SerAGA-171815	63	0	0	0	0	0	0	31	0	0	0	0	31
nuclear-Ath-SerAGA-171815	64	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	65	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	66	0	0	0	0	0	0	7	0	0	0	0	7
nuclear-Ath-SerAGA-171815	67	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	68	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	69	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	70	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	71	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	72	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	73	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	74	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-SerAGA-171815	75	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-SerAGA-171815	76	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-SerAGA-171815	77	0	0	0	0	0	0	1	0	0	0	0	1
nuclear-Ath-SerAGA-171815	78	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	79	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-SerAGA-171815	80	0	0	0	0	0	1	0	0	0	0	0	1
nuclear-Ath-SerAGA-171815	81	0	0	0	0	0	112	0	0	0	0	0	112
nuclear-Ath-SerAGA-171815	82	0	0	0	0	0	80	0	0	0	0	0	80
nuclear-Ath-SerAGA-171815	83	0	0	0	0	0	2	0	556	0	0	0	558
nuclear-Ath-SerAGA-171815	84	0	0	0	0	0	18	0	0	100	0	0	118
nuclear-Ath-SerAGA-171815	85	0	0	0	0	0	4	0	0	0	55	0	59
nuclear-Ath-ThrCGT-171709	1	2509	271	2500	5830	3031	0	0	0	0	0	14141	0
nuclear-Ath-ThrCGT-171709	2	21	0	9	23	15	0	0	0	0	0	68	0
nuclear-Ath-ThrCGT-171709	3	8	0	5	11	10	0	0	0	0	0	34	0
nuclear-Ath-ThrCGT-171709	4	7	0	1	15	3	0	0	0	0	0	26	0
nuclear-Ath-ThrCGT-171709	5	2	0	3	3	2	0	0	0	0	0	10	0
nuclear-Ath-ThrCGT-171709	6	2	0	2	4	4	0	0	0	0	0	12	0
nuclear-Ath-ThrCGT-171709	7	3	0	0	5	2	0	0	0	0	0	10	0
nuclear-Ath-ThrCGT-171709	8	8	0	6	13	16	0	0	0	0	0	43	0
nuclear-Ath-ThrCGT-171709	9	5	5	11	17	14	0	0	0	0	0	52	0
nuclear-Ath-ThrCGT-171709	10	28	5	22	22	24	0	0	0	0	0	101	0
nuclear-Ath-ThrCGT-171709	11	49	0	43	86	43	0	0	0	0	0	221	0
nuclear-Ath-ThrCGT-171709	12	2	0	7	15	7	0	0	0	0	0	31	0
nuclear-Ath-ThrCGT-171709	13	3	0	5	17	10	0	0	0	0	0	35	0
nuclear-Ath-ThrCGT-171709	14	11	3	1	15	14	0	0	0	0	0	44	0
nuclear-Ath-ThrCGT-171709	15	25	0	7	37	20	0	0	0	0	0	89	0
nuclear-Ath-ThrCGT-171709	16	94	0	74	104	78	0	0	0	0	0	350	0
nuclear-Ath-ThrCGT-171709	17	62	0	45	75	56	0	0	0	0	0	238	0
nuclear-Ath-ThrCGT-171709	18	70	0	56	117	53	0	0	0	0	0	296	0
nuclear-Ath-ThrCGT-171709	19	30	0	22	52	16	0	0	0	0	0	120	0
nuclear-Ath-ThrCGT-171709	20	8	0	3	6	2	0	0	0	0	0	19	0
nuclear-Ath-ThrCGT-171709	21	2	0	0	1	0	0	0	0	0	0	3	0
nuclear-Ath-ThrCGT-171709	22	3	0	4	1	4	0	0	0	0	0	12	0
nuclear-Ath-ThrCGT-171709	23	0	0	1	1	1	0	0	0	0	0	3	0
nuclear-Ath-ThrCGT-171709	24	3	0	2	7	1	0	0	0	0	0	13	0
nuclear-Ath-ThrCGT-171709	25	6	0	10	23	7	0	0	0	0	0	46	0
nuclear-Ath-ThrCGT-171709	26	92	0	47	120	61	0	0	0	0	0	320	0
nuclear-Ath-ThrCGT-171709	27	4	0	0	8	6	0	0	0	0	0	18	0
nuclear-Ath-ThrCGT-171709	28	2	0	4	3	1	0	0	0	0	0	10	0
nuclear-Ath-ThrCGT-171709	29	5	0	4	6	5	0	0	0	0	0	20	0
nuclear-Ath-ThrCGT-171709	30	3	0	1	11	11	0	0	0	0	0	26	0
nuclear-Ath-ThrCGT-171709	31	5	0	4	28	12	0	0	0	0	0	49	0
nuclear-Ath-ThrCGT-171709	32	6	0	2	23	8	0	0	0	0	0	39	0
nuclear-Ath-ThrCGT-171709	33	35	0	13	42	24	0	0	0	0	0	114	0
nuclear-Ath-ThrCGT-171709	34	11	0	4	11	7	0	0	0	0	0	33	0
nuclear-Ath-ThrCGT-171709	35	156	0	170	384	143	0	2	0	0	0	853	2
nuclear-Ath-ThrCGT-171709	36	4	0	8	15	11	0	3	0	0	0	38	3
nuclear-Ath-ThrCGT-171709	37	3	0	6	21	17	0	14	0	0	0	47	14
nuclear-Ath-ThrCGT-171709	38	0	0	3	4	5	0	5	0	0	0	12	5
nuclear-Ath-ThrCGT-171709	39	1	0	0	12	40	0	4	0	0	0	53	4
nuclear-Ath-ThrCGT-171709	40	0	0	0	0	0	0	4	0	0	0	0	4
nuclear-Ath-ThrCGT-171709	41	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	42	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	43	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-ThrCGT-171709	44	0	0	0	0	0	0	3	0	0	0	0	3
nuclear-Ath-ThrCGT-171709	45	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-ThrCGT-171709	46	0	0	0	0	0	0	16	0	0	0	0	16
nuclear-Ath-ThrCGT-171709	47	0	0	0	0	0	0	92	0	0	0	0	92
nuclear-Ath-ThrCGT-171709	48	0	0	0	0	0	0	23	0	0	0	0	23
nuclear-Ath-ThrCGT-171709	49	0	0	0	0	0	0	45	0	0	0	0	45
nuclear-Ath-ThrCGT-171709	50	0	0	0	0	0	0	11	0	0	0	0	11
nuclear-Ath-ThrCGT-171709	51	0	0	0	0	0	0	12	0	0	0	0	12
nuclear-Ath-ThrCGT-171709	52	0	0	0	0	0	0	5	0	0	0	0	5
nuclear-Ath-ThrCGT-171709	53	0	0	0	0	0	0	11	0	0	0	0	11
nuclear-Ath-ThrCGT-171709	54	0	0	0	0	0	0	5	0	0	0	0	5
nuclear-Ath-ThrCGT-171709	55	0	0	0	0	0	0	14	0	0	0	0	14
nuclear-Ath-ThrCGT-171709	56	0	0	0	0	0	0	5	0	0	0	0	5
nuclear-Ath-ThrCGT-171709	57	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	58	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-ThrCGT-171709	59	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-ThrCGT-171709	60	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	61	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	62	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	63	0	0	0	0	0	0	2	0	0	0	0	2
nuclear-Ath-ThrCGT-171709	64	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	65	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	66	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	67	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	68	0	0	0	0	0	0	0	0	0	0	0	0
nuclear-Ath-ThrCGT-171709	69	0	0	0	0	0	3	0	0	0	0	0	3
nuclear-Ath-ThrCGT-171709	70	0	0	0	0	0	48	0	0	0	0	0	48
nuclear-Ath-ThrCGT-171709	71	0	0	0	0	0	841	0	0	0	0	0	841
nuclear-Ath-ThrCGT-171709	72	0	0	0	0	0	1700	0	0	0	0	0	1700
nuclear-Ath-ThrCGT-171709	73	0	0	0	0	0	81	0	3105	0	0	0	3186
nuclear-Ath-ThrCGT-171709	74	0	0	0	0	0	420	0	0	7188	0	0	7608
