Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-AsnGTT-171727	25409	30473	135210
nuclear-Ath-AsnGTT-171729	30302	34690	168788
nuclear-Ath-AsnGTT-183736	3920	3818	14023
nuclear-Ath-AsnGTT-183737	3	3	33
nuclear-Ath-AsnGTT-183738	5741	7506	29810
nuclear-Ath-AsnGTT-183739	5418	6588	31131
nuclear-Ath-AspGTC-171804	290101	362990	602025
nuclear-Ath-AspGTC-183754	5	0	1
nuclear-Ath-AspGTC-183755	0	0	6
nuclear-Ath-AspGTC-183756	8	18	202
nuclear-Ath-AspGTC-183757	63	77	215
nuclear-Ath-CysGCA-171684	5316	4146	6495
nuclear-Ath-CysGCA-171742	870	702	1500
nuclear-Ath-CysGCA-171756	1153	941	3347
nuclear-Ath-CysGCA-171757	954	615	1472
nuclear-Ath-CysGCA-171758	7816	6891	15670
nuclear-Ath-CysGCA-171759	2132	1482	2780
nuclear-Ath-CysGCA-171762	107	84	269
nuclear-Ath-CysGCA-183716	0	0	39
nuclear-Ath-CysGCA-183742	2250	2101	3215
nuclear-Ath-CysGCA-183745	9	11	65
nuclear-Ath-GlnCTG-171763	8661	8505	16740
nuclear-Ath-GlnCTG-171765	2943	3621	7809
nuclear-Ath-GlnCTG-171773	6846	7455	16419
nuclear-Ath-GlnCTG-171774	4905	6211	11775
nuclear-Ath-GlnCTG-171775	87285	87662	168421
nuclear-Ath-GlnTTG-171777	35787	70817	225244
nuclear-Ath-GlnTTG-183749	13892	25182	58550
nuclear-Ath-GluCTC-171821	27628	14590	38304
nuclear-Ath-GluCTC-171824	71692	38783	94194
nuclear-Ath-GluCTC-171825	10894	5597	14457
nuclear-Ath-GluCTC-183765	40	13	109
nuclear-Ath-GluTTC-171820	87986	63254	187147
nuclear-Ath-GluTTC-171822	14954	9113	29524
nuclear-Ath-GluTTC-171826	4598	2967	10202
nuclear-Ath-GluTTC-183764	3768	2618	11493
nuclear-Ath-GlyCCC-171713	51937	62918	199175
nuclear-Ath-GlyGCC-171688	6976	5559	18537
nuclear-Ath-GlyGCC-171690	8083	5934	23892
nuclear-Ath-GlyGCC-171691	185890	157996	671417
nuclear-Ath-GlyGCC-171692	476	399	1239
nuclear-Ath-GlyGCC-183730	16	73	312
nuclear-Ath-GlyTCC-171720	44755	76213	367762
nuclear-Ath-HisGTG-171768	17531	25125	79304
nuclear-Ath-HisGTG-171770	2175	3209	8939
nuclear-Ath-HisGTG-183747	6695	9441	24571
nuclear-Ath-HisGTG-183748	3382	6169	19632
nuclear-Ath-IleAAT-171735	47996	74657	507529
nuclear-Ath-IleAAT-171736	45620	84513	594080
nuclear-Ath-IleTAT-171721	4347	6041	25002
nuclear-Ath-IleTAT-171764	7395	9969	45347
nuclear-Ath-LeuAAG-171816	1416	1939	8429
nuclear-Ath-LeuAAG-171817	2776	3196	11505
nuclear-Ath-LeuCAA-171786	14436	20503	73309
nuclear-Ath-LeuCAA-171787	11834	13529	57243
nuclear-Ath-LeuCAA-171789	16178	17676	80794
nuclear-Ath-LeuCAA-171790	16678	16895	70888
nuclear-Ath-LeuCAA-183751	1415	2036	7093
nuclear-Ath-LeuCAG-171781	22647	24954	96776
nuclear-Ath-LeuTAA-171698	3151	3477	7869
nuclear-Ath-LeuTAA-171699	4163	4047	11253
nuclear-Ath-LeuTAA-171791	5285	8901	20465
nuclear-Ath-LeuTAG-171673	33837	55814	412925
nuclear-Ath-LeuTAG-171675	6026	12155	36589
nuclear-Ath-LeuTAG-171685	887	1866	10195
nuclear-Ath-LysCTT-171703	6801	7123	19417
nuclear-Ath-LysCTT-171704	172539	185232	337971
nuclear-Ath-LysCTT-183733	604	562	1082
nuclear-Ath-LysTTT-171707	42	34	221
nuclear-Ath-LysTTT-171712	3192	2484	5454
nuclear-Ath-LysTTT-183734	46	41	139
nuclear-Ath-LysTTT-183735	0	3	14
nuclear-Ath-PheGAA-171718	55907	79484	271775
nuclear-Ath-ProAGG-171737	46736	17642	59899
nuclear-Ath-ProAGG-171738	14020	4590	14205
nuclear-Ath-ProAGG-171743	56292	24293	62783
nuclear-Ath-ProCGG-171739	230	80	667
nuclear-Ath-ProCGG-171760	16380	8688	63507
nuclear-Ath-ProCGG-171761	24252	12936	94025
nuclear-Ath-ProTGG-171741	17669	8163	43263
nuclear-Ath-ProTGG-171744	85411	46767	188885
nuclear-Ath-ProTGG-183741	0	1	9
nuclear-Ath-SerAGA-171812	2336	5139	77387
nuclear-Ath-SerAGA-171813	8234	15325	164571
nuclear-Ath-SerAGA-171814	30	126	372
nuclear-Ath-SerAGA-171815	187	156	1670
nuclear-Ath-SerAGA-183750	3553	4323	11920
nuclear-Ath-SerAGA-183759	5	3	48
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	118	112	1047
nuclear-Ath-SerCGA-171782	1368	2944	13513
nuclear-Ath-SerCGA-171785	5769	10962	44247
nuclear-Ath-SerCGA-171794	4535	8837	31170
nuclear-Ath-SerGCT-171796	5837	6499	17114
nuclear-Ath-SerGCT-171797	17554	22425	61317
nuclear-Ath-SerGCT-171798	26892	30695	67941
nuclear-Ath-SerGCT-171800	8635	8806	20793
nuclear-Ath-SerGCT-183728	7368	6293	18624
nuclear-Ath-SerGCT-183752	3727	4980	12613
nuclear-Ath-SerGCT-183753	0	0	4
nuclear-Ath-SerTGA-171783	2111	4776	15133
nuclear-Ath-SerTGA-171784	1448	3460	12829
nuclear-Ath-SerTGA-171792	4513	13906	47891
nuclear-Ath-SerTGA-171793	2146	5253	19190
nuclear-Ath-ThrAGT-171722	8406	11084	39835
nuclear-Ath-ThrAGT-171723	13288	14748	48223
nuclear-Ath-ThrAGT-171731	17143	18191	74260
nuclear-Ath-ThrCGT-171709	70710	97754	77031
nuclear-Ath-ThrCGT-171710	16065	21060	20755
nuclear-Ath-ThrCGT-171711	6180	10024	7998
nuclear-Ath-ThrTGT-171700	74529	89909	248234
nuclear-Ath-ThrTGT-171705	8403	10023	36049
nuclear-Ath-ThrTGT-183732	105	108	361
nuclear-Ath-TrpCCA-171732	9986	20837	187328
nuclear-Ath-TrpCCA-171734	507	983	7519
nuclear-Ath-TrpCCA-183740	433	638	3085
nuclear-Ath-TyrGTA-171663	179639	102582	351897
nuclear-Ath-TyrGTA-171666	36	45	99
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	9349	4984	16536
nuclear-Ath-TyrGTA-183720	0	0	35
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	0	0	0
nuclear-Ath-ValAAC-171778	628	893	5436
nuclear-Ath-ValAAC-171779	18197	40534	362103
nuclear-Ath-ValCAC-171807	2630	3897	16795
nuclear-Ath-ValCAC-183758	622	987	3962
nuclear-Ath-ValTAC-171767	20055	25651	266748
nuclear-Ath-ValTAC-183729	1111	1758	11067
nuclear-Ath-ValTAC-183746	570	743	8031
nuclear-Ath-eMetCAT-171754	44408	65770	554896
nuclear-Ath-iMetCAT-171655	489	609	2721
nuclear-Ath-iMetCAT-171658	54	60	370
nuclear-Ath-iMetCAT-171659	2255	2517	14784
nuclear-Ath-iMetCAT-183717	0	6	44
plastid-Ath-AlaTGC-171845	127524	154835	964007
plastid-Ath-ArgACG-171847	77405	101319	416143
plastid-Ath-ArgTCT-171846	32427	21505	64065
plastid-Ath-AsnGTT-171848	183500	66389	206625
plastid-Ath-AspGTC-171849	89279	99781	357727
plastid-Ath-CysGCA-171850	57967	27110	62065
plastid-Ath-GlnTTG-171851	65016	38563	145791
plastid-Ath-GluTTC-171852	293399	162550	579671
plastid-Ath-GlyGCC-171853	70118	23675	106825
plastid-Ath-GlyTCC-171854	43222	21559	51945
plastid-Ath-HisGTG-171855	234115	147797	306460
plastid-Ath-IleCAT-171856	27066	27221	375987
plastid-Ath-IleGAT-171857	138574	182847	833999
plastid-Ath-LeuCAA-171859	54421	48638	163169
plastid-Ath-LeuTAA-171860	60730	49866	309784
plastid-Ath-LeuTAG-171858	85937	48547	88575
plastid-Ath-LysTTT-171861	17554	19211	91677
plastid-Ath-PheGAA-171864	48601	31026	159456
plastid-Ath-ProTGG-171865	26973	16642	23357
plastid-Ath-SerGCT-171868	41095	12500	43266
plastid-Ath-SerGGA-171866	35984	18938	77462
plastid-Ath-SerTGA-171867	82517	30737	74957
plastid-Ath-ThrGGT-171869	90833	53832	46779
plastid-Ath-ThrTGT-171870	42387	25216	26846
plastid-Ath-TrpCCA-171871	8296	6887	12176
plastid-Ath-TyrGTA-171872	168422	117653	473079
plastid-Ath-ValGAC-171873	6390	3218	5792
plastid-Ath-ValTAC-171874	18016	11597	19216
plastid-Ath-eMetCAT-171862	29963	18691	32023
plastid-Ath-iMetCAT-171863	8420	4400	29193
Total	5303209	5001860	20034091
