Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-ArgTCT-171695	510	10288	59856
nuclear-Ath-ArgTCT-171696	179	3382	19245
nuclear-Ath-ArgTCT-171714	294	6964	25235
nuclear-Ath-ArgTCT-171717	359	5162	19743
nuclear-Ath-ArgTCT-183731	0	14	160
nuclear-Ath-AsnGTT-171725	13	1321	7836
nuclear-Ath-AsnGTT-171727	265	16562	94739
nuclear-Ath-AsnGTT-171729	286	16582	128172
nuclear-Ath-AsnGTT-183736	41	2422	11052
nuclear-Ath-AsnGTT-183737	0	3	29
nuclear-Ath-AsnGTT-183738	69	4460	24751
nuclear-Ath-AsnGTT-183739	60	3061	21344
nuclear-Ath-AspGTC-171804	37799	145522	408874
nuclear-Ath-AspGTC-183754	5	28	54
nuclear-Ath-AspGTC-183755	1	3	22
nuclear-Ath-AspGTC-183756	4	27	21458
nuclear-Ath-AspGTC-183757	15	40	1535
nuclear-Ath-CysGCA-171684	837	3430	5201
nuclear-Ath-CysGCA-171742	199	777	1240
nuclear-Ath-CysGCA-171756	268	974	3140
nuclear-Ath-CysGCA-171757	172	473	1174
nuclear-Ath-CysGCA-171758	1427	5029	9699
nuclear-Ath-CysGCA-171759	444	1154	1695
nuclear-Ath-CysGCA-171762	168	435	818
nuclear-Ath-CysGCA-183716	1	0	138
nuclear-Ath-CysGCA-183742	507	1498	2911
nuclear-Ath-CysGCA-183745	133	303	596
nuclear-Ath-GlnCTG-171763	1038	8581	13786
nuclear-Ath-GlnCTG-171765	299	3104	6759
nuclear-Ath-GlnCTG-171773	826	6717	11346
nuclear-Ath-GlnCTG-171774	726	5878	9407
nuclear-Ath-GlnCTG-171775	5746	55291	83491
nuclear-Ath-GlnTTG-171777	3156	38213	97816
nuclear-Ath-GlnTTG-183749	1400	19654	38753
nuclear-Ath-GluCTC-171821	1021	5565	16772
nuclear-Ath-GluCTC-171824	2537	13322	39556
nuclear-Ath-GluCTC-171825	411	2499	6155
nuclear-Ath-GluCTC-183765	14	65	644
nuclear-Ath-GluTTC-171820	5743	28919	106356
nuclear-Ath-GluTTC-171822	934	4252	14870
nuclear-Ath-GluTTC-171826	299	1541	5689
nuclear-Ath-GluTTC-183764	239	1358	6685
nuclear-Ath-GlyCCC-171713	1422	46651	170307
nuclear-Ath-GlyGCC-171688	196	3721	16218
nuclear-Ath-GlyGCC-171690	655	11371	64616
nuclear-Ath-GlyGCC-171691	5341	113438	592989
nuclear-Ath-GlyGCC-171692	55	2265	4792
nuclear-Ath-GlyGCC-183730	0	102	486
nuclear-Ath-GlyTCC-171720	1072	33108	188378
nuclear-Ath-HisGTG-171768	5170	36196	72277
nuclear-Ath-HisGTG-171770	1516	9607	14051
nuclear-Ath-HisGTG-183747	1962	13122	20836
nuclear-Ath-HisGTG-183748	685	5987	12121
nuclear-Ath-IleAAT-171735	42692	66522	412266
nuclear-Ath-IleAAT-171736	44919	78184	519290
nuclear-Ath-IleTAT-171721	2083	2910	11611
nuclear-Ath-IleTAT-171764	3923	5338	23119
nuclear-Ath-LeuAAG-171816	2805	56398	266410
nuclear-Ath-LeuAAG-171817	2763	57361	268720
nuclear-Ath-LeuCAA-171786	695	14353	48549
nuclear-Ath-LeuCAA-171787	514	8055	32723
nuclear-Ath-LeuCAA-171789	865	14212	57530
nuclear-Ath-LeuCAA-171790	717	14909	52890
nuclear-Ath-LeuCAA-183751	55	1384	4862
nuclear-Ath-LeuCAG-171781	1275	23883	94346
nuclear-Ath-LeuTAA-171698	340	8069	30110
nuclear-Ath-LeuTAA-171699	396	8600	33141
nuclear-Ath-LeuTAA-171791	365	6308	17918
nuclear-Ath-LeuTAG-171673	1578	34209	299423
nuclear-Ath-LeuTAG-171675	1519	32914	246141
nuclear-Ath-LeuTAG-171685	1277	29704	233538
nuclear-Ath-LysCTT-171703	983	10195	30903
nuclear-Ath-LysCTT-171704	12235	113371	240246
nuclear-Ath-LysCTT-183733	311	3185	5723
nuclear-Ath-LysTTT-171707	3228	14332	30230
nuclear-Ath-LysTTT-171712	383	2055	3846
nuclear-Ath-LysTTT-183734	3187	12164	27730
nuclear-Ath-LysTTT-183735	0	5	59
nuclear-Ath-PheGAA-171718	12313	63112	225933
nuclear-Ath-ProAGG-171737	202	16531	47882
nuclear-Ath-ProAGG-171738	62	3926	10801
nuclear-Ath-ProAGG-171743	148	14224	31460
nuclear-Ath-ProCGG-171739	2	103	497
nuclear-Ath-ProCGG-171760	95	7128	38333
nuclear-Ath-ProCGG-171761	150	11564	56820
nuclear-Ath-ProTGG-171741	79	6521	31734
nuclear-Ath-ProTGG-171744	323	23800	93890
nuclear-Ath-ProTGG-183741	0	27	594
nuclear-Ath-SerAGA-171812	1123	3288	77742
nuclear-Ath-SerAGA-171813	5357	13681	250912
nuclear-Ath-SerAGA-171814	30	95	685
nuclear-Ath-SerAGA-171815	74	225	2034
nuclear-Ath-SerAGA-183750	1658	4330	14805
nuclear-Ath-SerAGA-183759	1684	4656	75768
nuclear-Ath-SerAGA-183760	0	0	2
nuclear-Ath-SerAGA-183761	0	0	2
nuclear-Ath-SerAGA-183762	460	1196	12595
nuclear-Ath-SerCGA-171782	489	2037	11552
nuclear-Ath-SerCGA-171785	1867	8064	34936
nuclear-Ath-SerCGA-171794	1685	6268	23885
nuclear-Ath-SerGCT-171796	1247	5414	16471
nuclear-Ath-SerGCT-171797	3840	17449	59443
nuclear-Ath-SerGCT-171798	5384	25287	68848
nuclear-Ath-SerGCT-171800	1171	5481	14872
nuclear-Ath-SerGCT-183728	1287	3898	10580
nuclear-Ath-SerGCT-183752	874	3295	10975
nuclear-Ath-SerGCT-183753	19	39	85
nuclear-Ath-SerTGA-171783	790	3594	12660
nuclear-Ath-SerTGA-171784	402	2109	7887
nuclear-Ath-SerTGA-171792	1498	10980	45947
nuclear-Ath-SerTGA-171793	443	3421	12601
nuclear-Ath-ThrAGT-171722	3476	7036	27845
nuclear-Ath-ThrAGT-171723	6626	10330	40338
nuclear-Ath-ThrAGT-171731	7586	11827	54142
nuclear-Ath-ThrCGT-171709	19884	42791	32587
nuclear-Ath-ThrCGT-171710	9107	19849	17258
nuclear-Ath-ThrCGT-171711	1727	4292	3299
nuclear-Ath-ThrTGT-171700	33631	62307	181772
nuclear-Ath-ThrTGT-171705	4187	7453	28461
nuclear-Ath-ThrTGT-183732	1527	2738	9291
nuclear-Ath-TrpCCA-171732	30119	284270	1865630
nuclear-Ath-TrpCCA-171734	28015	263198	1650389
nuclear-Ath-TrpCCA-183740	291	2706	9650
nuclear-Ath-TyrGTA-171663	20031	130910	529883
nuclear-Ath-TyrGTA-171666	4	41	207
nuclear-Ath-TyrGTA-171668	0	0	77
nuclear-Ath-TyrGTA-183718	0	0	7
nuclear-Ath-TyrGTA-183719	3229	19496	69148
nuclear-Ath-TyrGTA-183720	0	3	595
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	70
nuclear-Ath-TyrGTA-183724	0	1	60
nuclear-Ath-TyrGTA-183725	0	0	77
nuclear-Ath-TyrGTA-183726	0	0	2
nuclear-Ath-TyrGTA-183727	0	5	8
nuclear-Ath-ValAAC-171778	749	1157	44549
nuclear-Ath-ValAAC-171779	12134	25379	217745
nuclear-Ath-ValCAC-171807	4657	9324	41964
nuclear-Ath-ValCAC-183758	3611	7227	31124
nuclear-Ath-ValTAC-171767	16879	23590	233480
nuclear-Ath-ValTAC-183729	656	1131	7310
nuclear-Ath-ValTAC-183746	992	1270	14128
nuclear-Ath-eMetCAT-171754	5576	38052	353456
nuclear-Ath-iMetCAT-171655	93	568	3201
nuclear-Ath-iMetCAT-171658	11	84	1013
nuclear-Ath-iMetCAT-171659	287	4917	37402
nuclear-Ath-iMetCAT-183717	0	0	33
plastid-Ath-AlaTGC-171845	934	103345	631820
plastid-Ath-ArgACG-171847	3618	76154	305520
plastid-Ath-ArgTCT-171846	998	18716	52054
plastid-Ath-AsnGTT-171848	1529	75321	205157
plastid-Ath-AspGTC-171849	6276	29795	129280
plastid-Ath-CysGCA-171850	10728	16957	41802
plastid-Ath-GlnTTG-171851	8883	45064	166626
plastid-Ath-GluTTC-171852	17474	113093	327835
plastid-Ath-GlyGCC-171853	619	6983	37651
plastid-Ath-GlyTCC-171854	696	13687	27810
plastid-Ath-HisGTG-171855	53962	139695	256809
plastid-Ath-IleCAT-171856	19956	25083	300085
plastid-Ath-IleGAT-171857	53616	72932	334884
plastid-Ath-LeuCAA-171859	1866	30071	87502
plastid-Ath-LeuTAA-171860	1159	14484	97814
plastid-Ath-LeuTAG-171858	2728	38206	68395
plastid-Ath-LysTTT-171861	1601	13075	59485
plastid-Ath-PheGAA-171864	10216	21671	112626
plastid-Ath-ProTGG-171865	225	40059	41953
plastid-Ath-SerGCT-171868	7742	19686	44847
plastid-Ath-SerGGA-171866	7767	16258	53140
plastid-Ath-SerTGA-171867	9057	20317	31839
plastid-Ath-ThrGGT-171869	33673	44583	32996
plastid-Ath-ThrTGT-171870	17540	20615	19709
plastid-Ath-TrpCCA-171871	12796	39593	117304
plastid-Ath-TyrGTA-171872	35445	103770	328734
plastid-Ath-ValGAC-171873	4852	5036	9236
plastid-Ath-ValTAC-171874	14868	19656	28161
plastid-Ath-eMetCAT-171862	2380	18081	23863
plastid-Ath-iMetCAT-171863	1618	13706	158843
Total	855068	4390684	19882341
