Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-ArgCCT-171719	16476	7475	11056
nuclear-Ath-ArgTCG-171676	106928	47549	48088
nuclear-Ath-ArgTCG-171677	82271	35313	30554
nuclear-Ath-ArgTCT-171693	17727	3330	10736
nuclear-Ath-ArgTCT-171694	69746	11555	47519
nuclear-Ath-ArgTCT-171695	33902	5647	17261
nuclear-Ath-ArgTCT-171696	10717	1927	5389
nuclear-Ath-ArgTCT-171714	17986	3072	5398
nuclear-Ath-ArgTCT-171717	15108	2903	5973
nuclear-Ath-ArgTCT-183731	3	0	0
nuclear-Ath-AsnGTT-171725	3620	1275	2592
nuclear-Ath-AsnGTT-171727	70028	23149	47562
nuclear-Ath-AsnGTT-171729	57483	16861	29161
nuclear-Ath-AsnGTT-183736	9033	2664	4549
nuclear-Ath-AsnGTT-183737	6	0	3
nuclear-Ath-AsnGTT-183738	18759	6425	13072
nuclear-Ath-AsnGTT-183739	11226	3658	6332
nuclear-Ath-AspGTC-171804	264874	88992	77265
nuclear-Ath-AspGTC-183754	0	0	0
nuclear-Ath-AspGTC-183755	0	0	0
nuclear-Ath-AspGTC-183756	11	11	46
nuclear-Ath-AspGTC-183757	60	30	22
nuclear-Ath-CysGCA-171684	6906	991	1643
nuclear-Ath-CysGCA-171742	794	196	467
nuclear-Ath-CysGCA-171756	2159	343	1037
nuclear-Ath-CysGCA-171757	1192	188	455
nuclear-Ath-CysGCA-171758	14375	2554	4289
nuclear-Ath-CysGCA-171759	2967	486	682
nuclear-Ath-CysGCA-171762	136	26	160
nuclear-Ath-CysGCA-183716	0	0	7
nuclear-Ath-CysGCA-183742	2342	553	528
nuclear-Ath-CysGCA-183745	1	5	7
nuclear-Ath-GlnCTG-171763	17182	2799	3063
nuclear-Ath-GlnCTG-171765	3747	648	934
nuclear-Ath-GlnCTG-171773	10853	1547	2265
nuclear-Ath-GlnCTG-171774	10721	1956	2457
nuclear-Ath-GlnCTG-171775	124670	18419	25635
nuclear-Ath-GlnTTG-171777	70323	18819	20105
nuclear-Ath-GlnTTG-183749	23920	4399	5065
nuclear-Ath-GluCTC-171821	8807	1365	2338
nuclear-Ath-GluCTC-171824	15007	2690	4020
nuclear-Ath-GluCTC-171825	2107	346	545
nuclear-Ath-GluCTC-183765	2	1	19
nuclear-Ath-GluTTC-171820	158296	26123	43035
nuclear-Ath-GluTTC-171822	21478	3322	6038
nuclear-Ath-GluTTC-171826	5588	971	2312
nuclear-Ath-GluTTC-183764	4574	805	2020
nuclear-Ath-GlyCCC-171713	99644	42349	57606
nuclear-Ath-GlyGCC-171688	8507	2283	3285
nuclear-Ath-GlyGCC-171690	10268	2698	5070
nuclear-Ath-GlyGCC-171691	323157	86449	167662
nuclear-Ath-GlyGCC-171692	462	130	300
nuclear-Ath-GlyGCC-183730	145	60	87
nuclear-Ath-GlyTCC-171720	191670	69556	69186
nuclear-Ath-HisGTG-171768	20759	8722	39293
nuclear-Ath-HisGTG-171770	2849	1109	4268
nuclear-Ath-HisGTG-183747	4484	1870	5394
nuclear-Ath-HisGTG-183748	1462	777	1909
nuclear-Ath-IleAAT-171735	107121	45298	142454
nuclear-Ath-IleAAT-171736	105095	53795	175165
nuclear-Ath-IleTAT-171721	3807	1491	2158
nuclear-Ath-IleTAT-171764	6310	2323	5160
nuclear-Ath-LeuAAG-171816	2383	1027	2315
nuclear-Ath-LeuAAG-171817	5571	2751	5475
nuclear-Ath-LeuCAA-171786	34182	16984	22561
nuclear-Ath-LeuCAA-171787	28454	11095	18389
nuclear-Ath-LeuCAA-171789	41022	14538	23580
nuclear-Ath-LeuCAA-171790	29714	9096	14808
nuclear-Ath-LeuCAA-183751	3172	1656	2272
nuclear-Ath-LeuCAG-171781	44958	22188	38989
nuclear-Ath-LeuTAA-171698	6742	3378	4294
nuclear-Ath-LeuTAA-171699	9854	4942	6681
nuclear-Ath-LeuTAA-171791	13839	7734	7717
nuclear-Ath-LeuTAG-171673	85182	43184	99017
nuclear-Ath-LeuTAG-171675	25066	13811	16007
nuclear-Ath-LeuTAG-171685	5280	3252	6401
nuclear-Ath-LysCTT-171703	10753	2934	3707
nuclear-Ath-LysCTT-171704	236616	57516	50661
nuclear-Ath-LysCTT-183733	133	160	75
nuclear-Ath-LysTTT-171707	443	124	219
nuclear-Ath-LysTTT-171712	11959	2295	2278
nuclear-Ath-LysTTT-183734	218	37	70
nuclear-Ath-LysTTT-183735	13	2	72
nuclear-Ath-PheGAA-171718	150032	85100	116412
nuclear-Ath-ProAGG-171737	41976	7029	12293
nuclear-Ath-ProAGG-171738	11246	1696	3057
nuclear-Ath-ProAGG-171743	22678	4221	6180
nuclear-Ath-ProCGG-171739	191	30	87
nuclear-Ath-ProCGG-171760	15631	2634	7529
nuclear-Ath-ProCGG-171761	26612	4360	12006
nuclear-Ath-ProTGG-171741	19809	3073	6106
nuclear-Ath-ProTGG-171744	56002	10610	18290
nuclear-Ath-ProTGG-183741	0	1	2
nuclear-Ath-SerAGA-171812	4956	3118	27204
nuclear-Ath-SerAGA-171813	24714	14983	115489
nuclear-Ath-SerAGA-171814	89	86	114
nuclear-Ath-SerAGA-171815	302	111	823
nuclear-Ath-SerAGA-183750	3236	1529	2090
nuclear-Ath-SerAGA-183759	1	0	5
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	14	7	124
nuclear-Ath-SerCGA-171782	3425	2743	4748
nuclear-Ath-SerCGA-171785	19044	13024	21624
nuclear-Ath-SerCGA-171794	12902	8564	11704
nuclear-Ath-SerGCT-171796	5799	2274	2347
nuclear-Ath-SerGCT-171797	9883	3899	3544
nuclear-Ath-SerGCT-171798	24453	9205	9422
nuclear-Ath-SerGCT-171800	7223	2642	2985
nuclear-Ath-SerGCT-183728	8174	2618	3572
nuclear-Ath-SerGCT-183752	3968	1549	1726
nuclear-Ath-SerGCT-183753	0	0	1
nuclear-Ath-SerTGA-171783	5618	5562	6376
nuclear-Ath-SerTGA-171784	4813	4183	5859
nuclear-Ath-SerTGA-171792	7653	7618	10890
nuclear-Ath-SerTGA-171793	4352	3460	4479
nuclear-Ath-ThrAGT-171722	18464	9864	13819
nuclear-Ath-ThrAGT-171723	26269	8714	8980
nuclear-Ath-ThrAGT-171731	37760	13804	13563
nuclear-Ath-ThrCGT-171709	42266	11539	7204
nuclear-Ath-ThrCGT-171710	16226	4729	3147
nuclear-Ath-ThrCGT-171711	4609	1373	1103
nuclear-Ath-ThrTGT-171700	117082	53004	72974
nuclear-Ath-ThrTGT-171705	16355	7307	13732
nuclear-Ath-ThrTGT-183732	4	6	7
nuclear-Ath-TrpCCA-171732	70311	34767	107905
nuclear-Ath-TrpCCA-171734	3130	1489	4586
nuclear-Ath-TrpCCA-183740	25	19	24
nuclear-Ath-TyrGTA-171663	172030	27558	47713
nuclear-Ath-TyrGTA-171666	20	18	8
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	7476	1202	1843
nuclear-Ath-TyrGTA-183720	0	0	13
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	0	0	0
nuclear-Ath-ValAAC-171778	8	6	37
nuclear-Ath-ValAAC-171779	80526	46470	174618
nuclear-Ath-ValCAC-171807	4051	2132	5459
nuclear-Ath-ValCAC-183758	816	336	1386
nuclear-Ath-ValTAC-171767	45168	19351	110101
nuclear-Ath-ValTAC-183729	2092	1182	4822
nuclear-Ath-ValTAC-183746	1119	519	3111
nuclear-Ath-eMetCAT-171754	115334	44282	96518
nuclear-Ath-iMetCAT-171655	429	134	825
nuclear-Ath-iMetCAT-171658	217	55	130
nuclear-Ath-iMetCAT-171659	3953	1614	5305
nuclear-Ath-iMetCAT-183717	0	0	20
plastid-Ath-AlaTGC-171845	197035	92976	289193
plastid-Ath-ArgACG-171847	112469	38020	51763
plastid-Ath-ArgTCT-171846	35806	8036	9734
plastid-Ath-AsnGTT-171848	293549	41601	72970
plastid-Ath-AspGTC-171849	62692	19991	34003
plastid-Ath-CysGCA-171850	105426	12210	14241
plastid-Ath-GlnTTG-171851	57926	12868	24558
plastid-Ath-GluTTC-171852	542861	83624	119104
plastid-Ath-GlyGCC-171853	60683	6113	10905
plastid-Ath-GlyTCC-171854	33883	3575	4706
plastid-Ath-HisGTG-171855	191342	24980	40171
plastid-Ath-IleCAT-171856	30846	10062	74575
plastid-Ath-IleGAT-171857	77071	30516	96477
plastid-Ath-LeuCAA-171859	80595	28138	38427
plastid-Ath-LeuTAA-171860	27044	8806	79266
plastid-Ath-LeuTAG-171858	91359	26534	27815
plastid-Ath-LysTTT-171861	21763	6990	15111
plastid-Ath-PheGAA-171864	136919	36464	67878
plastid-Ath-ProTGG-171865	38806	7629	9469
plastid-Ath-SerGCT-171868	25011	5402	11707
plastid-Ath-SerGGA-171866	55180	19283	39435
plastid-Ath-SerTGA-171867	90948	12941	16334
plastid-Ath-ThrGGT-171869	71125	11242	11108
plastid-Ath-ThrTGT-171870	40688	5947	5248
plastid-Ath-TrpCCA-171871	13826	2503	2634
plastid-Ath-TyrGTA-171872	102823	22173	30540
plastid-Ath-ValGAC-171873	8634	1272	2211
plastid-Ath-ValTAC-171874	32736	5739	9368
plastid-Ath-eMetCAT-171862	64213	11462	11778
plastid-Ath-iMetCAT-171863	48881	8838	28198
Total	7946882	2500234	5366960
