Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-AlaTGC-171751	10134	19147	154950
nuclear-Ath-ArgACG-171679	3164	3806	10672
nuclear-Ath-ArgACG-171680	17248	21077	56129
nuclear-Ath-ArgACG-171681	8983	11878	22567
nuclear-Ath-ArgACG-171682	21137	27380	56237
nuclear-Ath-ArgACG-171683	9380	13997	50726
nuclear-Ath-ArgACG-171772	6786	11109	39053
nuclear-Ath-ArgCCG-171678	64960	62711	125427
nuclear-Ath-ArgCCG-171686	2903	2932	13151
nuclear-Ath-ArgCCG-183763	668	1096	3321
nuclear-Ath-ArgCCT-171715	3300	5002	14106
nuclear-Ath-ArgCCT-171716	51513	77265	240287
nuclear-Ath-ArgCCT-171719	8097	15259	60307
nuclear-Ath-ArgTCG-171676	38197	76991	214662
nuclear-Ath-ArgTCG-171677	32584	54486	124861
nuclear-Ath-ArgTCT-171693	7879	6174	44961
nuclear-Ath-ArgTCT-171694	28312	19440	171828
nuclear-Ath-ArgTCT-171695	23292	12401	91772
nuclear-Ath-ArgTCT-171696	6915	4111	31237
nuclear-Ath-ArgTCT-171714	15292	8793	34095
nuclear-Ath-ArgTCT-171717	6384	4583	19734
nuclear-Ath-ArgTCT-183731	38	12	183
nuclear-Ath-AsnGTT-171725	1853	2367	9722
nuclear-Ath-AsnGTT-171727	25651	30879	136789
nuclear-Ath-AsnGTT-171729	30305	34693	169090
nuclear-Ath-AsnGTT-183736	3943	3856	14252
nuclear-Ath-AsnGTT-183737	3	3	33
nuclear-Ath-AsnGTT-183738	5993	7829	31321
nuclear-Ath-AsnGTT-183739	5418	6589	31415
nuclear-Ath-AspGTC-171804	290266	363119	633870
nuclear-Ath-AspGTC-183754	60	38	59
nuclear-Ath-AspGTC-183755	3	8	24
nuclear-Ath-AspGTC-183756	53	60	30890
nuclear-Ath-AspGTC-183757	105	121	2877
nuclear-Ath-CysGCA-171684	5319	4146	6527
nuclear-Ath-CysGCA-171742	876	706	1532
nuclear-Ath-CysGCA-171756	1750	1458	4282
nuclear-Ath-CysGCA-171757	966	622	1486
nuclear-Ath-CysGCA-171758	7825	6891	15710
nuclear-Ath-CysGCA-171759	2138	1488	2786
nuclear-Ath-CysGCA-171762	642	521	908
nuclear-Ath-CysGCA-183716	1	0	97
nuclear-Ath-CysGCA-183742	2261	2103	3251
nuclear-Ath-CysGCA-183745	526	374	674
nuclear-Ath-GlnCTG-171763	8668	8525	16886
nuclear-Ath-GlnCTG-171765	2952	3629	7933
nuclear-Ath-GlnCTG-171773	6852	7460	16437
nuclear-Ath-GlnCTG-171774	4910	6234	11860
nuclear-Ath-GlnCTG-171775	87292	87671	168476
nuclear-Ath-GlnTTG-171777	35791	70818	225250
nuclear-Ath-GlnTTG-183749	13894	25183	58552
nuclear-Ath-GluCTC-171821	27676	14609	38404
nuclear-Ath-GluCTC-171824	73415	39327	96032
nuclear-Ath-GluCTC-171825	12372	6057	15655
nuclear-Ath-GluCTC-183765	267	117	888
nuclear-Ath-GluTTC-171820	88065	63278	187348
nuclear-Ath-GluTTC-171822	14981	9120	29583
nuclear-Ath-GluTTC-171826	4674	2994	10368
nuclear-Ath-GluTTC-183764	3776	2622	11593
nuclear-Ath-GlyCCC-171713	51937	62918	199175
nuclear-Ath-GlyGCC-171688	7433	5924	20291
nuclear-Ath-GlyGCC-171690	27079	17157	76590
nuclear-Ath-GlyGCC-171691	205849	169886	726999
nuclear-Ath-GlyGCC-171692	1755	1299	5104
nuclear-Ath-GlyGCC-183730	30	81	434
nuclear-Ath-GlyTCC-171720	44755	76213	367762
nuclear-Ath-HisGTG-171768	19779	27957	85253
nuclear-Ath-HisGTG-171770	4389	6129	14582
nuclear-Ath-HisGTG-183747	6695	9448	24599
nuclear-Ath-HisGTG-183748	3382	6172	19634
nuclear-Ath-IleAAT-171735	47996	74657	507536
nuclear-Ath-IleAAT-171736	45620	84513	594085
nuclear-Ath-IleTAT-171721	4349	6042	25082
nuclear-Ath-IleTAT-171764	7395	9970	45452
nuclear-Ath-LeuAAG-171816	57689	60901	298746
nuclear-Ath-LeuAAG-171817	59135	62031	302275
nuclear-Ath-LeuCAA-171786	14457	20519	73528
nuclear-Ath-LeuCAA-171787	11862	13540	57407
nuclear-Ath-LeuCAA-171789	16203	17688	80924
nuclear-Ath-LeuCAA-171790	16695	16902	70936
nuclear-Ath-LeuCAA-183751	1431	2049	7211
nuclear-Ath-LeuCAG-171781	22668	24967	96855
nuclear-Ath-LeuTAA-171698	10051	10795	34077
nuclear-Ath-LeuTAA-171699	10779	11479	37207
nuclear-Ath-LeuTAA-171791	5285	8901	20465
nuclear-Ath-LeuTAG-171673	33852	55844	413153
nuclear-Ath-LeuTAG-171675	35080	62109	352550
nuclear-Ath-LeuTAG-171685	30105	52046	325155
nuclear-Ath-LysCTT-171703	14625	16527	41677
nuclear-Ath-LysCTT-171704	184094	198426	366124
nuclear-Ath-LysCTT-183733	4541	4318	7595
nuclear-Ath-LysTTT-171707	24630	17201	39044
nuclear-Ath-LysTTT-171712	3195	2488	5462
nuclear-Ath-LysTTT-183734	24811	21673	41698
nuclear-Ath-LysTTT-183735	3	6	27
nuclear-Ath-PheGAA-171718	55907	79484	271775
nuclear-Ath-ProAGG-171737	47453	17940	61204
nuclear-Ath-ProAGG-171738	14037	4591	14333
nuclear-Ath-ProAGG-171743	57411	24777	65138
nuclear-Ath-ProCGG-171739	269	92	866
nuclear-Ath-ProCGG-171760	16384	8695	63518
nuclear-Ath-ProCGG-171761	24427	13012	94332
nuclear-Ath-ProTGG-171741	18418	8484	45075
nuclear-Ath-ProTGG-171744	86597	47361	191464
nuclear-Ath-ProTGG-183741	101	36	623
nuclear-Ath-SerAGA-171812	2356	5183	78601
nuclear-Ath-SerAGA-171813	11230	21238	224293
nuclear-Ath-SerAGA-171814	36	140	703
nuclear-Ath-SerAGA-171815	191	165	1760
nuclear-Ath-SerAGA-183750	3554	4324	11958
nuclear-Ath-SerAGA-183759	2856	5814	57780
nuclear-Ath-SerAGA-183760	0	0	1
nuclear-Ath-SerAGA-183761	0	0	1
nuclear-Ath-SerAGA-183762	836	1027	7818
nuclear-Ath-SerCGA-171782	1368	2944	13518
nuclear-Ath-SerCGA-171785	5792	10971	44345
nuclear-Ath-SerCGA-171794	4558	8853	31246
nuclear-Ath-SerGCT-171796	5907	6540	17222
nuclear-Ath-SerGCT-171797	17554	22425	61334
nuclear-Ath-SerGCT-171798	27164	30912	68236
nuclear-Ath-SerGCT-171800	8875	8921	21102
nuclear-Ath-SerGCT-183728	7371	6297	18677
nuclear-Ath-SerGCT-183752	3812	5023	12703
nuclear-Ath-SerGCT-183753	35	50	68
nuclear-Ath-SerTGA-171783	2142	4831	15247
nuclear-Ath-SerTGA-171784	1480	3524	12975
nuclear-Ath-SerTGA-171792	4550	13971	48037
nuclear-Ath-SerTGA-171793	2197	5320	19372
nuclear-Ath-ThrAGT-171722	8423	11100	40198
nuclear-Ath-ThrAGT-171723	13294	14756	48548
nuclear-Ath-ThrAGT-171731	17160	18204	74343
nuclear-Ath-ThrCGT-171709	70772	97806	77183
nuclear-Ath-ThrCGT-171710	16065	21060	20802
nuclear-Ath-ThrCGT-171711	6238	10079	8084
nuclear-Ath-ThrTGT-171700	78388	94070	261279
nuclear-Ath-ThrTGT-171705	8674	10234	36489
nuclear-Ath-ThrTGT-183732	3587	4042	13180
nuclear-Ath-TrpCCA-171732	109775	237115	1735558
nuclear-Ath-TrpCCA-171734	97818	216729	1510256
nuclear-Ath-TrpCCA-183740	790	1170	6305
nuclear-Ath-TyrGTA-171663	204342	114110	387461
nuclear-Ath-TyrGTA-171666	43	48	160
nuclear-Ath-TyrGTA-171668	0	0	40
nuclear-Ath-TyrGTA-183718	0	0	2
nuclear-Ath-TyrGTA-183719	33871	16785	51309
nuclear-Ath-TyrGTA-183720	6	0	404
nuclear-Ath-TyrGTA-183721	0	0	1
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	41
nuclear-Ath-TyrGTA-183724	4	0	45
nuclear-Ath-TyrGTA-183725	0	0	53
nuclear-Ath-TyrGTA-183726	0	0	1
nuclear-Ath-TyrGTA-183727	7	4	15
nuclear-Ath-ValAAC-171778	857	1270	31285
nuclear-Ath-ValAAC-171779	18477	40899	388283
nuclear-Ath-ValCAC-171807	8072	12628	56578
nuclear-Ath-ValCAC-183758	5851	9422	43542
nuclear-Ath-ValTAC-171767	20688	26226	273870
nuclear-Ath-ValTAC-183729	1113	1759	11248
nuclear-Ath-ValTAC-183746	1204	1313	15044
nuclear-Ath-eMetCAT-171754	44408	65770	554896
nuclear-Ath-iMetCAT-171655	495	612	2786
nuclear-Ath-iMetCAT-171658	55	65	497
nuclear-Ath-iMetCAT-171659	2261	2520	14968
nuclear-Ath-iMetCAT-183717	0	6	44
plastid-Ath-AlaTGC-171845	127524	154835	964007
plastid-Ath-ArgACG-171847	77405	101319	416143
plastid-Ath-ArgTCT-171846	32427	21505	64065
plastid-Ath-AsnGTT-171848	183695	66429	209058
plastid-Ath-AspGTC-171849	97015	105161	371918
plastid-Ath-CysGCA-171850	57967	27110	62065
plastid-Ath-GlnTTG-171851	65016	38563	145791
plastid-Ath-GluTTC-171852	293399	162550	579671
plastid-Ath-GlyGCC-171853	70118	23675	106825
plastid-Ath-GlyTCC-171854	43222	21559	51945
plastid-Ath-HisGTG-171855	234115	147797	306464
plastid-Ath-IleCAT-171856	27066	27221	375987
plastid-Ath-IleGAT-171857	138574	182847	833999
plastid-Ath-LeuCAA-171859	54421	48638	163169
plastid-Ath-LeuTAA-171860	60730	49866	309784
plastid-Ath-LeuTAG-171858	85937	48547	88575
plastid-Ath-LysTTT-171861	17554	19211	91677
plastid-Ath-PheGAA-171864	48601	31026	159456
plastid-Ath-ProTGG-171865	26973	16642	23357
plastid-Ath-SerGCT-171868	41096	12500	43266
plastid-Ath-SerGGA-171866	36080	18977	77554
plastid-Ath-SerTGA-171867	82517	30737	74957
plastid-Ath-ThrGGT-171869	90833	53832	46779
plastid-Ath-ThrTGT-171870	42387	25216	26846
plastid-Ath-TrpCCA-171871	39128	36683	85520
plastid-Ath-TyrGTA-171872	168422	117653	473079
plastid-Ath-ValGAC-171873	6390	3218	5792
plastid-Ath-ValTAC-171874	18016	11597	19216
plastid-Ath-eMetCAT-171862	30024	18717	32053
plastid-Ath-iMetCAT-171863	8420	4400	29193
Total	6018910	5988180	25772397
