Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-GluCTC-171824	8442	3357	10957
nuclear-Ath-GluCTC-171825	1502	504	1659
nuclear-Ath-GluCTC-183765	49	14	653
nuclear-Ath-GluTTC-171820	22229	10734	44455
nuclear-Ath-GluTTC-171822	3497	1442	6511
nuclear-Ath-GluTTC-171826	1347	632	2883
nuclear-Ath-GluTTC-183764	918	421	2799
nuclear-Ath-GlyCCC-171713	34844	32080	126427
nuclear-Ath-GlyGCC-171688	3468	2295	7728
nuclear-Ath-GlyGCC-171690	7805	4166	18821
nuclear-Ath-GlyGCC-171691	93123	60958	242881
nuclear-Ath-GlyGCC-171692	2156	969	2852
nuclear-Ath-GlyGCC-183730	18	66	300
nuclear-Ath-GlyTCC-171720	9938	10845	63700
nuclear-Ath-HisGTG-171768	9334	10936	39410
nuclear-Ath-HisGTG-171770	3130	3422	7208
nuclear-Ath-HisGTG-183747	3471	3928	10372
nuclear-Ath-HisGTG-183748	1187	1514	4585
nuclear-Ath-IleAAT-171735	23511	26845	174753
nuclear-Ath-IleAAT-171736	30962	39622	257473
nuclear-Ath-IleTAT-171721	1137	978	4469
nuclear-Ath-IleTAT-171764	1910	1818	7905
nuclear-Ath-LeuAAG-171816	28829	20187	91635
nuclear-Ath-LeuAAG-171817	28634	20818	92037
nuclear-Ath-LeuCAA-171786	4881	4547	16423
nuclear-Ath-LeuCAA-171787	3270	2368	10263
nuclear-Ath-LeuCAA-171789	7121	5005	21672
nuclear-Ath-LeuCAA-171790	6766	4625	18450
nuclear-Ath-LeuCAA-183751	521	491	1808
nuclear-Ath-LeuCAG-171781	15388	12647	43690
nuclear-Ath-LeuTAA-171698	4833	3075	8955
nuclear-Ath-LeuTAA-171699	4942	3390	9823
nuclear-Ath-LeuTAA-171791	3294	3314	7799
nuclear-Ath-LeuTAG-171673	15012	16367	121641
nuclear-Ath-LeuTAG-171675	15461	17120	99232
nuclear-Ath-LeuTAG-171685	13803	15252	93359
nuclear-Ath-LysCTT-171703	7414	3723	14369
nuclear-Ath-LysCTT-171704	76310	37002	102927
nuclear-Ath-LysCTT-183733	1880	817	2190
nuclear-Ath-LysTTT-171707	34900	13558	28351
nuclear-Ath-LysTTT-171712	4386	1870	4299
nuclear-Ath-LysTTT-183734	33914	13610	26975
nuclear-Ath-LysTTT-183735	4	2	28
nuclear-Ath-PheGAA-171718	48715	47659	167847
nuclear-Ath-ProAGG-171737	6033	2523	9448
nuclear-Ath-ProAGG-171738	1517	547	2208
nuclear-Ath-ProAGG-171743	3657	1482	5417
nuclear-Ath-ProCGG-171739	60	22	220
nuclear-Ath-ProCGG-171760	3275	1754	12531
nuclear-Ath-ProCGG-171761	4781	2579	18110
nuclear-Ath-ProTGG-171741	3498	1701	9944
nuclear-Ath-ProTGG-171744	8440	4738	24355
nuclear-Ath-ProTGG-183741	12	3	575
nuclear-Ath-SerAGA-171812	2303	2308	38004
nuclear-Ath-SerAGA-171813	10440	8171	91815
nuclear-Ath-SerAGA-171814	101	113	655
nuclear-Ath-SerAGA-171815	148	117	798
nuclear-Ath-SerAGA-183750	3060	1947	5973
nuclear-Ath-SerAGA-183759	3392	2826	28387
nuclear-Ath-SerAGA-183760	0	0	3
nuclear-Ath-SerAGA-183761	0	0	5
nuclear-Ath-SerAGA-183762	1020	608	4168
nuclear-Ath-SerCGA-171782	1194	1468	6833
nuclear-Ath-SerCGA-171785	3769	3814	15701
nuclear-Ath-SerCGA-171794	3063	3089	11062
nuclear-Ath-SerGCT-171796	2926	2115	5311
nuclear-Ath-SerGCT-171797	14046	10393	29647
nuclear-Ath-SerGCT-171798	13592	8333	18496
nuclear-Ath-SerGCT-171800	1891	911	2423
nuclear-Ath-SerGCT-183728	1515	678	2162
nuclear-Ath-SerGCT-183752	1755	1164	3410
nuclear-Ath-SerGCT-183753	24	10	21
nuclear-Ath-SerTGA-171783	1530	1957	5975
nuclear-Ath-SerTGA-171784	571	704	2542
nuclear-Ath-SerTGA-171792	3653	5050	19418
nuclear-Ath-SerTGA-171793	849	976	3563
nuclear-Ath-ThrAGT-171722	2097	1901	8928
nuclear-Ath-ThrAGT-171723	4277	3199	12422
nuclear-Ath-ThrAGT-171731	3725	2934	14535
nuclear-Ath-ThrCGT-171709	8534	7395	9350
nuclear-Ath-ThrCGT-171710	10279	9288	11216
nuclear-Ath-ThrCGT-171711	862	780	975
nuclear-Ath-ThrTGT-171700	28929	22786	72884
nuclear-Ath-ThrTGT-171705	3332	3032	11770
nuclear-Ath-ThrTGT-183732	1107	986	3175
nuclear-Ath-TrpCCA-171732	68718	107761	889650
nuclear-Ath-TrpCCA-171734	64697	98685	798346
nuclear-Ath-TrpCCA-183740	447	507	3255
nuclear-Ath-TyrGTA-171663	125692	48219	208046
nuclear-Ath-TyrGTA-171666	30	25	147
nuclear-Ath-TyrGTA-171668	0	0	67
nuclear-Ath-TyrGTA-183718	0	0	6
nuclear-Ath-TyrGTA-183719	19305	6697	24783
nuclear-Ath-TyrGTA-183720	2	1	461
nuclear-Ath-TyrGTA-183721	0	0	1
nuclear-Ath-TyrGTA-183722	0	0	1
nuclear-Ath-TyrGTA-183723	0	0	81
nuclear-Ath-TyrGTA-183724	0	0	74
nuclear-Ath-TyrGTA-183725	0	1	64
nuclear-Ath-TyrGTA-183726	0	0	1
nuclear-Ath-TyrGTA-183727	2	6	4
nuclear-Ath-ValAAC-171778	248	286	55276
nuclear-Ath-ValAAC-171779	7225	9669	131863
nuclear-Ath-ValCAC-171807	3197	3985	22580
nuclear-Ath-ValCAC-183758	2651	3197	15349
nuclear-Ath-ValTAC-171767	12474	12519	116937
nuclear-Ath-ValTAC-183729	358	335	2416
nuclear-Ath-ValTAC-183746	649	538	7369
nuclear-Ath-eMetCAT-171754	23172	25485	188549
nuclear-Ath-iMetCAT-171655	335	269	1382
nuclear-Ath-iMetCAT-171658	42	27	280
nuclear-Ath-iMetCAT-171659	684	600	3642
nuclear-Ath-iMetCAT-183717	0	3	32
plastid-Ath-AlaTGC-171845	26332	23132	124053
plastid-Ath-ArgACG-171847	52997	48923	176753
plastid-Ath-ArgTCT-171846	12343	8925	25350
plastid-Ath-AsnGTT-171848	78742	24163	78090
plastid-Ath-AspGTC-171849	16511	9458	37560
plastid-Ath-CysGCA-171850	18795	6347	17939
plastid-Ath-GlnTTG-171851	53985	24139	81405
plastid-Ath-GluTTC-171852	52488	23536	86206
plastid-Ath-GlyGCC-171853	4099	1179	10175
plastid-Ath-GlyTCC-171854	12613	4561	12658
plastid-Ath-HisGTG-171855	58672	30493	74419
plastid-Ath-IleCAT-171856	11655	11444	163727
plastid-Ath-IleGAT-171857	12147	13312	51761
plastid-Ath-LeuCAA-171859	12736	8492	28067
plastid-Ath-LeuTAA-171860	3248	2332	17879
plastid-Ath-LeuTAG-171858	25170	10324	24560
plastid-Ath-LysTTT-171861	6185	5381	23083
plastid-Ath-PheGAA-171864	30781	16348	67051
plastid-Ath-ProTGG-171865	3442	2565	3291
plastid-Ath-SerGCT-171868	6642	2133	8018
plastid-Ath-SerGGA-171866	6608	2700	11975
plastid-Ath-SerTGA-171867	8306	3232	7438
plastid-Ath-ThrGGT-171869	16313	7680	12533
plastid-Ath-ThrTGT-171870	12954	5350	7686
plastid-Ath-TrpCCA-171871	16269	11321	30607
plastid-Ath-TyrGTA-171872	71492	41979	134327
plastid-Ath-ValGAC-171873	3340	1872	3391
plastid-Ath-ValTAC-171874	8511	5917	8128
plastid-Ath-eMetCAT-171862	5203	4000	5700
plastid-Ath-iMetCAT-171863	2304	921	6558
Total	2414180	1787392	8753408
