Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-AsnGTT-171725	5346	4215	17647
nuclear-Ath-AsnGTT-171727	64795	51260	227603
nuclear-Ath-AsnGTT-171729	79752	62253	282566
nuclear-Ath-AsnGTT-183736	10170	7100	25985
nuclear-Ath-AsnGTT-183737	9	0	24
nuclear-Ath-AsnGTT-183738	17215	14188	58761
nuclear-Ath-AsnGTT-183739	13704	10941	53013
nuclear-Ath-AspGTC-171804	704738	488082	969860
nuclear-Ath-AspGTC-183754	170	66	119
nuclear-Ath-AspGTC-183755	10	14	67
nuclear-Ath-AspGTC-183756	182	99	76886
nuclear-Ath-AspGTC-183757	212	157	5991
nuclear-Ath-CysGCA-171684	10418	5570	9034
nuclear-Ath-CysGCA-171742	1864	926	2634
nuclear-Ath-CysGCA-171756	3625	2006	7914
nuclear-Ath-CysGCA-171757	1905	907	2698
nuclear-Ath-CysGCA-171758	16418	9732	24396
nuclear-Ath-CysGCA-171759	4716	2234	4707
nuclear-Ath-CysGCA-171762	1587	834	1728
nuclear-Ath-CysGCA-183716	2	0	245
nuclear-Ath-CysGCA-183742	5646	3137	5598
nuclear-Ath-CysGCA-183745	1178	573	1136
nuclear-Ath-GlnCTG-171763	21569	13772	27987
nuclear-Ath-GlnCTG-171765	6809	6089	13003
nuclear-Ath-GlnCTG-171773	14724	10852	22505
nuclear-Ath-GlnCTG-171774	11150	8841	17371
nuclear-Ath-GlnCTG-171775	120602	85958	165835
nuclear-Ath-GlnTTG-171777	67317	80003	250030
nuclear-Ath-GlnTTG-183749	31339	32402	76277
nuclear-Ath-GluCTC-171821	32459	12152	34719
nuclear-Ath-GluCTC-171824	76929	31028	79994
nuclear-Ath-GluCTC-171825	13179	4817	12099
nuclear-Ath-GluCTC-183765	368	103	1360
nuclear-Ath-GluTTC-171820	150352	80659	262232
nuclear-Ath-GluTTC-171822	22913	10727	37336
nuclear-Ath-GluTTC-171826	8104	4128	14493
nuclear-Ath-GluTTC-183764	5958	3090	15140
nuclear-Ath-GlyCCC-171713	105685	95051	322688
nuclear-Ath-GlyGCC-171688	15596	9505	30346
nuclear-Ath-GlyGCC-171690	49165	24213	96711
nuclear-Ath-GlyGCC-171691	452246	279405	1087655
nuclear-Ath-GlyGCC-171692	4054	1929	7336
nuclear-Ath-GlyGCC-183730	77	169	695
nuclear-Ath-GlyTCC-171720	74571	88781	426710
nuclear-Ath-HisGTG-171768	36654	41661	135524
nuclear-Ath-HisGTG-171770	9012	9698	22723
nuclear-Ath-HisGTG-183747	12934	14600	38040
nuclear-Ath-HisGTG-183748	5583	6938	24354
nuclear-Ath-IleAAT-171735	105779	124586	817363
nuclear-Ath-IleAAT-171736	108355	145235	1000231
nuclear-Ath-IleTAT-171721	5308	5449	23305
nuclear-Ath-IleTAT-171764	9089	8976	40717
nuclear-Ath-LeuAAG-171816	122806	91116	417775
nuclear-Ath-LeuAAG-171817	124687	93244	419832
nuclear-Ath-LeuCAA-171786	26944	26598	90936
nuclear-Ath-LeuCAA-171787	20799	16731	68951
nuclear-Ath-LeuCAA-171789	34684	26154	112387
nuclear-Ath-LeuCAA-171790	33021	24406	96659
nuclear-Ath-LeuCAA-183751	2638	2526	8903
nuclear-Ath-LeuCAG-171781	54674	44869	154717
nuclear-Ath-LeuTAA-171698	22230	16241	49622
nuclear-Ath-LeuTAA-171699	23844	17277	54187
nuclear-Ath-LeuTAA-171791	12612	14485	32506
nuclear-Ath-LeuTAG-171673	69050	81172	595029
nuclear-Ath-LeuTAG-171675	70451	85166	490844
nuclear-Ath-LeuTAG-171685	60512	73532	459665
nuclear-Ath-LysCTT-171703	32544	20893	61999
nuclear-Ath-LysCTT-171704	395363	245874	535724
nuclear-Ath-LysCTT-183733	9277	5329	10205
nuclear-Ath-LysTTT-171707	68798	30084	63402
nuclear-Ath-LysTTT-171712	8582	4016	8912
nuclear-Ath-LysTTT-183734	67027	30265	60297
nuclear-Ath-LysTTT-183735	20	13	87
nuclear-Ath-PheGAA-171718	128726	131869	459892
nuclear-Ath-ProAGG-171737	61054	21993	71313
nuclear-Ath-ProAGG-171738	16914	5362	16317
nuclear-Ath-ProAGG-171743	46817	19328	51318
nuclear-Ath-ProCGG-171739	426	151	856
nuclear-Ath-ProCGG-171760	23643	11694	69061
nuclear-Ath-ProCGG-171761	35040	17395	104631
nuclear-Ath-ProTGG-171741	27722	12043	56194
nuclear-Ath-ProTGG-171744	88504	44898	173265
nuclear-Ath-ProTGG-183741	109	34	1358
nuclear-Ath-SerAGA-171812	6876	8546	134387
nuclear-Ath-SerAGA-171813	33134	33329	377335
nuclear-Ath-SerAGA-171814	182	309	1609
nuclear-Ath-SerAGA-171815	448	346	3212
nuclear-Ath-SerAGA-183750	9975	7879	21921
nuclear-Ath-SerAGA-183759	9162	9797	102259
nuclear-Ath-SerAGA-183760	1	3	6
nuclear-Ath-SerAGA-183761	0	0	2
nuclear-Ath-SerAGA-183762	2642	1818	14300
nuclear-Ath-SerCGA-171782	3363	4605	22246
nuclear-Ath-SerCGA-171785	14303	16151	67037
nuclear-Ath-SerCGA-171794	11451	13552	46603
nuclear-Ath-SerGCT-171796	12449	9129	23313
nuclear-Ath-SerGCT-171797	40262	33157	87834
nuclear-Ath-SerGCT-171798	55886	40962	87909
nuclear-Ath-SerGCT-171800	12933	8890	21237
nuclear-Ath-SerGCT-183728	11663	6313	18333
nuclear-Ath-SerGCT-183752	7773	6823	16944
nuclear-Ath-SerGCT-183753	82	48	110
nuclear-Ath-SerTGA-171783	4657	7292	23246
nuclear-Ath-SerTGA-171784	3607	4542	15984
nuclear-Ath-SerTGA-171792	11246	19466	67983
nuclear-Ath-SerTGA-171793	4662	6456	21930
nuclear-Ath-ThrAGT-171722	12900	14110	57151
nuclear-Ath-ThrAGT-171723	25394	21600	77575
nuclear-Ath-ThrAGT-171731	27037	23740	102646
nuclear-Ath-ThrCGT-171709	92643	88568	78293
nuclear-Ath-ThrCGT-171710	38767	36648	37450
nuclear-Ath-ThrCGT-171711	7978	8650	7770
nuclear-Ath-ThrTGT-171700	136836	119569	354341
nuclear-Ath-ThrTGT-171705	15656	13669	53293
nuclear-Ath-ThrTGT-183732	6139	5122	17036
nuclear-Ath-TrpCCA-171732	195284	333390	2852235
nuclear-Ath-TrpCCA-171734	180979	301701	2544469
nuclear-Ath-TrpCCA-183740	1470	1700	10215
nuclear-Ath-TyrGTA-171663	423557	166657	628911
nuclear-Ath-TyrGTA-171666	69	59	408
nuclear-Ath-TyrGTA-171668	0	0	150
nuclear-Ath-TyrGTA-183718	0	0	4
nuclear-Ath-TyrGTA-183719	70565	24443	83118
nuclear-Ath-TyrGTA-183720	11	10	956
nuclear-Ath-TyrGTA-183721	0	0	2
nuclear-Ath-TyrGTA-183722	0	0	1
nuclear-Ath-TyrGTA-183723	0	0	153
nuclear-Ath-TyrGTA-183724	0	3	175
nuclear-Ath-TyrGTA-183725	0	0	141
nuclear-Ath-TyrGTA-183726	0	0	2
nuclear-Ath-TyrGTA-183727	15	6	21
nuclear-Ath-ValAAC-171778	1313	1464	97446
nuclear-Ath-ValAAC-171779	34756	49890	519123
nuclear-Ath-ValCAC-171807	15018	18022	84355
nuclear-Ath-ValCAC-183758	11387	13937	63100
nuclear-Ath-ValTAC-171767	48566	47898	458262
nuclear-Ath-ValTAC-183729	2015	2209	14138
nuclear-Ath-ValTAC-183746	2532	2140	27409
nuclear-Ath-eMetCAT-171754	95924	107417	794738
nuclear-Ath-iMetCAT-171655	1299	1084	4780
nuclear-Ath-iMetCAT-171658	185	131	1069
nuclear-Ath-iMetCAT-171659	3536	3043	17709
nuclear-Ath-iMetCAT-183717	0	0	80
plastid-Ath-AlaTGC-171845	203492	189598	1097995
plastid-Ath-ArgACG-171847	173346	169770	637594
plastid-Ath-ArgTCT-171846	65053	39501	106916
plastid-Ath-AsnGTT-171848	309080	95300	289747
plastid-Ath-AspGTC-171849	137680	96535	340675
plastid-Ath-CysGCA-171850	117084	38417	92206
plastid-Ath-GlnTTG-171851	137805	60024	209352
plastid-Ath-GluTTC-171852	420972	186917	630354
plastid-Ath-GlyGCC-171853	63190	18030	88171
plastid-Ath-GlyTCC-171854	85857	33737	77325
plastid-Ath-HisGTG-171855	411185	208339	428413
plastid-Ath-IleCAT-171856	57520	49626	676365
plastid-Ath-IleGAT-171857	155898	170382	711193
plastid-Ath-LeuCAA-171859	86438	61055	192069
plastid-Ath-LeuTAA-171860	54454	36824	224783
plastid-Ath-LeuTAG-171858	155991	68438	134957
plastid-Ath-LysTTT-171861	28200	23851	98843
plastid-Ath-PheGAA-171864	101864	51467	228189
plastid-Ath-ProTGG-171865	32216	19260	25000
plastid-Ath-SerGCT-171868	49109	14530	49661
plastid-Ath-SerGGA-171866	61346	24814	95300
plastid-Ath-SerTGA-171867	102049	33906	74606
plastid-Ath-ThrGGT-171869	127980	59814	64217
plastid-Ath-ThrTGT-171870	79593	32974	38968
plastid-Ath-TrpCCA-171871	80462	57098	143361
plastid-Ath-TyrGTA-171872	290267	161696	557352
plastid-Ath-ValGAC-171873	11580	5282	9096
plastid-Ath-ValTAC-171874	31683	20627	29851
plastid-Ath-eMetCAT-171862	41049	28697	41375
plastid-Ath-iMetCAT-171863	13645	5959	37177
Total	11097173	8177416	36160457
